,VolumeUp,AvgSpeedUp,StdSpeedUp,CoefOfVarSpeedUp,AvgOccupancyUp,StdOccupancyUp,CoefOfVarOccupancyUp,VolumeDown,AvgSpeedDown,StdSpeedDown,CoefOfVarSpeedDown,AvgOccupancyDown,StdOccupancyDown,CoefOfVarOccupancyDown,SegmentId,TotalCrashes,OCrashes,KABCCrashes,OBJECTID_1,Join_Count,TARGET_FID,Join_Cou_1,TARGET_F_1,Join_Cou_2,TARGET_F_2,OBJECTID_2,Join_Cou_3,TARGET_F_3,OBJECTID,RoadNumber,RoadName,Direction,Roadtype,Shape_Leng,Shape_Le_1,UpStationId,DownStationId,Direction_,F_System,Urban_Code,ThruLanes,Route_Numb,AADT,Urban_Co_1,Speed_Limi,IRI,SPEED,Shape_Le_2
111,47483.79037267081,66.18417842298241,3.4943491572094527,0.053442002674676685,4.509004228676033,3.0664115294987218,0.6685631410672817,45875.62345679013,67.24128547588259,4.217676772103921,0.06335487773924478,4.257333569258397,2.923608367556884,0.6853036654521071,8118_8456,9.0,8.0,1.0,112,2,55,1,112,1,112,0,1,111,55,417,FL-417 S,S,Freeway,0.344674752021,0.0,8118,8456,S,2,65863,5,417,91500,65863,70,43,70.0,0.0052072627193999995
112,47839.607255520496,71.04186993891919,2.6089992844043364,0.037056077373752584,4.348497661200026,2.9833757995459758,0.6776250290393974,47482.23919753086,69.9503076533735,2.4860871227998707,0.035754083788412605,3.2143611786301833,2.1498203893773926,0.6600771523140355,6691_8563,5.0,4.0,1.0,113,2,56,1,113,1,113,0,1,112,56,417,FL-417 S,S,Freeway,0.435234167071,0.0,6691,8563,S,2,65863,6,417,91500,65863,70,46,70.0,0.00652750783436
113,47110.62208398134,65.340793281312,3.4781870089744253,0.053958121568282134,4.455221987824769,3.1490784969256684,0.6921481827758258,47839.607255520496,71.04186993891919,2.6089992844043364,0.037056077373752584,4.348497661200026,2.9833757995459758,0.6776250290393974,6789_6691,7.0,3.0,4.0,114,2,57,1,114,1,114,0,1,113,57,417,FL-417 S,S,Freeway,0.342118847831,0.0,6789,6691,S,2,65863,4,417,91500,65863,70,43,70.0,0.005204235030460001
114,37207.5987654321,65.67842003889285,8.540463938366974,0.1337253738526195,5.380613548486401,5.187760544583531,0.90400161622084,36464.396604938265,67.52783197125996,6.4539856479102005,0.0976243618484899,5.917719010965872,4.8594965038997335,0.8009189412097989,6052_8088,17.0,14.0,3.0,115,2,58,1,115,1,115,0,1,114,58,417,FL-417 S,S,Freeway,0.544818945526,0.0,6052,8088,S,2,65863,5,417,78149,65863,70,39,70.0,0.00817758693968
115,36464.396604938265,67.52783197125996,6.4539856479102005,0.0976243618484899,5.917719010965872,4.8594965038997335,0.8009189412097989,39139.495327102806,65.52472053493439,4.521033783666762,0.06987980405564534,4.3371861227553525,3.1547094109062312,0.7137160981920551,8088_8565,1.0,1.0,0.0,116,2,59,1,116,1,116,0,1,115,59,417,FL-417 S,S,Freeway,0.0790439635563,0.0,8088,8565,S,2,65863,5,417,78149,65863,70,46,70.0,0.0012072005609000001
116,39139.495327102806,65.52472053493439,4.521033783666762,0.06987980405564534,4.3371861227553525,3.1547094109062312,0.7137160981920551,44604.317829457366,57.47560937470063,3.4702195244812497,0.0610009071873689,5.227291241446596,3.643227245043338,0.6883353942898238,8565_8588,12.0,11.0,1.0,117,2,60,1,117,1,117,0,1,116,60,417,FL-417 S,S,Freeway,0.426625792594,0.0,8565,8588,S,2,65863,5,417,83459,65863,70,37,70.0,0.006423783708
117,17258.51326053042,69.78358776135829,2.561783367792278,0.036730718243449416,1.7578360659734693,1.2484141510010192,0.7108768590213921,19681.323029366307,73.52003275787285,3.0176716942518462,0.0410882128446224,1.925391966024872,1.3130160973094738,0.6814457857478337,9706_9710,4.0,2.0,2.0,118,2,2,1,118,1,118,0,1,117,2,429,FL-429 N,N,Freeway,0.823554797869,0.0,9706,9710,N,2,65863,4,429,25600,65863,70,44,70.0,0.0120668193331
118,17476.060185185186,72.61016797359066,2.410515799922998,0.03321026418632145,2.407095357962787,1.7497264802207528,0.7259606823643766,17258.51326053042,69.78358776135829,2.561783367792278,0.036730718243449416,1.7578360659734693,1.2484141510010192,0.7108768590213921,6244_9706,13.0,11.0,2.0,119,2,3,1,119,1,119,0,1,118,3,429,FL-429 N,N,Freeway,1.60953074452,0.0,6244,9706,N,2,65863,4,429,25600,65863,70,90,70.0,0.0238020576051
119,19681.323029366307,73.52003275787285,3.0176716942518462,0.0410882128446224,1.925391966024872,1.3130160973094738,0.6814457857478337,19676.00464396285,75.94045608679863,2.7143337140006905,0.03580984270558079,2.799016426405781,2.1224592331777843,0.7562493951174469,9710_6236,1.0,0.0,1.0,120,2,4,1,120,1,120,0,1,119,4,429,FL-429 N,N,Freeway,0.373688779428,0.0,9710,6236,N,2,65863,4,429,25600,65863,70,45,70.0,0.005679096198270001
120,19639.417956656347,72.2485492171727,2.5708136390756984,0.0356569110162728,1.9757282953559685,1.4163528087408432,0.7141626753589924,23314.754658385093,69.17882337200825,2.5186231871644904,0.036501075581885714,2.4606364560802207,1.8003046135833152,0.7232728600626405,8048_8037,8.0,5.0,3.0,121,2,5,1,121,1,121,0,1,120,5,429,FL-429 N,N,Freeway,0.703296480051,0.0,8048,8037,N,2,65863,4,429,25600,65863,70,76,70.0,0.0102174904463
121,23314.754658385093,69.17882337200825,2.5186231871644904,0.036501075581885714,2.4606364560802207,1.8003046135833152,0.7232728600626405,23395.35503875969,72.71985887737661,2.6241211816285226,0.03626070995893496,2.671249008236,2.0741817545564936,0.7676621730951461,8037_6764,21.0,13.0,8.0,122,2,6,1,122,1,122,0,1,121,6,429,FL-429 N,N,Freeway,0.773026993761,0.0,8037,6764,N,2,65863,4,429,25600,65863,70,70,70.0,0.0116244169615
122,19676.00464396285,75.94045608679863,2.7143337140006905,0.03580984270558079,2.799016426405781,2.1224592331777843,0.7562493951174469,19639.417956656347,72.2485492171727,2.5708136390756984,0.0356569110162728,1.9757282953559685,1.4163528087408432,0.7141626753589924,6236_8048,6.0,5.0,1.0,123,2,7,1,123,1,123,0,1,122,7,429,FL-429 N,N,Freeway,0.878892742994,0.0,6236,8048,N,2,65863,4,429,25600,65863,70,79,70.0,0.0131808307116
123,23395.35503875969,72.71985887737661,2.6241211816285226,0.03626070995893496,2.671249008236,2.0741817545564936,0.7676621730951461,17577.052132701418,67.10458147062036,5.486544538786419,-0.09376296569702698,1.8716340193703809,1.3078380756337713,0.6983945657940319,6764_6763,3.0,2.0,1.0,124,2,8,1,124,1,124,0,1,123,8,429,FL-429 N,N,Freeway,0.644287386684,0.0,6764,6763,N,2,65863,4,429,25600,65863,70,85,70.0,0.00980415184765
124,17577.052132701418,67.10458147062036,5.486544538786419,-0.09376296569702698,1.8716340193703809,1.3078380756337713,0.6983945657940319,22044.43498452012,71.13575435597585,2.9922900636106533,0.04259284748201828,2.875173621742301,2.153140138847913,0.7372303388304345,6763_6186,10.0,5.0,5.0,125,2,9,1,125,1,125,0,1,124,9,429,FL-429 N,N,Freeway,0.454262428776,0.0,6763,6186,N,2,65863,4,429,25600,65863,70,84,70.0,0.006913219719829999
125,23806.614649681527,72.63254773628219,2.6675930116737976,0.03700127129198084,2.262206640583696,1.6845604682336075,0.7353600580905708,33020.93769470405,68.96042756342926,4.013421479665358,0.060361404830914726,3.604548286022145,3.0212238171248638,0.8031951148929029,8494_8462,27.0,24.0,3.0,126,2,10,1,126,1,126,0,1,125,10,429,FL-429 N,N,Freeway,0.959382957922,0.0,8494,8462,E,2,65863,4,429,25600,65863,70,105,70.0,0.015359581169900001
126,23200.539936102243,75.60942706068319,2.6805823408499982,0.03596044263421575,3.5449174475026504,2.574154227339511,0.7105639525444402,23806.614649681527,72.63254773628219,2.6675930116737976,0.03700127129198084,2.262206640583696,1.6845604682336075,0.7353600580905708,6858_8494,4.0,1.0,3.0,127,2,11,1,127,1,127,0,1,126,11,429,FL-429 N,N,Freeway,0.41544927454400005,0.0,6858,8494,N,2,65863,4,429,25600,65863,70,61,70.0,0.0068038707838
127,22044.43498452012,71.13575435597585,2.9922900636106533,0.04259284748201828,2.875173621742301,2.153140138847913,0.7372303388304345,23200.539936102243,75.60942706068319,2.6805823408499982,0.03596044263421575,3.5449174475026504,2.574154227339511,0.7105639525444402,6186_6858,14.0,12.0,2.0,128,2,12,1,128,1,128,0,1,127,12,429,FL-429 N,N,Freeway,1.2393606740099998,0.0,6186,6858,N,2,65863,4,429,25600,65863,70,68,70.0,0.0192109896313
128,33020.93769470405,68.96042756342926,4.013421479665358,0.060361404830914726,3.604548286022145,3.0212238171248638,0.8031951148929029,33998.13601236476,67.56485440519262,4.305164142383723,0.06473075202176967,5.3361855525152535,4.4001658536598525,0.7989363415833663,8462_6231,20.0,15.0,5.0,129,2,13,1,129,1,129,0,1,128,13,429,FL-429 N,N,Freeway,0.556776556083,0.0,8462,6231,E,2,65863,4,429,51670,65863,70,77,70.0,0.00880474694335
129,15666.648902821316,69.74436963836271,3.1936465358798665,0.04590232951230568,1.3442946408069398,1.0807815288054698,0.7717795732328162,16586.609567901236,68.06332742950903,4.089794070890783,0.060588044553011824,1.6854472540292191,1.6502623617875545,0.8603248046204879,8522_8498,7.0,4.0,3.0,130,2,14,1,130,1,130,0,1,129,14,429,FL-429 N,N,Freeway,0.432996428543,0.0,8522,8498,W,3,65863,4,50,47500,65863,70,47,70.0,0.006314991494109999
130,36730.39408866995,74.05489890291496,5.037774696890415,0.06954527406367503,2.9588928215498216,2.9228373611955316,0.8897460653931024,36660.89302325581,67.9035427486004,4.784687217970267,0.07172018595520835,2.6260109822544457,2.7490480876595487,0.9251123814760209,8500_8421,26.0,18.0,8.0,131,2,15,1,131,1,131,0,1,130,15,429,FL-429 N,N,Freeway,0.348546973,0.0,8500,8421,N,2,65863,4,429,70235,65863,70,51,70.0,0.00511615488768
131,16586.609567901236,68.06332742950903,4.089794070890783,0.060588044553011824,1.6854472540292191,1.6502623617875545,0.8603248046204879,36730.39408866995,74.05489890291496,5.037774696890415,0.06954527406367503,2.9588928215498216,2.9228373611955316,0.8897460653931024,8498_8500,15.0,13.0,2.0,132,2,16,1,132,1,132,0,1,131,16,429,FL-429 N,N,Freeway,0.448090903793,0.0,8498,8500,N,2,65863,4,429,70235,65863,70,46,70.0,0.00652162488391
132,34564.706790123455,65.40060512173021,4.157399843429172,0.06398376401261491,3.7294682421177816,3.0118098706605765,0.7953070424363688,34005.702229299364,66.09674809165858,2.6362705913367086,0.040024671537261934,2.8275950229980613,2.092278348232256,0.7315944912077321,8470_6274,4.0,1.0,3.0,133,2,17,1,133,1,133,0,1,132,17,429,FL-429 N,N,Freeway,0.24309034874899998,0.0,8470,6274,N,2,65863,4,429,64000,65863,70,66,70.0,0.00353328083952
133,,,,,,,,15666.648902821316,69.74436963836271,3.1936465358798665,0.04590232951230568,1.3442946408069398,1.0807815288054698,0.7717795732328162,6738_8522,0.0,0.0,0.0,134,2,18,1,134,1,134,0,1,133,18,429,FL-429 N,N,Freeway,0.17438828267200002,0.0,6738,8522,E,2,65863,8,91,91446,65863,70,48,70.0,0.0025426383283299997
134,34005.702229299364,66.09674809165858,2.6362705913367086,0.040024671537261934,2.8275950229980613,2.092278348232256,0.7315944912077321,,,,,,,,6274_6738,6.0,5.0,1.0,135,2,19,1,135,1,135,0,1,134,19,429,FL-429 N,N,Freeway,0.28416491352,0.0,6274,6738,N,2,65863,4,429,64000,65863,70,48,70.0,0.0041386803600199995
135,33998.13601236476,67.56485440519262,4.305164142383723,0.06473075202176967,5.3361855525152535,4.4001658536598525,0.7989363415833663,34564.706790123455,65.40060512173021,4.157399843429172,0.06398376401261491,3.7294682421177816,3.0118098706605765,0.7953070424363688,6231_8470,24.0,14.0,10.0,136,2,20,1,136,1,136,0,1,135,20,429,FL-429 N,N,Freeway,1.31606056239,0.0,6231,8470,E,2,65863,4,429,51670,65863,70,51,70.0,0.0206661107437
136,33938.763523956724,70.41361866309096,5.103310605116033,0.07370214398251368,3.453813851798041,2.912221639326248,0.7930549279848907,33916.36574074074,75.47925773319679,4.911388613618894,0.06618405713083035,5.1650759991002895,4.2175159372474615,0.7818407512136487,8425_6089,0.0,0.0,0.0,137,2,21,1,137,1,137,0,1,136,21,429,FL-429 N,N,Freeway,0.280633475566,0.0,8425,6089,N,2,65863,4,429,64500,65863,70,50,70.0,0.004077348790340001
137,36660.89302325581,67.9035427486004,4.784687217970267,0.07172018595520835,2.6260109822544457,2.7490480876595487,0.9251123814760209,33938.763523956724,70.41361866309096,5.103310605116033,0.07370214398251368,3.453813851798041,2.912221639326248,0.7930549279848907,8421_8425,36.0,27.0,9.0,138,2,22,1,138,1,138,0,1,137,22,429,FL-429 N,N,Freeway,0.883147628518,0.0,8421,8425,N,2,65863,4,429,69256,65863,70,42,70.0,0.012874391754600001
138,33859.88992248062,69.20508612772475,2.999072733458036,0.04355934085841055,3.283914581849644,2.427102879968171,0.7254560832582034,29195.570987654322,70.45070438920703,3.0450654824603207,0.0433561608045997,3.11430173623045,2.148083468130286,0.6797512418657721,8389_8460,3.0,3.0,0.0,139,2,23,1,139,1,139,0,1,138,23,429,FL-429 N,N,Freeway,0.6971669140819999,0.0,8389,8460,N,2,65863,4,429,81000,65863,70,53,70.0,0.0111911207397
139,32576.094135802472,74.3454443528179,3.4848643290871983,0.04719827419538082,5.004930732438081,3.8973677119017,0.7598307026448397,33859.88992248062,69.20508612772475,2.999072733458036,0.04355934085841055,3.283914581849644,2.427102879968171,0.7254560832582034,6220_8389,18.0,12.0,6.0,140,2,24,1,140,1,140,0,1,139,24,429,FL-429 N,N,Freeway,0.291038455977,0.0,6220,8389,E,2,65863,4,429,71570,65863,70,55,70.0,0.00470463035947
140,33916.36574074074,75.47925773319679,4.911388613618894,0.06618405713083035,5.1650759991002895,4.2175159372474615,0.7818407512136487,32576.094135802472,74.3454443528179,3.4848643290871983,0.04719827419538082,5.004930732438081,3.8973677119017,0.7598307026448397,6089_6220,23.0,13.0,10.0,141,2,25,1,141,1,141,0,1,140,25,429,FL-429 N,N,Freeway,1.21795466539,0.0,6089,6220,N,2,65863,4,429,64500,65863,70,118,70.0,0.0180384803813
141,27582.10869565217,71.84752814522848,2.2073798551826003,0.030793854787409525,2.733007203244328,1.934926423291209,0.6951447841553959,27506.75386996904,70.6388072106057,2.506894806608396,0.035563374917803404,1.7482147838304116,1.3025588742099226,0.7341691410605983,6652_8320,5.0,4.0,1.0,142,2,26,1,142,1,142,0,1,141,26,429,FL-429 N,N,Freeway,0.41478697259,0.0,6652,8320,N,2,65863,4,429,21000,65863,70,67,70.0,0.0060614931065
142,29195.570987654322,70.45070438920703,3.0450654824603207,0.0433561608045997,3.11430173623045,2.148083468130286,0.6797512418657721,32915.44099378882,70.63530505737263,2.9261165511774165,0.041719722365343735,2.6871637526609176,1.8684764104154412,0.6803618709739385,8460_6069,12.0,10.0,2.0,143,2,27,1,143,1,143,0,1,142,27,429,FL-429 N,N,Freeway,0.604044548781,0.0,8460,6069,N,2,65863,4,429,81000,65863,70,44,70.0,0.00884222110143
143,29234.44736842105,71.47676857758397,2.52479635266274,0.03540889210331012,2.674898916485164,1.9155635366555424,0.7033213991062963,27539.743034055733,67.36647347507723,2.6859967554327144,0.03995019500111949,2.950652071010871,2.0393217848836573,0.6820301261620473,8444_8441,6.0,3.0,3.0,144,2,28,1,144,1,144,0,1,143,28,429,FL-429 N,N,Freeway,0.545558459424,0.0,8444,8441,N,2,65863,4,429,81000,65863,70,82,70.0,0.008174562705720001
144,27539.743034055733,67.36647347507723,2.6859967554327144,0.03995019500111949,2.950652071010871,2.0393217848836573,0.6820301261620473,27582.10869565217,71.84752814522848,2.2073798551826003,0.030793854787409525,2.733007203244328,1.934926423291209,0.6951447841553959,8441_6652,2.0,0.0,2.0,145,2,29,1,145,1,145,0,1,144,29,429,FL-429 N,N,Freeway,0.200197714159,0.0,8441,6652,N,2,65863,4,429,81000,65863,70,49,70.0,0.00291586334777
145,29132.913580246914,70.2365465480657,3.2258738435174568,0.04618762634160708,3.0223292252636864,2.1395202675636877,0.6908059485631666,29234.44736842105,71.47676857758397,2.52479635266274,0.03540889210331012,2.674898916485164,1.9155635366555424,0.7033213991062963,6295_8444,8.0,5.0,3.0,146,2,30,1,146,1,146,0,1,145,30,429,FL-429 N,N,Freeway,0.940974073356,0.0,6295,8444,N,2,65863,4,429,81000,65863,70,66,70.0,0.01383611209
146,32915.44099378882,70.63530505737263,2.9261165511774165,0.041719722365343735,2.6871637526609176,1.8684764104154412,0.6803618709739385,29132.913580246914,70.2365465480657,3.2258738435174568,0.04618762634160708,3.0223292252636864,2.1395202675636877,0.6908059485631666,6069_6295,1.0,0.0,1.0,147,2,31,1,147,1,147,0,1,146,31,429,FL-429 N,N,Freeway,0.33326483666400003,0.0,6069,6295,N,2,65863,4,429,81000,65863,70,44,70.0,0.00484445213338
147,16434.276661514687,77.05302791662169,2.8587578695643514,0.03712494399376013,1.4490960379996016,1.1115260405999858,0.7537369191801464,,,,,,,,5881_6875,5.0,3.0,2.0,148,2,32,1,148,1,148,0,1,147,32,429,FL-429 N,N,Freeway,0.7017932169140001,0.0,5881,6875,N,2,65863,6,429,38500,65863,70,55,70.0,0.010424321088600001
148,16500.63369397218,77.8143488949512,2.6954031577068376,0.034685966324576406,1.3129468722429227,1.04563065852279,0.7737077625992813,,,,,,,,6222_6875,0.0,0.0,0.0,149,2,33,1,149,1,149,0,1,148,33,429,FL-429 N,N,Freeway,0.325048595864,0.0,6222,6875,N,2,65863,6,429,38500,65863,70,59,70.0,0.00477954054268
149,16519.364649681527,73.07485313195514,2.25438119550982,0.030879847965953194,0.9611144075447005,0.7500281118917222,0.7657140388408719,16500.63369397218,77.8143488949512,2.6954031577068376,0.034685966324576406,1.3129468722429227,1.04563065852279,0.7737077625992813,6016_6222,3.0,2.0,1.0,150,2,34,1,150,1,150,0,1,149,34,429,FL-429 N,N,Freeway,0.7404974663580001,0.0,6016,6222,W,2,65863,4,414,38500,65863,70,52,70.0,0.011253786126299998
150,16434.276661514687,77.05302791662169,2.8587578695643514,0.03712494399376013,1.4490960379996016,1.1115260405999858,0.7537369191801464,10375.19629057187,69.94893559846545,3.3798277665793734,0.0485243200837008,1.2098756196412055,0.966660873936206,0.8005252469554693,5881_5879,5.0,3.0,2.0,151,2,35,1,151,1,151,0,1,150,35,429,FL-429 N,N,Freeway,1.24506242338,0.0,5881,5879,W,3,65863,4,441,25000,65863,45,58,70.0,0.0181085988202
151,27506.75386996904,70.6388072106057,2.506894806608396,0.035563374917803404,1.7482147838304116,1.3025588742099226,0.7341691410605983,,,,,,,,8320_6653,1.0,0.0,1.0,152,2,36,1,152,1,152,0,1,151,36,429,FL-429 N,N,Freeway,0.326546594974,0.0,8320,6653,S,2,65863,4,451,13600,65863,0,77,70.0,0.00476836132257
152,16519.364649681527,73.07485313195514,2.25438119550982,0.030879847965953194,0.9611144075447005,0.7500281118917222,0.7657140388408719,,,,,,,,6016_6653,1.0,1.0,0.0,153,2,37,1,153,1,153,0,1,152,37,429,FL-429 N,N,Freeway,0.354109345007,0.0,6016,6653,E,2,65863,4,414,38500,65863,70,63,70.0,0.00536450840543
153,14330.786707882537,56.952081774839534,3.817883525507932,0.06722545729809969,1.7922583291063092,1.352050229937805,0.7444568419199459,16132.061823802163,76.32398085759108,2.964636888147216,0.03896658315489211,1.2863018462327749,1.066793086795122,0.8053160245652494,6116_5880,7.0,5.0,2.0,154,2,1,1,154,1,154,0,1,153,1,429,FL-429 S,S,Freeway,1.25147151673,0.0,6116,5880,W,3,65863,4,441,25000,65863,70,90,70.0,0.018203412825
154,18265.73765432099,75.36476828781554,2.6791060534483564,0.03558513009297031,2.4449816930240824,1.7829808752605865,0.7289803196826835,18420.702160493827,74.76019388091879,3.021268091856073,0.04044717101674704,2.6060044425485267,1.9186491747956735,0.7364808325617371,6253_6224,1.0,1.0,0.0,155,2,2,1,155,1,155,0,1,154,2,429,FL-429 S,S,Freeway,0.523487256664,0.0,6253,6224,S,2,65863,4,429,25600,65863,70,67,70.0,0.00771558428782
155,18157.077160493827,75.85614138296512,2.761824857455317,0.03642804071406372,1.974431487890958,1.4089353571771497,0.7173832552760911,18265.73765432099,75.36476828781554,2.6791060534483564,0.03558513009297031,2.4449816930240824,1.7829808752605865,0.7289803196826835,9708_6253,2.0,0.0,2.0,156,2,4,1,156,1,156,0,1,155,4,429,FL-429 S,S,Freeway,1.27751302979,0.0,9708,6253,S,2,65863,4,429,25600,65863,70,101,70.0,0.018911674683400003
156,20134.876160990712,69.593898389629,2.7019913213016804,0.03883275831270268,1.8520003988752332,1.2759522955773404,0.6935834938629202,18157.077160493827,75.85614138296512,2.761824857455317,0.03642804071406372,1.974431487890958,1.4089353571771497,0.7173832552760911,9704_9708,2.0,1.0,1.0,157,2,5,1,157,1,157,0,1,156,5,429,FL-429 S,S,Freeway,0.6361188168330001,0.0,9704,9708,S,2,65863,4,429,25600,65863,70,46,70.0,0.00929921511649
157,23753.40217391304,70.81097942554663,2.566962346549108,0.03629412342760792,2.1703893461310693,1.551738620059162,0.7164437370768564,19150.392523364488,73.79709045840394,3.0073131104468103,0.04074621867043468,2.64600776877986,1.6832634063849798,0.6392948752919471,8039_8035,7.0,1.0,6.0,158,2,6,1,158,1,158,0,1,157,6,429,FL-429 S,S,Freeway,0.701141028509,0.0,8039,8035,S,2,65863,4,429,25600,65863,70,101,70.0,0.010186282020499999
158,19150.392523364488,73.79709045840394,3.0073131104468103,0.04074621867043468,2.64600776877986,1.6832634063849798,0.6392948752919471,20134.876160990712,69.593898389629,2.7019913213016804,0.03883275831270268,1.8520003988752332,1.2759522955773404,0.6935834938629202,8035_9704,3.0,1.0,2.0,159,2,7,1,159,1,159,0,1,158,7,429,FL-429 S,S,Freeway,1.24378829138,0.0,8035,9704,S,2,65863,4,429,25600,65863,70,65,70.0,0.0187304846288
159,23690.131782945737,73.94671099878197,2.4192362649273167,0.03276298775157666,3.0969353378430005,2.1818504242138177,0.7071330022414815,23753.40217391304,70.81097942554663,2.566962346549108,0.03629412342760792,2.1703893461310693,1.551738620059162,0.7164437370768564,6859_8039,9.0,8.0,1.0,160,2,8,1,160,1,160,0,1,159,8,429,FL-429 S,S,Freeway,0.800839649435,0.0,6859,8039,S,2,65863,4,429,25600,65863,70,111,70.0,0.012037727896499999
160,19481.71235194585,73.06640657527636,3.466982664577872,0.07349349284224077,3.2461175637056816,1.9339819310954176,0.8246582878540691,23791.90095846645,73.9424737082038,2.498439799609454,0.033953419791151095,3.2166934741098014,2.3215332285555834,0.7217519494570784,8492_6233,6.0,3.0,3.0,161,2,9,1,161,1,161,0,1,160,9,429,FL-429 S,S,Freeway,0.427864777443,0.0,8492,6233,S,2,65863,4,429,25600,65863,70,61,70.0,0.007005944767229999
161,22947.617088607596,68.63353193200935,4.954906871981675,-0.15807252818519776,2.4031351668007703,1.672331460455447,0.6980380299664651,23690.131782945737,73.94671099878197,2.4192362649273167,0.03276298775157666,3.0969353378430005,2.1818504242138177,0.7071330022414815,6969_6859,1.0,1.0,0.0,162,2,10,1,162,1,162,0,1,161,10,429,FL-429 S,S,Freeway,0.62979724156,0.0,6969,6859,S,2,65863,4,429,25600,65863,70,62,70.0,0.00958776727525
162,23775.76625386997,69.02494274450221,3.08911732628832,0.04520329728695338,2.060966111448256,1.3961159633884608,0.6725649106811539,22947.617088607596,68.63353193200935,4.954906871981675,-0.15807252818519776,2.4031351668007703,1.672331460455447,0.6980380299664651,6759_6969,4.0,3.0,1.0,163,2,11,1,163,1,163,0,1,162,11,429,FL-429 S,S,Freeway,0.41400408576,0.0,6759,6969,S,2,65863,4,429,25600,65863,70,84,70.0,0.006300891171499999
163,23791.90095846645,73.9424737082038,2.498439799609454,0.033953419791151095,3.2166934741098014,2.3215332285555834,0.7217519494570784,23775.76625386997,69.02494274450221,3.08911732628832,0.04520329728695338,2.060966111448256,1.3961159633884608,0.6725649106811539,6233_6759,7.0,6.0,1.0,164,2,12,1,164,1,164,0,1,163,12,429,FL-429 S,S,Freeway,1.28379061667,0.0,6233,6759,S,2,65863,4,429,25600,65863,70,76,70.0,0.0198887840322
164,33856.66510903427,66.35001816296415,3.5153211772539694,0.05328697917061792,3.648670727231705,2.9440554445550515,0.7921869398495343,19481.71235194585,73.06640657527636,3.466982664577872,0.07349349284224077,3.2461175637056816,1.9339819310954176,0.8246582878540691,8464_8492,8.0,3.0,5.0,165,2,13,1,165,1,165,0,1,164,13,429,FL-429 S,S,Freeway,0.967510003583,0.0,8464,8492,W,2,65863,4,429,25600,65863,70,86,70.0,0.015481832621799998
165,15535.75120385233,68.25764513456623,3.727316717592725,0.05474366528220465,1.5266827873968631,1.172082756315707,0.7481245824568273,33725.43780290792,68.21238081567503,5.185789169160229,0.07774741516537557,3.8102561878178083,3.5267340877509987,0.8645612229540505,8529_8524,10.0,8.0,2.0,166,2,14,1,166,1,166,0,1,165,14,429,FL-429 S,S,Freeway,0.464191004704,0.0,8529,8524,S,2,65863,4,429,64000,65863,70,64,70.0,0.0067659728614
166,33725.43780290792,68.21238081567503,5.185789169160229,0.07774741516537557,3.8102561878178083,3.5267340877509987,0.8645612229540505,33850.524844720494,72.36645826303317,5.4267575291744645,0.07596204247893774,4.9510731757062985,3.821444713096696,0.75872215069084,8524_6989,27.0,23.0,4.0,167,2,15,1,167,1,167,0,1,166,15,429,FL-429 S,S,Freeway,1.2311050428399999,0.0,8524,6989,W,2,65863,4,429,53390,65863,70,44,70.0,0.0189019296271
167,32363.366306027816,68.62580049011049,3.501692390836286,0.051174325667978166,2.474655899488397,2.065361484044661,0.8045181686758032,15535.75120385233,68.25764513456623,3.727316717592725,0.05474366528220465,1.5266827873968631,1.172082756315707,0.7481245824568273,8507_8529,2.0,1.0,1.0,168,2,16,1,168,1,168,0,1,167,16,429,FL-429 S,S,Freeway,0.299953468587,0.0,8507,8529,W,3,65863,4,50,47500,65863,70,47,70.0,0.00437397327582
168,36169.035273368616,69.4682685353228,3.0449676640422045,0.043903908763453216,3.8099034302368384,2.624579501354769,0.7055770089130031,32363.366306027816,68.62580049011049,3.501692390836286,0.051174325667978166,2.474655899488397,2.065361484044661,0.8045181686758032,8423_8507,19.0,12.0,7.0,169,2,17,1,169,1,169,0,1,168,17,429,FL-429 S,S,Freeway,0.580105995913,0.0,8423,8507,S,2,65863,4,429,70581,65863,70,102,70.0,0.0084475048407
169,33850.524844720494,72.36645826303317,5.4267575291744645,0.07596204247893774,4.9510731757062985,3.821444713096696,0.75872215069084,33856.66510903427,66.35001816296415,3.5153211772539694,0.05328697917061792,3.648670727231705,2.9440554445550515,0.7921869398495343,6989_8464,19.0,17.0,2.0,170,2,18,1,170,1,170,0,1,169,18,429,FL-429 S,S,Freeway,0.848413117917,0.0,6989,8464,W,2,65863,4,429,53390,65863,70,58,70.0,0.013541189352799998
170,34902.450726979,58.60865572502652,7.846438742115088,0.038109881051201416,4.180373880852547,3.0306979406775802,0.7114186926294306,36169.035273368616,69.4682685353228,3.0449676640422045,0.043903908763453216,3.8099034302368384,2.624579501354769,0.7055770089130031,8429_8423,16.0,11.0,5.0,171,2,19,1,171,1,171,0,1,170,19,429,FL-429 S,S,Freeway,0.932471570871,0.0,8429,8423,S,2,65863,4,429,72592,65863,70,60,70.0,0.0136443568266
171,34485.737984496125,68.14825503969746,4.908233121511467,0.07314968716607953,3.529787005881052,3.4416698135594586,0.9099547098943868,34984.353395061735,71.44449798255211,5.664709490357579,0.0805436678316392,5.86534430698285,5.309969884076872,0.8648105379192366,8393_6248,19.0,16.0,3.0,172,2,20,1,172,1,172,0,1,171,20,429,FL-429 S,S,Freeway,0.30879847841499997,0.0,8393,6248,S,2,65863,4,429,64500,65863,70,43,70.0,0.00499056937823
