,day,VolumeUp,AvgSpeedUp,StdSpeedUp,CoefOfVarSpeedUp,AvgOccupancyUp,StdOccupancyUp,CoefOfVarOccupancyUp,VolumeDown,AvgSpeedDown,StdSpeedDown,CoefOfVarSpeedDown,AvgOccupancyDown,StdOccupancyDown,CoefOfVarOccupancyDown,SegmentId,TotalCrashes,OCrashes,KABCCrashes,OBJECTID_1,Join_Count,TARGET_FID,Join_Cou_1,TARGET_F_1,Join_Cou_2,TARGET_F_2,OBJECTID_2,Join_Cou_3,TARGET_F_3,OBJECTID,RoadNumber,RoadName,Direction,Roadtype,Shape_Leng,Shape_Le_1,UpStationId,DownStationId,Direction_,F_System,Urban_Code,ThruLanes,Route_Numb,AADT,Urban_Co_1,Speed_Limi,IRI,SPEED,Shape_Le_2
1303,1,54631.15625,61.567128463124774,2.804345853309387,0.04581198719293058,3.059722485186441,1.5836438864394902,0.5193283403262952,93126.54736842106,66.24824412617852,3.0132304402546515,0.04567425438624965,3.5305845683413066,2.0321098108712707,0.5793017239074745,11452_8329,3.0,3.0,0.0,187,2,3,1,187,1,187,0,1,186,3,528,FL-528 W,W,Freeway,0.39610045327699994,0.0,11452,8329,W,2,65863,6,528,80539,65863,55,67,55.0,0.006507565175229999
1304,2,55924.031578947375,61.4913204482364,2.8248449275979937,0.04616437863460263,3.143419152756785,1.6697896204283051,0.5299531364063149,97958.83157894736,66.07347728413943,3.0757405605943657,0.04679308838291449,3.635627888732648,2.120842402487225,0.5810150119909147,11452_8329,2.0,2.0,0.0,187,2,3,1,187,1,187,0,1,186,3,528,FL-528 W,W,Freeway,0.39610045327699994,0.0,11452,8329,W,2,65863,6,528,80539,65863,55,67,55.0,0.006507565175229999
1305,3,57071.12222222223,61.57427224777036,2.7379349511526043,0.04471552296437556,3.2179870976563536,1.660327715504373,0.5150713978751593,96864.5,66.14110495997599,3.23676051651187,0.04941857164516463,3.798026313940761,2.252793976609896,0.585682309783506,11452_8329,1.0,0.0,1.0,187,2,3,1,187,1,187,0,1,186,3,528,FL-528 W,W,Freeway,0.39610045327699994,0.0,11452,8329,W,2,65863,6,528,80539,65863,55,67,55.0,0.006507565175229999
1306,4,60965.8085106383,61.89483315124389,2.4563880498727584,0.03982877437995657,3.3531587042363213,1.6611138677451454,0.4959002492901236,104544.58510638298,66.58303157049973,2.6405796943694675,0.03977659733394829,3.9470426322042056,2.12173150992443,0.5394782860998133,11452_8329,4.0,3.0,1.0,187,2,3,1,187,1,187,0,1,186,3,528,FL-528 W,W,Freeway,0.39610045327699994,0.0,11452,8329,W,2,65863,6,528,80539,65863,55,67,55.0,0.006507565175229999
1307,5,51466.239130434784,62.597634570937394,2.2963632263374554,0.036726310204438894,2.658466143094663,1.325458966406813,0.4986643972185351,94479.73626373627,67.31232965985508,2.4322917488541544,0.03618936323935763,3.229078801795985,1.7794682569913798,0.5527722158950927,11452_8329,2.0,1.0,1.0,187,2,3,1,187,1,187,0,1,186,3,528,FL-528 W,W,Freeway,0.39610045327699994,0.0,11452,8329,W,2,65863,6,528,80539,65863,55,67,55.0,0.006507565175229999
1308,6,45026.77011494253,62.627460587512466,2.5527759217638515,0.0408581107644946,2.319380509212761,1.1943898764864738,0.5164895208896653,86854.04651162791,67.24183659940812,2.7336779775835223,0.040791856094904634,2.8426954722279216,1.646515949988336,0.5811470167725314,11452_8329,1.0,1.0,0.0,187,2,3,1,187,1,187,0,1,186,3,528,FL-528 W,W,Freeway,0.39610045327699994,0.0,11452,8329,W,2,65863,6,528,80539,65863,55,67,55.0,0.006507565175229999
1309,0,54842.744680851065,61.210130434161094,2.7625053808367985,0.04557112685197709,4.681215545420601,2.5652496516882755,0.5431297551981396,54930.3085106383,59.44768245949229,3.0822897012491857,0.052178727755368505,4.750713575718014,2.610018810730629,0.5499124077586004,8344_8336,1.0,1.0,0.0,188,2,4,1,188,1,188,0,1,187,4,528,FL-528 W,W,Freeway,0.232467719765,0.0,8344,8336,W,2,65863,6,528,63500,65863,55,57,55.0,0.00381971307874
1310,1,53823.69791666666,61.26267027993175,2.6030153370768647,0.04264941309533226,4.538069253531186,2.450678501156869,0.5412332523834822,54103.94791666666,59.38282371318388,3.017213004952473,0.0510372217201995,4.659704699146089,2.5816278745656387,0.5563533285514229,8344_8336,1.0,1.0,0.0,188,2,4,1,188,1,188,0,1,187,4,528,FL-528 W,W,Freeway,0.232467719765,0.0,8344,8336,W,2,65863,6,528,63500,65863,55,57,55.0,0.00381971307874
1311,2,55184.042105263165,60.95920948068506,2.865597540191803,0.047489376086314594,4.718257019818701,2.61686613821956,0.5527570798302639,55092.41052631579,59.11277492945136,3.2175951521814503,0.054862911968542406,4.826852939949515,2.6637747361508777,0.5535037587560276,8344_8336,0.0,0.0,0.0,188,2,4,1,188,1,188,0,1,187,4,528,FL-528 W,W,Freeway,0.232467719765,0.0,8344,8336,W,2,65863,6,528,63500,65863,55,57,55.0,0.00381971307874
1312,3,56422.344444444454,61.01205503694525,2.8218485453751976,0.04667018679901117,4.805176615446888,2.593625420069564,0.5377872295443912,56288.12222222221,59.141175288813756,3.1576383350341914,0.05392737134267029,4.931742123650887,2.6584449948950697,0.5393772470650449,8344_8336,0.0,0.0,0.0,188,2,4,1,188,1,188,0,1,187,4,528,FL-528 W,W,Freeway,0.232467719765,0.0,8344,8336,W,2,65863,6,528,63500,65863,55,57,55.0,0.00381971307874
1313,4,60545.45744680851,61.098772626114254,2.7498923222561893,0.045465025529050566,5.105545499972041,2.6755528846865286,0.5182144757436092,60137.755319148935,59.31291857071028,3.020103158272128,0.0511424634118294,5.14610995731251,2.661385709817895,0.5189236938380735,8344_8336,2.0,1.0,1.0,188,2,4,1,188,1,188,0,1,187,4,528,FL-528 W,W,Freeway,0.232467719765,0.0,8344,8336,W,2,65863,6,528,63500,65863,55,57,55.0,0.00381971307874
1314,5,50379.04347826087,62.58727753069321,2.370176984093164,0.037924997843933626,3.892209121710689,1.9834439894205835,0.5099870272166231,50707.608695652176,60.94908628008461,2.5642765357005515,0.04213738064228106,3.989417495813482,2.1018429687557707,0.5271771667454632,8344_8336,0.0,0.0,0.0,188,2,4,1,188,1,188,0,1,187,4,528,FL-528 W,W,Freeway,0.232467719765,0.0,8344,8336,W,2,65863,6,528,63500,65863,55,57,55.0,0.00381971307874
1315,6,45089.270588235304,62.90870352669424,2.793883473777236,0.044587261667417416,3.4158571232614,1.8615071505842,0.5436261867364824,44265.643678160915,61.367639574029894,2.9216808138881922,0.04780389379384546,3.4486710486019554,1.9568287525487824,0.5646560392093684,8344_8336,0.0,0.0,0.0,188,2,4,1,188,1,188,0,1,187,4,528,FL-528 W,W,Freeway,0.232467719765,0.0,8344,8336,W,2,65863,6,528,63500,65863,55,57,55.0,0.00381971307874
1316,0,54930.3085106383,59.44768245949229,3.0822897012491857,0.052178727755368505,4.750713575718014,2.610018810730629,0.5499124077586004,55723.161290322576,61.647847236376535,2.7013255080138627,0.044027058244413414,3.122355709326844,1.6315149221873677,0.5217640785617778,8336_11452,1.0,0.0,1.0,189,2,5,1,189,1,189,0,1,188,5,528,FL-528 W,W,Freeway,0.45070850005199997,0.0,8336,11452,W,2,65863,6,528,80539,65863,55,57,55.0,0.00740280617138
1317,1,54103.94791666666,59.38282371318388,3.017213004952473,0.0510372217201995,4.659704699146089,2.5816278745656387,0.5563533285514229,54631.15625,61.567128463124774,2.804345853309387,0.04581198719293058,3.059722485186441,1.5836438864394902,0.5193283403262952,8336_11452,1.0,1.0,0.0,189,2,5,1,189,1,189,0,1,188,5,528,FL-528 W,W,Freeway,0.45070850005199997,0.0,8336,11452,W,2,65863,6,528,80539,65863,55,57,55.0,0.00740280617138
1318,2,55092.41052631579,59.11277492945136,3.2175951521814503,0.054862911968542406,4.826852939949515,2.6637747361508777,0.5535037587560276,55924.031578947375,61.4913204482364,2.8248449275979937,0.04616437863460263,3.143419152756785,1.6697896204283051,0.5299531364063149,8336_11452,1.0,1.0,0.0,189,2,5,1,189,1,189,0,1,188,5,528,FL-528 W,W,Freeway,0.45070850005199997,0.0,8336,11452,W,2,65863,6,528,80539,65863,55,57,55.0,0.00740280617138
1319,3,56288.12222222221,59.141175288813756,3.1576383350341914,0.05392737134267029,4.931742123650887,2.6584449948950697,0.5393772470650449,57071.12222222223,61.57427224777036,2.7379349511526043,0.04471552296437556,3.2179870976563536,1.660327715504373,0.5150713978751593,8336_11452,3.0,1.0,2.0,189,2,5,1,189,1,189,0,1,188,5,528,FL-528 W,W,Freeway,0.45070850005199997,0.0,8336,11452,W,2,65863,6,528,80539,65863,55,57,55.0,0.00740280617138
1320,4,60137.755319148935,59.31291857071028,3.020103158272128,0.0511424634118294,5.14610995731251,2.661385709817895,0.5189236938380735,60965.8085106383,61.89483315124389,2.4563880498727584,0.03982877437995657,3.3531587042363213,1.6611138677451454,0.4959002492901236,8336_11452,0.0,0.0,0.0,189,2,5,1,189,1,189,0,1,188,5,528,FL-528 W,W,Freeway,0.45070850005199997,0.0,8336,11452,W,2,65863,6,528,80539,65863,55,57,55.0,0.00740280617138
1321,5,50707.608695652176,60.94908628008461,2.5642765357005515,0.04213738064228106,3.989417495813482,2.1018429687557707,0.5271771667454632,51466.239130434784,62.597634570937394,2.2963632263374554,0.036726310204438894,2.658466143094663,1.325458966406813,0.4986643972185351,8336_11452,1.0,1.0,0.0,189,2,5,1,189,1,189,0,1,188,5,528,FL-528 W,W,Freeway,0.45070850005199997,0.0,8336,11452,W,2,65863,6,528,80539,65863,55,57,55.0,0.00740280617138
1322,6,44265.643678160915,61.367639574029894,2.9216808138881922,0.04780389379384546,3.4486710486019554,1.9568287525487824,0.5646560392093684,45026.77011494253,62.627460587512466,2.5527759217638515,0.0408581107644946,2.319380509212761,1.1943898764864738,0.5164895208896653,8336_11452,1.0,1.0,0.0,189,2,5,1,189,1,189,0,1,188,5,528,FL-528 W,W,Freeway,0.45070850005199997,0.0,8336,11452,W,2,65863,6,528,80539,65863,55,57,55.0,0.00740280617138
1323,0,45802.296703296706,54.75589280359554,6.953779600058473,0.12811240302243165,6.928788776399918,5.52563315250787,0.7793277505020187,46996.287234042546,61.89413725404974,6.491778398380657,0.10543937986282792,8.527576303594442,5.78440636884742,0.6738412352983452,8199_6602,0.0,0.0,0.0,190,2,6,1,190,1,190,0,1,189,6,528,FL-528 W,W,Freeway,0.174025220088,0.0,8199,6602,W,2,65863,4,528,78462,65863,55,60,55.0,0.0028603774762099997
1324,1,45203.354838709674,54.96237443697402,7.091893611274395,0.12991327187642254,6.672782812786923,5.5427056992511945,0.8174838302051377,45870.09375,62.38260728399417,6.443044445728088,0.10373098342100966,8.257342532622774,5.7460654892968535,0.6924357004429874,8199_6602,2.0,0.0,2.0,190,2,6,1,190,1,190,0,1,189,6,528,FL-528 W,W,Freeway,0.174025220088,0.0,8199,6602,W,2,65863,4,528,78462,65863,55,60,55.0,0.0028603774762099997
1325,2,46422.84782608696,54.511977486614114,7.41354365264581,0.1375184582062596,7.021290041121256,5.808484686566628,0.8122533162835653,46823.16842105263,61.76450504200141,6.740480104376066,0.10982644152151386,8.624722466469443,5.982819082423028,0.6900357206897728,8199_6602,0.0,0.0,0.0,190,2,6,1,190,1,190,0,1,189,6,528,FL-528 W,W,Freeway,0.174025220088,0.0,8199,6602,W,2,65863,4,528,78462,65863,55,60,55.0,0.0028603774762099997
1326,3,47494.70114942528,54.26570377823125,7.871242195315492,0.14691422356645578,7.388737837011822,6.151107804718932,0.8107108287021829,47958.6,61.50074543294369,7.1856037524364345,0.11785982998337155,8.969801083031046,6.115172606678437,0.6762176749029377,8199_6602,1.0,1.0,0.0,190,2,6,1,190,1,190,0,1,189,6,528,FL-528 W,W,Freeway,0.174025220088,0.0,8199,6602,W,2,65863,4,528,78462,65863,55,60,55.0,0.0028603774762099997
1327,4,50412.630434782615,53.88919088736478,7.847184237845818,0.15132610023118465,8.068637533877432,6.432656319632021,0.7549414114168194,51204.79787234042,60.99018862657535,7.362592931664356,0.12302823884529518,9.6456594216099,6.194365443103557,0.6361517391952667,8199_6602,1.0,1.0,0.0,190,2,6,1,190,1,190,0,1,189,6,528,FL-528 W,W,Freeway,0.174025220088,0.0,8199,6602,W,2,65863,4,528,78462,65863,55,60,55.0,0.0028603774762099997
1328,5,42583.20224719101,57.79599761282568,2.739491688711832,0.0477356239469899,5.008449706303322,2.7690552489088502,0.5414504280598773,43007.608695652176,65.16779995281141,3.3644397053570936,0.05179828104250519,6.529823318046768,3.582230161796703,0.5470025342006666,8199_6602,0.0,0.0,0.0,190,2,6,1,190,1,190,0,1,189,6,528,FL-528 W,W,Freeway,0.174025220088,0.0,8199,6602,W,2,65863,4,528,78462,65863,55,60,55.0,0.0028603774762099997
1329,6,37464.04761904762,58.089891665323925,2.7112415368404563,0.0467665234039265,4.461825027340359,2.3804214416325173,0.529926268335064,37874.2183908046,65.43543907050714,3.1936437236528805,0.048955484027001214,5.5253512268312415,3.0780968139831884,0.5573535246800166,8199_6602,0.0,0.0,0.0,190,2,6,1,190,1,190,0,1,189,6,528,FL-528 W,W,Freeway,0.174025220088,0.0,8199,6602,W,2,65863,4,528,78462,65863,55,60,55.0,0.0028603774762099997
1330,0,55009.031914893625,61.9308060214361,3.041627205969509,0.04921255515772167,5.164378443856332,2.9160225499830954,0.5640021969927501,55067.65957446809,63.538141805269184,2.908755253720688,0.046024124374728866,5.850115038491085,3.319900766350705,0.5680406601706796,7054_6094,0.0,0.0,0.0,191,2,7,1,191,1,191,0,1,190,7,528,FL-528 W,W,Freeway,0.503939869165,0.0,7054,6094,W,2,65863,6,528,63500,65863,55,55,55.0,0.00828306430746
1331,1,53617.27083333334,62.15440220489053,2.9816234139625384,0.0480421418742678,4.996084458943379,2.8656912575502704,0.5786831098457054,54120.15625,63.64440460280094,2.7483436072686165,0.043290097849867086,5.6972722138672856,3.2321255421366604,0.5681140514168959,7054_6094,1.0,1.0,0.0,191,2,7,1,191,1,191,0,1,190,7,528,FL-528 W,W,Freeway,0.503939869165,0.0,7054,6094,W,2,65863,6,528,63500,65863,55,55,55.0,0.00828306430746
1332,2,55035.97894736842,61.81267693658232,3.1716541388427837,0.05148348652710761,5.2312017197437966,3.0207066110085803,0.5753750158340262,55162.89473684211,63.311497008571145,3.073134351592625,0.049032183478610304,5.927086097160717,3.4391264581603127,0.5775165273778858,7054_6094,4.0,2.0,2.0,191,2,7,1,191,1,191,0,1,190,7,528,FL-528 W,W,Freeway,0.503939869165,0.0,7054,6094,W,2,65863,6,528,63500,65863,55,55,55.0,0.00828306430746
1333,3,56160.31111111112,61.7213450377289,3.393513116865005,0.05521885318307915,5.383157533432285,3.0481869318209416,0.5632775682235743,56232.31111111112,63.3194887914874,3.1403531167448,0.0500697697732017,6.062307726954863,3.473072707799456,0.5685716828448995,7054_6094,0.0,0.0,0.0,191,2,7,1,191,1,191,0,1,190,7,528,FL-528 W,W,Freeway,0.503939869165,0.0,7054,6094,W,2,65863,6,528,63500,65863,55,55,55.0,0.00828306430746
1334,4,59455.031914893625,61.52373091966889,3.5352866318467333,0.0577426153390681,5.665570195741585,3.0613244955702883,0.5408968941558838,59797.7340425532,63.39280169028714,3.089047716853261,0.049108625035491814,6.4079377111702485,3.55006053393777,0.5492317444889987,7054_6094,1.0,1.0,0.0,191,2,7,1,191,1,191,0,1,190,7,528,FL-528 W,W,Freeway,0.503939869165,0.0,7054,6094,W,2,65863,6,528,63500,65863,55,55,55.0,0.00828306430746
1335,5,50573.593406593405,63.32464809766001,2.49355325626895,0.03941981343491744,4.276793433483865,2.2103065921103044,0.5168451015037643,50800.04395604396,65.00609851778445,2.516152665059121,0.03875992053195345,4.8450939899621215,2.5821572477042873,0.5332259285063851,7054_6094,0.0,0.0,0.0,191,2,7,1,191,1,191,0,1,190,7,528,FL-528 W,W,Freeway,0.503939869165,0.0,7054,6094,W,2,65863,6,528,63500,65863,55,55,55.0,0.00828306430746
1336,6,44221.093023255824,63.57337834726147,2.470640232583853,0.03893514334205457,3.661975838271452,1.9495896224941411,0.5333065147097003,44438.62790697674,65.19230968425153,2.8428833574533434,0.04377229247949838,4.134547549993684,2.3371754751557425,0.5645669430496131,7054_6094,1.0,0.0,1.0,191,2,7,1,191,1,191,0,1,190,7,528,FL-528 W,W,Freeway,0.503939869165,0.0,7054,6094,W,2,65863,6,528,63500,65863,55,55,55.0,0.00828306430746
1337,0,46996.287234042546,61.89413725404974,6.491778398380657,0.10543937986282792,8.527576303594442,5.78440636884742,0.6738412352983452,55009.031914893625,61.9308060214361,3.041627205969509,0.04921255515772167,5.164378443856332,2.9160225499830954,0.5640021969927501,6602_7054,1.0,1.0,0.0,192,2,8,1,192,1,192,0,1,191,8,528,FL-528 W,W,Freeway,0.35674876553499996,0.0,6602,7054,W,2,65863,6,528,63500,65863,55,65,55.0,0.005863710190109999
1338,1,45870.09375,62.38260728399417,6.443044445728088,0.10373098342100966,8.257342532622774,5.7460654892968535,0.6924357004429874,53617.27083333334,62.15440220489053,2.9816234139625384,0.0480421418742678,4.996084458943379,2.8656912575502704,0.5786831098457054,6602_7054,1.0,1.0,0.0,192,2,8,1,192,1,192,0,1,191,8,528,FL-528 W,W,Freeway,0.35674876553499996,0.0,6602,7054,W,2,65863,6,528,63500,65863,55,65,55.0,0.005863710190109999
1339,2,46823.16842105263,61.76450504200141,6.740480104376066,0.10982644152151386,8.624722466469443,5.982819082423028,0.6900357206897728,55035.97894736842,61.81267693658232,3.1716541388427837,0.05148348652710761,5.2312017197437966,3.0207066110085803,0.5753750158340262,6602_7054,0.0,0.0,0.0,192,2,8,1,192,1,192,0,1,191,8,528,FL-528 W,W,Freeway,0.35674876553499996,0.0,6602,7054,W,2,65863,6,528,63500,65863,55,65,55.0,0.005863710190109999
1340,3,47958.6,61.50074543294369,7.1856037524364345,0.11785982998337155,8.969801083031046,6.115172606678437,0.6762176749029377,56160.31111111112,61.7213450377289,3.393513116865005,0.05521885318307915,5.383157533432285,3.0481869318209416,0.5632775682235743,6602_7054,3.0,3.0,0.0,192,2,8,1,192,1,192,0,1,191,8,528,FL-528 W,W,Freeway,0.35674876553499996,0.0,6602,7054,W,2,65863,6,528,63500,65863,55,65,55.0,0.005863710190109999
1341,4,51204.79787234042,60.99018862657535,7.362592931664356,0.12302823884529518,9.6456594216099,6.194365443103557,0.6361517391952667,59455.031914893625,61.52373091966889,3.5352866318467333,0.0577426153390681,5.665570195741585,3.0613244955702883,0.5408968941558838,6602_7054,2.0,2.0,0.0,192,2,8,1,192,1,192,0,1,191,8,528,FL-528 W,W,Freeway,0.35674876553499996,0.0,6602,7054,W,2,65863,6,528,63500,65863,55,65,55.0,0.005863710190109999
1342,5,43007.608695652176,65.16779995281141,3.3644397053570936,0.05179828104250519,6.529823318046768,3.582230161796703,0.5470025342006666,50573.593406593405,63.32464809766001,2.49355325626895,0.03941981343491744,4.276793433483865,2.2103065921103044,0.5168451015037643,6602_7054,1.0,1.0,0.0,192,2,8,1,192,1,192,0,1,191,8,528,FL-528 W,W,Freeway,0.35674876553499996,0.0,6602,7054,W,2,65863,6,528,63500,65863,55,65,55.0,0.005863710190109999
1343,6,37874.2183908046,65.43543907050714,3.1936437236528805,0.048955484027001214,5.5253512268312415,3.0780968139831884,0.5573535246800166,44221.093023255824,63.57337834726147,2.470640232583853,0.03893514334205457,3.661975838271452,1.9495896224941411,0.5333065147097003,6602_7054,1.0,1.0,0.0,192,2,8,1,192,1,192,0,1,191,8,528,FL-528 W,W,Freeway,0.35674876553499996,0.0,6602,7054,W,2,65863,6,528,63500,65863,55,65,55.0,0.005863710190109999
1344,0,55067.65957446809,63.538141805269184,2.908755253720688,0.046024124374728866,5.850115038491085,3.319900766350705,0.5680406601706796,54842.744680851065,61.210130434161094,2.7625053808367985,0.04557112685197709,4.681215545420601,2.5652496516882755,0.5431297551981396,6094_8344,0.0,0.0,0.0,193,2,9,1,193,1,193,0,1,192,9,528,FL-528 W,W,Freeway,0.232166139071,0.0,6094,8344,W,2,65863,6,528,63500,65863,55,56,55.0,0.0038160267713699997
1345,1,54120.15625,63.64440460280094,2.7483436072686165,0.043290097849867086,5.6972722138672856,3.2321255421366604,0.5681140514168959,53823.69791666666,61.26267027993175,2.6030153370768647,0.04264941309533226,4.538069253531186,2.450678501156869,0.5412332523834822,6094_8344,1.0,1.0,0.0,193,2,9,1,193,1,193,0,1,192,9,528,FL-528 W,W,Freeway,0.232166139071,0.0,6094,8344,W,2,65863,6,528,63500,65863,55,56,55.0,0.0038160267713699997
1346,2,55162.89473684211,63.311497008571145,3.073134351592625,0.049032183478610304,5.927086097160717,3.4391264581603127,0.5775165273778858,55184.042105263165,60.95920948068506,2.865597540191803,0.047489376086314594,4.718257019818701,2.61686613821956,0.5527570798302639,6094_8344,2.0,2.0,0.0,193,2,9,1,193,1,193,0,1,192,9,528,FL-528 W,W,Freeway,0.232166139071,0.0,6094,8344,W,2,65863,6,528,63500,65863,55,56,55.0,0.0038160267713699997
1347,3,56232.31111111112,63.3194887914874,3.1403531167448,0.0500697697732017,6.062307726954863,3.473072707799456,0.5685716828448995,56422.344444444454,61.01205503694525,2.8218485453751976,0.04667018679901117,4.805176615446888,2.593625420069564,0.5377872295443912,6094_8344,1.0,0.0,1.0,193,2,9,1,193,1,193,0,1,192,9,528,FL-528 W,W,Freeway,0.232166139071,0.0,6094,8344,W,2,65863,6,528,63500,65863,55,56,55.0,0.0038160267713699997
1348,4,59797.7340425532,63.39280169028714,3.089047716853261,0.049108625035491814,6.4079377111702485,3.55006053393777,0.5492317444889987,60545.45744680851,61.098772626114254,2.7498923222561893,0.045465025529050566,5.105545499972041,2.6755528846865286,0.5182144757436092,6094_8344,0.0,0.0,0.0,193,2,9,1,193,1,193,0,1,192,9,528,FL-528 W,W,Freeway,0.232166139071,0.0,6094,8344,W,2,65863,6,528,63500,65863,55,56,55.0,0.0038160267713699997
1349,5,50800.04395604396,65.00609851778445,2.516152665059121,0.03875992053195345,4.8450939899621215,2.5821572477042873,0.5332259285063851,50379.04347826087,62.58727753069321,2.370176984093164,0.037924997843933626,3.892209121710689,1.9834439894205835,0.5099870272166231,6094_8344,2.0,1.0,1.0,193,2,9,1,193,1,193,0,1,192,9,528,FL-528 W,W,Freeway,0.232166139071,0.0,6094,8344,W,2,65863,6,528,63500,65863,55,56,55.0,0.0038160267713699997
1350,6,44438.62790697674,65.19230968425153,2.8428833574533434,0.04377229247949838,4.134547549993684,2.3371754751557425,0.5645669430496131,45089.270588235304,62.90870352669424,2.793883473777236,0.044587261667417416,3.4158571232614,1.8615071505842,0.5436261867364824,6094_8344,0.0,0.0,0.0,193,2,9,1,193,1,193,0,1,192,9,528,FL-528 W,W,Freeway,0.232166139071,0.0,6094,8344,W,2,65863,6,528,63500,65863,55,56,55.0,0.0038160267713699997
1351,0,48758.60638297872,65.940929794648,3.676098834604728,0.05613343566990673,3.1867019776742174,2.4294944868213912,0.7433469915951455,28895.180851063833,65.06690099216206,10.472493261012787,0.16258167141684315,6.668205361407084,9.566955052710508,1.3721627629080062,8183_6664,10.0,4.0,6.0,194,2,10,1,194,1,194,0,1,193,10,528,FL-528 W,W,Freeway,0.851952168725,0.0,8183,6664,W,2,65863,7,528,89199,65863,65,42,65.0,0.013967229409
1352,1,48370.29166666666,65.81894870375618,4.152055992284562,0.0634311950277188,3.1915978546415955,2.576764055508653,0.7902128245433759,29552.8125,64.95706076022239,10.666793098383346,0.16541885745905202,6.7900616810365175,9.808769159411762,1.3975248604225552,8183_6664,7.0,5.0,2.0,194,2,10,1,194,1,194,0,1,193,10,528,FL-528 W,W,Freeway,0.851952168725,0.0,8183,6664,W,2,65863,7,528,89199,65863,65,42,65.0,0.013967229409
1353,2,48835.65263157895,65.63704579547722,4.211937937417317,0.06452047159590057,3.265753343445007,2.6318948317149897,0.7880688904415761,29989.957894736846,64.52253699414825,11.072573464577166,0.17346217910170345,7.114898233517318,10.193643383734187,1.3931019446345758,8183_6664,5.0,5.0,0.0,194,2,10,1,194,1,194,0,1,193,10,528,FL-528 W,W,Freeway,0.851952168725,0.0,8183,6664,W,2,65863,7,528,89199,65863,65,42,65.0,0.013967229409
1354,3,50211.688888888886,65.64386480597462,4.172355020696656,0.06397886813524488,3.3680466017374266,2.5984609652053243,0.7532914921839634,30400.511111111115,64.52752386224378,11.27401982260949,0.17671185422654925,7.266859344164896,10.218398602339112,1.3582177474650639,8183_6664,11.0,5.0,6.0,194,2,10,1,194,1,194,0,1,193,10,528,FL-528 W,W,Freeway,0.851952168725,0.0,8183,6664,W,2,65863,7,528,89199,65863,65,42,65.0,0.013967229409
1355,4,54105.849462365586,66.25058183082983,2.76122365448452,0.04192636489325117,3.3882828259912245,2.163911353483524,0.628540868058731,33267.425531914894,64.70863753354608,9.935560273379927,0.15930459386446308,7.481984387095919,8.75513713394988,1.1065496453510772,8183_6664,7.0,3.0,4.0,194,2,10,1,194,1,194,0,1,193,10,528,FL-528 W,W,Freeway,0.851952168725,0.0,8183,6664,W,2,65863,7,528,89199,65863,65,42,65.0,0.013967229409
1356,5,43481.626373626365,67.79532889109012,1.9444635537224884,0.02871887752900145,2.460578647370025,1.3414675137370156,0.5454680215686037,26950.41304347826,69.55204430158629,2.7361321860653227,0.03956488582183657,3.7164876428244233,2.578801345149834,0.6766208065025526,8183_6664,3.0,2.0,1.0,194,2,10,1,194,1,194,0,1,193,10,528,FL-528 W,W,Freeway,0.851952168725,0.0,8183,6664,W,2,65863,7,528,89199,65863,65,42,65.0,0.013967229409
1357,6,36965.88372093023,68.11683016881932,2.276240767358315,0.033490103174981266,2.0372668625936448,1.1686985675424468,0.5744681355597084,20621.7816091954,69.95204003619583,2.6516111211302555,0.0379675734417614,2.6405641482285573,1.8241657843674213,0.6842432218168656,8183_6664,1.0,1.0,0.0,194,2,10,1,194,1,194,0,1,193,10,528,FL-528 W,W,Freeway,0.851952168725,0.0,8183,6664,W,2,65863,7,528,89199,65863,65,42,65.0,0.013967229409
1358,0,46042.79787234042,67.11023614348407,3.848138511124757,0.057701137451686625,4.223248636849526,3.3092708703422766,0.7696768242916819,48758.60638297872,65.940929794648,3.676098834604728,0.05613343566990673,3.1867019776742174,2.4294944868213912,0.7433469915951455,8180_8183,0.0,0.0,0.0,195,2,11,1,195,1,195,0,1,194,11,528,FL-528 W,W,Freeway,0.191843413332,0.0,8180,8183,W,2,65863,7,528,89199,65863,70,33,70.0,0.00314220708018
1359,1,45627.94791666666,66.93892498316913,4.425994202319441,0.0664779433823229,4.226121747324661,3.5394789065131933,0.8217680443907863,48370.29166666666,65.81894870375618,4.152055992284562,0.0634311950277188,3.1915978546415955,2.576764055508653,0.7902128245433759,8180_8183,1.0,0.0,1.0,195,2,11,1,195,1,195,0,1,194,11,528,FL-528 W,W,Freeway,0.191843413332,0.0,8180,8183,W,2,65863,7,528,89199,65863,70,33,70.0,0.00314220708018
1360,2,46058.242105263154,66.73674269635718,4.493826986464986,0.06779086124096363,4.309507139878049,3.56890744964518,0.8122944303606809,48835.65263157895,65.63704579547722,4.211937937417317,0.06452047159590057,3.265753343445007,2.6318948317149897,0.7880688904415761,8180_8183,1.0,1.0,0.0,195,2,11,1,195,1,195,0,1,194,11,528,FL-528 W,W,Freeway,0.191843413332,0.0,8180,8183,W,2,65863,7,528,89199,65863,70,33,70.0,0.00314220708018
1361,3,47479.8,66.76416372402898,4.512716762630894,0.06812142626786111,4.480119823350872,3.5885089089129028,0.7818194541308254,50211.688888888886,65.64386480597462,4.172355020696656,0.06397886813524488,3.3680466017374266,2.5984609652053243,0.7532914921839634,8180_8183,0.0,0.0,0.0,195,2,11,1,195,1,195,0,1,194,11,528,FL-528 W,W,Freeway,0.191843413332,0.0,8180,8183,W,2,65863,7,528,89199,65863,70,33,70.0,0.00314220708018
