,hour,VolumeUp,AvgSpeedUp,StdSpeedUp,CoefOfVarSpeedUp,AvgOccupancyUp,StdOccupancyUp,CoefOfVarOccupancyUp,VolumeDown,AvgSpeedDown,StdSpeedDown,CoefOfVarSpeedDown,AvgOccupancyDown,StdOccupancyDown,CoefOfVarOccupancyDown,SegmentId,TotalCrashes,OCrashes,KABCCrashes,OBJECTID_1,Join_Count,TARGET_FID,Join_Cou_1,TARGET_F_1,Join_Cou_2,TARGET_F_2,OBJECTID_2,Join_Cou_3,TARGET_F_3,OBJECTID,RoadNumber,RouteId,Direction,Roadtype,Miles,Shape_Le_1,UpStationId,DownStationId,Direction_,F_System,Urban_Code,ThruLanes,Route_Numb,AADT,Urban_Co_1,Speed_Limi,IRI,SpeedLimit,Shape_Le_2,RuralUrban,AvgVolume,AvgSpeed,StdSpeed,CoefOfVarSpeed,AvgOccupancy,StdOccupancy,CoefOfVarOccupancy,LogVolume,LogSegLength,LaneNumber
550,22,1761.2022471910113,64.77111731464052,1.2824577746120465,0.019916026510889355,1.410711246107493,0.289485729595281,0.2185229754592576,957.7904191616766,68.97556818297139,1.3271760521398852,0.01929169535613116,1.1673674490376995,0.2454107770112644,0.21966257717956,8146_6068,0.0,0.0,0.0,245,2,6,1,245,1,245,0,1,244,6,408,E West Expy E,E,Freeway,0.252243134747,0.0,8146,6068,E,2,65863,6,408,73500,65863,65,67,65.0,0.0041325401507100006,1,1359.496333176344,66.87334274880595,1.3048169133759657,0.019603860933510256,1.2890393475725963,0.2674482533032727,0.21909277631940882,7.214869566883411,-1.3773618361861761,1
551,23,1320.2303370786515,65.0129057702213,1.4987903800086015,0.02316239622857201,0.9770109750547976,0.2711837004838868,0.3048296577176231,703.8862275449103,69.1018181362811,1.4712743336912406,0.02134016446652806,0.806530111455342,0.2319390025252068,0.3049951102987064,8146_6068,0.0,0.0,0.0,245,2,6,1,245,1,245,0,1,244,6,408,E West Expy E,E,Freeway,0.252243134747,0.0,8146,6068,E,2,65863,6,408,73500,65863,65,67,65.0,0.0041325401507100006,1,1012.0582823117809,67.05736195325119,1.485032356849921,0.022251280347550036,0.8917705432550698,0.2515613515045468,0.3049123840081648,6.919741439406275,-1.3773618361861761,1
552,0,518.0508474576271,65.08200824181895,1.8864132868486192,0.029107695688136856,0.7189347194415321,0.2309302509699536,0.3224350540323505,467.2090395480226,66.35914915909518,2.2653467115098107,0.03438282845877465,0.6434820679167137,0.2525322175496079,0.381292866273603,8152_8154,0.0,0.0,0.0,244,2,5,1,244,1,244,0,1,243,5,408,E West Expy E,E,Freeway,0.19067652346500005,0.0,8152,8154,E,2,65863,6,408,73500,65863,65,77,65.0,0.00312739818786,1,492.62994350282486,65.72057870045707,2.075879999179215,0.03174526207345575,0.6812083936791229,0.24173123425978077,0.3518639601529767,6.199758270487044,-1.657176881111911,1
553,1,312.4689265536723,64.83195555140324,2.467748225952104,0.03817637678384219,0.4328559928429325,0.19055353599617966,0.44897043041889145,275.9774011299436,66.62293353752368,2.8144676162536824,0.042317332159921714,0.3756047378261351,0.18099097119240407,0.5151132977073741,8152_8154,0.0,0.0,0.0,244,2,5,1,244,1,244,0,1,243,5,408,E West Expy E,E,Freeway,0.19067652346500005,0.0,8152,8154,E,2,65863,6,408,73500,65863,65,77,65.0,0.00312739818786,1,294.22316384180795,65.72744454446345,2.6411079211028934,0.04024685447188195,0.4042303653345338,0.18577225359429186,0.48204186406313276,5.684338540084241,-1.657176881111911,1
554,2,219.90285714285716,64.53857164823971,3.015621377637636,0.04697159742621545,0.31731712374149346,0.17970623598312205,0.5818106681328382,192.10285714285718,66.57107160094029,3.2917970669795653,0.04982626417589614,0.295874394124394,0.1901052083789344,0.6566812332118944,8152_8154,0.0,0.0,0.0,244,2,5,1,244,1,244,0,1,243,5,408,E West Expy E,E,Freeway,0.19067652346500005,0.0,8152,8154,E,2,65863,6,408,73500,65863,65,77,65.0,0.00312739818786,1,206.00285714285718,65.55482162459,3.153709222308601,0.0483989308010558,0.3065957589329437,0.18490572218102824,0.6192459506723663,5.327890038318919,-1.657176881111911,1
555,3,164.31638418079098,64.6784873062817,3.4977063981317484,0.05418701031297761,0.273831663970339,0.17793573965101733,0.7189113501760586,148.03389830508473,66.5924559770942,3.6190203978836126,0.054606076654090535,0.26829343816696155,0.2028148585158632,0.8103631011337291,8152_8154,0.0,0.0,0.0,244,2,5,1,244,1,244,0,1,243,5,408,E West Expy E,E,Freeway,0.19067652346500005,0.0,8152,8154,E,2,65863,6,408,73500,65863,65,77,65.0,0.00312739818786,1,156.17514124293785,65.63547164168796,3.5583633980076805,0.05439654348353407,0.2710625510686503,0.19037529908344025,0.7646372256548939,5.050978077768134,-1.657176881111911,1
556,4,176.1864406779661,66.00897465242683,3.239756259907263,0.049176423254274015,0.3074068794707863,0.1755353013866153,0.6511891156321291,166.79661016949154,67.08414478190257,3.4814306149193364,0.05190029791586862,0.30042256549194085,0.1817008001116844,0.7083934403780147,8152_8154,0.0,0.0,0.0,244,2,5,1,244,1,244,0,1,243,5,408,E West Expy E,E,Freeway,0.19067652346500005,0.0,8152,8154,E,2,65863,6,408,73500,65863,65,77,65.0,0.00312739818786,1,171.49152542372883,66.5465597171647,3.3605934374133,0.050538360585071315,0.3039147224813636,0.17861805074914985,0.6797912780050719,5.1445338509461624,-1.657176881111911,1
557,5,300.59322033898314,67.42368595702561,2.605122821534156,0.038663035501732966,0.4517361622263473,0.20639441183770485,0.4900267293013118,301.090395480226,67.53332846355842,2.6093524429182917,0.03873805801425837,0.4370351309063133,0.20311797804821285,0.5030459288116861,8152_8154,0.0,0.0,0.0,244,2,5,1,244,1,244,0,1,243,5,408,E West Expy E,E,Freeway,0.19067652346500005,0.0,8152,8154,E,2,65863,6,408,73500,65863,65,77,65.0,0.00312739818786,1,300.84180790960454,67.47850721029201,2.607237632226224,0.03870054675799567,0.4443856465663303,0.20475619494295885,0.4965363290564989,5.7065845714787855,-1.657176881111911,1
558,6,668.6497175141242,67.79059364603465,1.8824514287804308,0.027802115396873626,0.9569511412300484,0.254160605183248,0.2785373126720181,686.4971751412429,67.55004653340477,1.803189934540664,0.026739149672495858,0.975621486517362,0.2757388037526778,0.2933330479790258,8152_8154,0.0,0.0,0.0,244,2,5,1,244,1,244,0,1,243,5,408,E West Expy E,E,Freeway,0.19067652346500005,0.0,8152,8154,E,2,65863,6,408,73500,65863,65,77,65.0,0.00312739818786,1,677.5734463276835,67.67032008971971,1.8428206816605472,0.027270632534684744,0.9662863138737052,0.2649497044679629,0.28593518032552195,6.518517954741887,-1.657176881111911,1
559,7,916.5762711864406,67.90218226921104,1.5746336313037257,0.02323350882140001,1.304898493834865,0.3113320763362606,0.2515990452966347,951.2372881355933,67.50084954351861,1.5058755890828686,0.02236328246901413,1.435095727033729,0.35421769522876057,0.2594314450019546,8152_8154,0.0,0.0,0.0,244,2,5,1,244,1,244,0,1,243,5,408,E West Expy E,E,Freeway,0.19067652346500005,0.0,8152,8154,E,2,65863,6,408,73500,65863,65,77,65.0,0.00312739818786,1,933.906779661017,67.70151590636482,1.5402546101932972,0.02279839564520707,1.369997110434297,0.3327748857825106,0.25551524514929463,6.839376625604277,-1.657176881111911,1
560,8,1318.4745762711866,68.00664083336804,1.206590119004418,0.01785820444952645,1.930950955560514,0.3706813483488351,0.2025988411287447,1351.1694915254238,67.58107498241597,1.210241080896553,0.018018924049583683,2.116642033133296,0.421370864772702,0.2096760709414417,8152_8154,0.0,0.0,0.0,244,2,5,1,244,1,244,0,1,243,5,408,E West Expy E,E,Freeway,0.19067652346500005,0.0,8152,8154,E,2,65863,6,408,73500,65863,65,77,65.0,0.00312739818786,1,1334.822033898305,67.793857907892,1.2084155999504853,0.017938564249555068,2.0237964943469047,0.39602610656076853,0.2061374560350932,7.196553254006712,-1.657176881111911,1
561,9,1708.5762711864404,67.84447398062346,1.046808086922001,0.01548264245233051,2.5386626151123792,0.4406642725791054,0.17913184544686592,1756.9830508474577,67.24026963575409,1.0052595487991685,0.015009147077394331,2.829828513183219,0.5119924396168694,0.1858876039967748,8152_8154,0.0,0.0,0.0,244,2,5,1,244,1,244,0,1,243,5,408,E West Expy E,E,Freeway,0.19067652346500005,0.0,8152,8154,E,2,65863,6,408,73500,65863,65,77,65.0,0.00312739818786,1,1732.779661016949,67.54237180818878,1.0260338178605846,0.01524589476486242,2.6842455641477994,0.4763283560979874,0.18250972472182037,7.457482138537575,-1.657176881111911,1
562,10,1982.2372881355927,67.74447438206234,0.9913694092467352,0.014656768186435054,2.9787085751208187,0.3890809616816897,0.1320921643928393,2025.1242937853103,67.08251196094953,0.9475635516231462,0.01415998898487347,3.267308418312314,0.4462164751007506,0.1382494002926938,8152_8154,0.0,0.0,0.0,244,2,5,1,244,1,244,0,1,243,5,408,E West Expy E,E,Freeway,0.19067652346500005,0.0,8152,8154,E,2,65863,6,408,73500,65863,65,77,65.0,0.00312739818786,1,2003.6807909604515,67.41349317150593,0.9694664804349407,0.01440837858565426,3.123008496716566,0.41764871839122014,0.13517078234276655,7.602741163569523,-1.657176881111911,1
563,11,2097.9830508474574,67.57143730642055,1.0080813145405558,0.014978259844070668,3.194915225894766,0.3496043144039393,0.10983278008477504,2116.8870056497176,66.92262505044971,0.9529700324345192,0.014293430753811613,3.4065449377871224,0.3862443900363284,0.11415366252864455,8152_8154,0.0,0.0,0.0,244,2,5,1,244,1,244,0,1,243,5,408,E West Expy E,E,Freeway,0.19067652346500005,0.0,8152,8154,E,2,65863,6,408,73500,65863,65,77,65.0,0.00312739818786,1,2107.4350282485875,67.24703117843512,0.9805256734875375,0.01463584529894114,3.3007300818409444,0.36792435222013387,0.1119932213067098,7.6532268605745,-1.657176881111911,1
564,12,2165.80790960452,67.41660429287191,0.9348924392821842,0.013878036567087429,3.323645103918264,0.34965270409081844,0.10631351357473562,2165.0564971751414,66.7638574003461,0.9340925894064962,0.01401345853526792,3.505897443310096,0.4042734082287197,0.11675407629776433,8152_8154,0.0,0.0,0.0,244,2,5,1,244,1,244,0,1,243,5,408,E West Expy E,E,Freeway,0.19067652346500005,0.0,8152,8154,E,2,65863,6,408,73500,65863,65,77,65.0,0.00312739818786,1,2165.4322033898306,67.090230846609,0.9344925143443402,0.013945747551177674,3.41477127361418,0.3769630561597691,0.11153379493624997,7.680375252563494,-1.657176881111911,1
565,13,2157.2881355932204,67.35218523511429,1.030926786391807,0.015400200830464138,3.3237932332215268,0.35136808555789634,0.10623555621692732,2118.1129943502824,66.78510150274239,0.9887301137911788,0.014863780473619722,3.418909394827353,0.4089322576710176,0.1206013890309269,8152_8154,0.0,0.0,0.0,244,2,5,1,244,1,244,0,1,243,5,408,E West Expy E,E,Freeway,0.19067652346500005,0.0,8152,8154,E,2,65863,6,408,73500,65863,65,77,65.0,0.00312739818786,1,2137.700564971751,67.06864336892835,1.009828450091493,0.015131990652041929,3.37135131402444,0.38015017161445697,0.11341847262392711,7.667486027974741,-1.657176881111911,1
566,14,2089.2937853107346,67.32614630670868,1.1176387709463649,0.016821086104405403,3.2205959411212617,0.3565335779486071,0.11147053568221074,2026.4293785310736,66.89809155558673,1.1341156364623592,0.017113556147540468,3.222447257590471,0.39204529420807055,0.12360585099538855,8152_8154,0.0,0.0,0.0,244,2,5,1,244,1,244,0,1,243,5,408,E West Expy E,E,Freeway,0.19067652346500005,0.0,8152,8154,E,2,65863,6,408,73500,65863,65,77,65.0,0.00312739818786,1,2057.861581920904,67.1121189311477,1.125877203704362,0.016967321125972934,3.2215215993558663,0.37428943607833887,0.11753819333879964,7.629422655590203,-1.657176881111911,1
567,15,2075.6949152542375,67.18099348715424,1.1501479915066868,0.01746731731998845,3.2022478243701085,0.3621207480741079,0.11382202416084895,1991.129943502825,66.8395197803792,1.2098539641545418,0.01832038187899962,3.159727670244037,0.3998369096940607,0.12975204921396286,8152_8154,0.0,0.0,0.0,244,2,5,1,244,1,244,0,1,243,5,408,E West Expy E,E,Freeway,0.19067652346500005,0.0,8152,8154,E,2,65863,6,408,73500,65863,65,77,65.0,0.00312739818786,1,2033.4124293785312,67.01025663376672,1.1800009778306144,0.017893849599494034,3.1809877473070727,0.3809788288840843,0.1217870366874059,7.617470660431079,-1.657176881111911,1
568,16,2144.440677966101,67.21356371162813,1.0545031074303102,0.0158129023876248,3.298097699561839,0.38715749428209584,0.11724351351876645,2038.3559322033896,66.93296903868489,1.0721707916857621,0.01611191304108019,3.2037856161185743,0.3922379600909603,0.12502838400662578,8152_8154,0.0,0.0,0.0,244,2,5,1,244,1,244,0,1,243,5,408,E West Expy E,E,Freeway,0.19067652346500005,0.0,8152,8154,E,2,65863,6,408,73500,65863,65,77,65.0,0.00312739818786,1,2091.398305084745,67.0732663751565,1.0633369495580363,0.015962407714352495,3.2509416578402064,0.38969772718652806,0.12113594876269612,7.645588166742789,-1.657176881111911,1
569,17,2256.062146892655,66.80399093492753,1.139762525578656,0.01719228377741419,3.4782340689687152,0.3993891873353576,0.11627841495277988,2159.909604519774,66.5207907927862,1.1590235276491538,0.01748707919831581,3.424265525190384,0.41669387314523176,0.12386539662294382,8152_8154,0.0,0.0,0.0,244,2,5,1,244,1,244,0,1,243,5,408,E West Expy E,E,Freeway,0.19067652346500005,0.0,8152,8154,E,2,65863,6,408,73500,65863,65,77,65.0,0.00312739818786,1,2207.9858757062148,66.66239086385687,1.149393026613905,0.017339681487865,3.4512497970795497,0.40804153024029466,0.12007190578786185,7.699836010504341,-1.657176881111911,1
570,18,2135.898305084746,66.26884642531147,1.1583676285538995,0.017609976479549837,3.2940573119012035,0.4462821330753941,0.13777176304243047,2057.9661016949153,66.1219951002835,1.2161630403474772,0.018449398397897308,3.2672509628128505,0.481346927064624,0.15150203323325992,8152_8154,0.0,0.0,0.0,244,2,5,1,244,1,244,0,1,243,5,408,E West Expy E,E,Freeway,0.19067652346500005,0.0,8152,8154,E,2,65863,6,408,73500,65863,65,77,65.0,0.00312739818786,1,2096.9322033898306,66.19542076279748,1.1872653344506885,0.018029687438723574,3.2806541373570273,0.46381453007000906,0.1446368981378452,7.648230700093081,-1.657176881111911,1
571,19,1659.1977401129943,65.79748934587221,1.2321077916770675,0.018964645956799243,2.5235249964045496,0.3813959077332267,0.15152046063919702,1567.3389830508474,65.92068105549696,1.2729991249472083,0.019476542892214028,2.420277561349629,0.4189022538854152,0.17262386295908336,8152_8154,0.0,0.0,0.0,244,2,5,1,244,1,244,0,1,243,5,408,E West Expy E,E,Freeway,0.19067652346500005,0.0,8152,8154,E,2,65863,6,408,73500,65863,65,77,65.0,0.00312739818786,1,1613.268361581921,65.85908520068458,1.2525534583121378,0.019220594424506635,2.4719012788770893,0.40014908080932093,0.1620721617991402,7.386017438484896,-1.657176881111911,1
572,20,1320.7288135593221,65.02222697106717,1.341912850325875,0.02074695352259097,1.981974615428036,0.3032531893573849,0.15478488103778426,1230.1186440677964,65.30777538159444,1.443364505013054,0.022230820233029032,1.8504587004934656,0.3234525149658068,0.1778813602428982,8152_8154,0.0,0.0,0.0,244,2,5,1,244,1,244,0,1,243,5,408,E West Expy E,E,Freeway,0.19067652346500005,0.0,8152,8154,E,2,65863,6,408,73500,65863,65,77,65.0,0.00312739818786,1,1275.4237288135591,65.1650011763308,1.3926386776694644,0.02148888687781,1.9162166579607507,0.3133528521615958,0.16633312064034123,7.151033738705403,-1.657176881111911,1
573,21,1120.4858757062148,64.7509791949209,1.3512096525336108,0.02108911363524334,1.6875417552141767,0.2805559805182869,0.16672261510878808,1049.785310734463,65.1077711488609,1.4824575393656478,0.02300213107400584,1.5870211126993952,0.3030766174071429,0.19237663827214974,8152_8154,0.0,0.0,0.0,244,2,5,1,244,1,244,0,1,243,5,408,E West Expy E,E,Freeway,0.19067652346500005,0.0,8152,8154,E,2,65863,6,408,73500,65863,65,77,65.0,0.00312739818786,1,1085.135593220339,64.92937517189091,1.4168335959496292,0.02204562235462459,1.6372814339567858,0.2918162989627149,0.17954962669046892,6.989460228876361,-1.657176881111911,1
574,22,952.7853107344632,65.03540075666817,1.435153499658866,0.02229121240767197,1.408691233873035,0.2835255433424156,0.2010788275019186,892.090395480226,65.68647729459434,1.6168964354429962,0.02475032083158461,1.3113611616431553,0.29599200400469816,0.2344938594322912,8152_8154,0.0,0.0,0.0,244,2,5,1,244,1,244,0,1,243,5,408,E West Expy E,E,Freeway,0.19067652346500005,0.0,8152,8154,E,2,65863,6,408,73500,65863,65,77,65.0,0.00312739818786,1,922.4378531073446,65.36093902563125,1.526024967550931,0.02352076661962829,1.3600261977580952,0.28975877367355685,0.2177863434671049,6.827020005740046,-1.657176881111911,1
575,23,700.3502824858757,65.21649581847728,1.6173796618500538,0.02490508253560503,0.9963464672152748,0.253069973685444,0.26542451563149244,648.8757062146892,66.24644307632235,1.9629528181914424,0.02971481308557976,0.910352827714722,0.2546549046292708,0.2991046857999098,8152_8154,0.0,0.0,0.0,244,2,5,1,244,1,244,0,1,243,5,408,E West Expy E,E,Freeway,0.19067652346500005,0.0,8152,8154,E,2,65863,6,408,73500,65863,65,77,65.0,0.00312739818786,1,674.6129943502824,65.73146944739982,1.790166240020748,0.027309947810592396,0.9533496474649984,0.2538624391573574,0.28226460071570114,6.51413918474604,-1.657176881111911,1
576,0,566.185393258427,66.59161882557946,1.7951647135087907,0.027761526314605663,0.6075503676264732,0.2521540802265757,0.3667068368235154,642.4219653179191,60.03317526462205,1.8608985905084667,0.031510193845534405,0.6967680543070519,0.2386125752825836,0.3239608571171474,8205_6294,0.0,0.0,0.0,249,2,10,1,249,1,249,0,1,248,10,408,E West Expy E,E,Freeway,0.654533766357,0.0,8205,6294,E,2,65863,6,408,66500,65863,65,65,65.0,0.0107680165062,1,604.303679288173,63.31239704510075,1.8280316520086286,0.029635860080070034,0.6521592109667625,0.24538332775457966,0.3453338469703314,6.404076851861593,-0.42383210389038156,1
577,1,336.4438202247191,66.10168175305664,2.079413387044838,0.03170480105645584,0.32925215543313474,0.15921873891126267,0.5052345088128505,387.9421965317919,59.92484698724572,2.136170719759081,0.036071261485202975,0.4026058534420967,0.16198603929433933,0.4145002106623724,8205_6294,0.5,0.5,0.0,249,2,10,1,249,1,249,0,1,248,10,408,E West Expy E,E,Freeway,0.654533766357,0.0,8205,6294,E,2,65863,6,408,66500,65863,65,65,65.0,0.0107680165062,1,362.1930083782555,63.01326437015118,2.1077920534019596,0.033888031270829407,0.3659290044376157,0.160602389102801,0.45986735973761145,5.892177242055537,-0.42383210389038156,1
578,2,244.8,65.78009489624742,2.437631127095968,0.03719106910994786,0.22981927119271225,0.13208169150313373,0.6564439953024258,288.0292397660818,59.83169989771597,2.4806915710479043,0.041729618316222995,0.30888229849552784,0.16275591139163964,0.5235743848326294,8205_6294,0.5,0.5,0.0,249,2,10,1,249,1,249,0,1,248,10,408,E West Expy E,E,Freeway,0.654533766357,0.0,8205,6294,E,2,65863,6,408,66500,65863,65,65,65.0,0.0107680165062,1,266.4146198830409,62.80589739698169,2.459161349071936,0.039460343713085426,0.26935078484412006,0.14741880144738667,0.5900091900675276,5.585053816601257,-0.42383210389038156,1
579,3,199.2542372881356,65.47808513277523,2.7716071600622194,0.04286992074203135,0.2380545449328683,0.2141897406577332,0.7901720911165653,241.31791907514446,59.57024537460225,2.750309616898422,0.046820754048059035,0.2926103661107929,0.18461971430573174,0.6162114410843944,8205_6294,0.0,0.0,0.0,249,2,10,1,249,1,249,0,1,248,10,408,E West Expy E,E,Freeway,0.654533766357,0.0,8205,6294,E,2,65863,6,408,66500,65863,65,65,65.0,0.0107680165062,1,220.28607818164005,62.52416525368874,2.7609583884803204,0.04484533739504519,0.2653324555218306,0.19940472748173246,0.7031917661004798,5.394927056993627,-0.42383210389038156,1
580,4,203.5536723163842,66.41934272189445,2.8967173037344915,0.04378953732533807,0.24702046227469945,0.15699353078608558,0.7336995465115294,239.00578034682084,60.0735750823614,2.8653599616293817,0.048046647658515684,0.3042371133674126,0.17650373045829187,0.5964095793279764,8205_6294,0.0,0.0,0.0,249,2,10,1,249,1,249,0,1,248,10,408,E West Expy E,E,Freeway,0.654533766357,0.0,8205,6294,E,2,65863,6,408,66500,65863,65,65,65.0,0.0107680165062,1,221.27972633160252,63.24645890212793,2.8810386326819364,0.04591809249192688,0.27562878782105604,0.16674863062218873,0.6650545629197528,5.399427631164068,-0.42383210389038156,1
581,5,355.3728813559322,67.20732375092427,2.2587472778883417,0.033868546071966064,0.3861917784733768,0.18353564764679464,0.5170243156443785,411.2485549132948,61.01354519466214,2.223776922236393,0.03661278390207482,0.4439801885987647,0.1948659242333892,0.4605751003507966,8205_6294,0.0,0.0,0.0,249,2,10,1,249,1,249,0,1,248,10,408,E West Expy E,E,Freeway,0.654533766357,0.0,8205,6294,E,2,65863,6,408,66500,65863,65,65,65.0,0.0107680165062,1,383.31071813461347,64.1104344727932,2.241262100062367,0.03524066498702044,0.41508598353607074,0.18920078594009193,0.48879970799758754,5.94884593477827,-0.42383210389038156,1
582,6,787.1977401129942,68.0031101407276,1.537281564052999,0.0227926962000412,0.8926828393109378,0.269864959582387,0.3100344148534563,867.4219653179191,61.76960624405504,1.602465063699905,0.025964672736859883,0.9541322488686348,0.2560933728381963,0.2760960706684599,8205_6294,0.0,0.0,0.0,249,2,10,1,249,1,249,0,1,248,10,408,E West Expy E,E,Freeway,0.654533766357,0.0,8205,6294,E,2,65863,6,408,66500,65863,65,65,65.0,0.0107680165062,1,827.3098527154566,64.88635819239133,1.569873313876452,0.02437868446845054,0.9234075440897863,0.2629791662102916,0.29306524276095813,6.718179295608426,-0.42383210389038156,1
583,7,1038.2881355932204,68.17920369542436,1.3471726790139855,0.019771724006416448,1.2512166861113443,0.28203268922265023,0.24007163887083285,1130.676300578035,61.898029536316244,1.5178308245413927,0.024550483897131287,1.2928816559668408,0.2819134423004748,0.2280571169621762,8205_6294,0.5,0.5,0.0,249,2,10,1,249,1,249,0,1,248,10,408,E West Expy E,E,Freeway,0.654533766357,0.0,8205,6294,E,2,65863,6,408,66500,65863,65,65,65.0,0.0107680165062,1,1084.4822180856277,65.0386166158703,1.4325017517776892,0.02216110395177387,1.2720491710390927,0.28197306576156256,0.23406437791650453,6.988857933715381,-0.42383210389038156,1
584,8,1420.7966101694915,68.59442588674385,1.1190688850082582,0.016346894582909197,1.7749384362807796,0.3526372275171903,0.21165392141939002,1535.6589595375726,62.21887313570854,1.3557037903622775,0.021951675994461246,1.7670708006271787,0.35025428964821725,0.20654939952496384,8205_6294,0.5,0.0,0.5,249,2,10,1,249,1,249,0,1,248,10,408,E West Expy E,E,Freeway,0.654533766357,0.0,8205,6294,E,2,65863,6,408,66500,65863,65,65,65.0,0.0107680165062,1,1478.227784853532,65.40664951122619,1.2373863376852678,0.019149285288685224,1.7710046184539792,0.35144575858270377,0.20910166047217693,7.298599206584319,-0.42383210389038156,1
585,9,1812.2994350282488,68.45735298166575,0.9683757000177736,0.014181746763309876,2.321242356426497,0.4189294147945113,0.1874718142697319,1956.312138728324,61.624130252910916,1.2119849954487578,0.019931198764055243,2.2368453491668534,0.4038719274562427,0.1815581793376853,8205_6294,0.0,0.0,0.0,249,2,10,1,249,1,249,0,1,248,10,408,E West Expy E,E,Freeway,0.654533766357,0.0,8205,6294,E,2,65863,6,408,66500,65863,65,65,65.0,0.0107680165062,1,1884.3057868782864,65.04074161728833,1.0901803477332657,0.017056472763682558,2.279043852796675,0.411400671125377,0.1845149968037086,7.541314749226147,-0.42383210389038156,1
586,10,2088.774011299435,68.4089608257979,0.9950871579086346,0.01461223578698995,2.7052568808935664,0.3663823949769682,0.13722537598116105,2265.560693641619,61.12369362132225,1.1864480830026929,0.01951323673902649,2.5061899248369053,0.3311376192846723,0.13361839789613544,8205_6294,0.0,0.0,0.0,249,2,10,1,249,1,249,0,1,248,10,408,E West Expy E,E,Freeway,0.654533766357,0.0,8205,6294,E,2,65863,6,408,66500,65863,65,65,65.0,0.0107680165062,1,2177.167352470527,64.76632722356008,1.0907676204556638,0.01706273626300822,2.6057234028652356,0.3487600071308202,0.13542188693864826,7.6857799312567865,-0.42383210389038156,1
587,11,2187.039548022599,68.39042194809333,1.0066016285452766,0.014773911292853532,2.85304921816746,0.3201006901185909,0.11277404864051227,2372.393063583815,61.00236899371738,1.153951753134764,0.018988556315268558,2.6091704123533965,0.2927002393862873,0.11228930168072954,8205_6294,0.0,0.0,0.0,249,2,10,1,249,1,249,0,1,248,10,408,E West Expy E,E,Freeway,0.654533766357,0.0,8205,6294,E,2,65863,6,408,66500,65863,65,65,65.0,0.0107680165062,1,2279.716305803207,64.69639547090536,1.0802766908400203,0.016881233804061046,2.731109815260428,0.3064004647524391,0.1125316751606209,7.731806286927475,-0.42383210389038156,1
588,12,2281.6045197740114,68.30011772637373,0.9185486460605634,0.01346587652777262,2.9743254021310754,0.32599096568954,0.11094192550527601,2481.387283236995,60.89811845505466,1.0889514031762484,0.017893909030947716,2.7153662696251626,0.30391159950891194,0.11275466733373332,8205_6294,0.0,0.0,0.0,249,2,10,1,249,1,249,0,1,248,10,408,E West Expy E,E,Freeway,0.654533766357,0.0,8205,6294,E,2,65863,6,408,66500,65863,65,65,65.0,0.0107680165062,1,2381.495901505503,64.5991180907142,1.003750024618406,0.015679892779360168,2.844845835878119,0.314951282599226,0.11184829641950467,7.775484099267569,-0.42383210389038156,1
589,13,2237.0508474576272,68.29072885510135,0.95266697353166,0.01403194975323162,2.9081864947716967,0.3183116865965991,0.11071419040626897,2463.820809248555,60.789038648104324,1.0957241243459694,0.01807895500093431,2.68894976803367,0.3024388740443372,0.11299084230755856,8205_6294,0.0,0.0,0.0,249,2,10,1,249,1,249,0,1,248,10,408,E West Expy E,E,Freeway,0.654533766357,0.0,8205,6294,E,2,65863,6,408,66500,65863,65,65,65.0,0.0107680165062,1,2350.435828353091,64.53988375160284,1.0241955489388146,0.016055452377082963,2.7985681314026833,0.3103752803204681,0.11185251635691376,7.762356048816489,-0.42383210389038156,1
590,14,2142.090395480226,68.32336673985515,1.0536672357417625,0.015574668258387353,2.7472584480152773,0.3128813916109133,0.11473248587855288,2361.4883720930234,60.90785423472562,1.2160769633123607,0.02014299206214381,2.5583069286444897,0.2919403783813685,0.11420506360678385,8205_6294,0.0,0.0,0.0,249,2,10,1,249,1,249,0,1,248,10,408,E West Expy E,E,Freeway,0.654533766357,0.0,8205,6294,E,2,65863,6,408,66500,65863,65,65,65.0,0.0107680165062,1,2251.789383786625,64.61561048729038,1.1348720995270616,0.01785883016026558,2.6527826883298835,0.3024108849961409,0.11446877474266837,7.719480460812497,-0.42383210389038156,1
591,15,2091.64406779661,68.40128606221623,1.0640633669313884,0.015687956717111682,2.6859570431816966,0.3118726659539099,0.11829580273343752,2303.517441860465,60.96243915766973,1.2292263983815317,0.02043967089987151,2.4900828846533645,0.2803356032212793,0.1126119813885178,8205_6294,0.0,0.0,0.0,249,2,10,1,249,1,249,0,1,248,10,408,E West Expy E,E,Freeway,0.654533766357,0.0,8205,6294,E,2,65863,6,408,66500,65863,65,65,65.0,0.0107680165062,1,2197.5807548285375,64.68186260994298,1.1466448826564601,0.018063813808491598,2.5880199639175308,0.2961041345875946,0.11545389206097767,7.695112377384026,-0.42383210389038156,1
