,hour,VolumeUp,AvgSpeedUp,StdSpeedUp,CoefOfVarSpeedUp,AvgOccupancyUp,StdOccupancyUp,CoefOfVarOccupancyUp,VolumeDown,AvgSpeedDown,StdSpeedDown,CoefOfVarSpeedDown,AvgOccupancyDown,StdOccupancyDown,CoefOfVarOccupancyDown,SegmentId,TotalCrashes,OCrashes,KABCCrashes,OBJECTID_1,Join_Count,TARGET_FID,Join_Cou_1,TARGET_F_1,Join_Cou_2,TARGET_F_2,OBJECTID_2,Join_Cou_3,TARGET_F_3,OBJECTID,RoadNumber,RoadName,Direction,Roadtype,Shape_Leng,Shape_Le_1,UpStationId,DownStationId,Direction_,F_System,Urban_Code,ThruLanes,Route_Numb,AADT,Urban_Co_1,Speed_Limi,IRI,SPEED,Shape_Le_2
4395,3,60.35593220338985,74.41750216042584,4.145063140710768,0.05571846441135656,0.1535686431166657,0.1940688742704468,1.6233049025598212,60.259887005649716,72.2889812165236,4.208656429754754,0.058287026228059965,0.16209850387110275,0.20359339581345046,1.5910785591687968,5880_6221,0.0,0.0,0.0,184,2,32,1,184,1,184,0,1,183,32,429,FL-429 S,S,Freeway,1.02912303418,0.0,5880,6221,S,2,65863,6,429,38500,65863,70,60,70.0,0.0152358627716
4396,4,97.4915254237288,74.9336905587612,3.1768676283371984,0.042423731390996734,0.21143440416039286,0.19213184085027185,1.1015337242438799,96.85310734463278,73.11604392677837,3.2367591069545214,0.04430523730374294,0.22587357322526816,0.19977045326094456,1.0616034339291505,5880_6221,0.0,0.0,0.0,184,2,32,1,184,1,184,0,1,183,32,429,FL-429 S,S,Freeway,1.02912303418,0.0,5880,6221,S,2,65863,6,429,38500,65863,70,60,70.0,0.0152358627716
4397,5,225.34463276836158,76.79192718638343,2.266911350733185,0.029540097427165936,0.3575451881242842,0.18582450504473144,0.5853346310242812,222.90395480225988,74.91346542790748,2.2814625900633856,0.030485844395293636,0.3840600352252895,0.19235400263428212,0.5548063561625403,5880_6221,0.0,0.0,0.0,184,2,32,1,184,1,184,0,1,183,32,429,FL-429 S,S,Freeway,1.02912303418,0.0,5880,6221,S,2,65863,6,429,38500,65863,70,60,70.0,0.0152358627716
4398,6,381.7231638418079,77.47535687006027,1.7601120957373702,0.022733049699835015,0.6065478907993032,0.2074760696953575,0.3964497241359933,381.68361581920897,75.24859686113219,1.6870805864401552,0.022453333140340204,0.6465416501786558,0.213398009431826,0.3713914934797699,5880_6221,0.0,0.0,0.0,184,2,32,1,184,1,184,0,1,183,32,429,FL-429 S,S,Freeway,1.02912303418,0.0,5880,6221,S,2,65863,6,429,38500,65863,70,60,70.0,0.0152358627716
4399,7,488.14124293785306,78.29854804381641,1.6642767004026129,0.021272798419500444,0.7752868077726831,0.21877787581040373,0.31311319545212984,487.42372881355936,75.84043594509696,1.6023589038734771,0.021169685241705528,0.8490127274378684,0.2421634884173745,0.3137927942457985,5880_6221,0.0,0.0,0.0,184,2,32,1,184,1,184,0,1,183,32,429,FL-429 S,S,Freeway,1.02912303418,0.0,5880,6221,S,2,65863,6,429,38500,65863,70,60,70.0,0.0152358627716
4400,8,633.457627118644,78.48821049506229,1.5151909859601018,0.0193118926417518,0.9962082268809728,0.24861909333599574,0.2686885024057544,636.0,75.98176379272192,1.3566347188015837,0.017872212653506678,1.083862552492496,0.2607504445667409,0.2567906549011821,5880_6221,0.0,0.0,0.0,184,2,32,1,184,1,184,0,1,183,32,429,FL-429 S,S,Freeway,1.02912303418,0.0,5880,6221,S,2,65863,6,429,38500,65863,70,60,70.0,0.0152358627716
4401,9,773.6271186440677,78.35999306066397,1.2998568643064952,0.016612100213476932,1.2296142848049627,0.2748725808682419,0.2312524814175919,773.9717514124294,75.70397855701522,1.2226007918760342,0.016196955456263085,1.3330265426663728,0.2949259467207417,0.2280520039476588,5880_6221,0.0,0.0,0.0,184,2,32,1,184,1,184,0,1,183,32,429,FL-429 S,S,Freeway,1.02912303418,0.0,5880,6221,S,2,65863,6,429,38500,65863,70,60,70.0,0.0152358627716
4402,10,838.4802259887006,78.22947837630042,1.261367256409038,0.01615267397991619,1.3522494925037296,0.2782036836763896,0.2084540345656488,851.1581920903955,75.43782141169146,1.2139160563645564,0.01611693385610586,1.4901310606112863,0.2880406914212522,0.19520389543111527,5880_6221,0.0,0.0,0.0,184,2,32,1,184,1,184,0,1,183,32,429,FL-429 S,S,Freeway,1.02912303418,0.0,5880,6221,S,2,65863,6,429,38500,65863,70,60,70.0,0.0152358627716
4403,11,857.0169491525422,78.0469175049683,1.2885953209903047,0.01654492223171769,1.4046665747936942,0.2747947570626598,0.19853016911917745,861.5254237288135,75.23346614064603,1.2830786625193813,0.017123195117848215,1.5335944056989244,0.28271448997086146,0.18500950243898026,5880_6221,0.0,0.0,0.0,184,2,32,1,184,1,184,0,1,183,32,429,FL-429 S,S,Freeway,1.02912303418,0.0,5880,6221,S,2,65863,6,429,38500,65863,70,60,70.0,0.0152358627716
4404,12,891.6966292134831,78.07100547392676,1.2164740986776934,0.015600497813769175,1.4600360937439585,0.27451846173833905,0.1906528281749906,886.3314606741573,75.19851954381451,1.2518508553132957,0.016662860261610738,1.5719024577170642,0.2834943538746565,0.18273813098570704,5880_6221,0.0,0.0,0.0,184,2,32,1,184,1,184,0,1,183,32,429,FL-429 S,S,Freeway,1.02912303418,0.0,5880,6221,S,2,65863,6,429,38500,65863,70,60,70.0,0.0152358627716
4405,13,911.4101123595507,78.25837072571622,1.2597940084100383,0.016122902198362862,1.4800096984787992,0.2887947342934508,0.19695661387291288,912.9213483146068,75.25424439402668,1.2683296851180106,0.01695051240472371,1.6168499025942842,0.29628731883936843,0.18443661733478325,5880_6221,0.0,0.0,0.0,184,2,32,1,184,1,184,0,1,183,32,429,FL-429 S,S,Freeway,1.02912303418,0.0,5880,6221,S,2,65863,6,429,38500,65863,70,60,70.0,0.0152358627716
4406,14,909.7191011235956,78.2166321584159,1.3911824867812532,0.017959752216484836,1.4920289266497133,0.3013530096741012,0.20058477411567174,919.8426966292136,75.16320720218192,1.3888966250219832,0.01876890155782231,1.6357849261641395,0.31049283529938004,0.19043774595205007,5880_6221,0.0,0.0,0.0,184,2,32,1,184,1,184,0,1,183,32,429,FL-429 S,S,Freeway,1.02912303418,0.0,5880,6221,S,2,65863,6,429,38500,65863,70,60,70.0,0.0152358627716
4407,15,930.4606741573033,78.33611090737249,1.3677110130433896,0.017574038755367876,1.521184383106062,0.2999300467930602,0.1975366379872237,930.5955056179776,75.21787118741123,1.4360506046491013,0.01946344613538195,1.6572465845639996,0.30020258431770125,0.18259634161637994,5880_6221,0.0,0.0,0.0,184,2,32,1,184,1,184,0,1,183,32,429,FL-429 S,S,Freeway,1.02912303418,0.0,5880,6221,S,2,65863,6,429,38500,65863,70,60,70.0,0.0152358627716
4408,16,948.376404494382,78.5511336925663,1.346130169212352,0.017216068995703816,1.544937397184588,0.3046381225857348,0.19730789411847655,940.9606741573033,75.38583819062755,1.4274848785661518,0.01908926623236541,1.67046334465576,0.31685645462347817,0.19265518611833532,5880_6221,0.0,0.0,0.0,184,2,32,1,184,1,184,0,1,183,32,429,FL-429 S,S,Freeway,1.02912303418,0.0,5880,6221,S,2,65863,6,429,38500,65863,70,60,70.0,0.0152358627716
4409,17,897.728813559322,78.58165242896881,1.3491141123581694,0.01720607127926848,1.4413400368202625,0.3071061899197396,0.2103816886916758,908.6158192090396,75.4832663491562,1.2830859440655449,0.017072640537562432,1.5832165166910932,0.3030367547904997,0.1950708697187807,5880_6221,0.0,0.0,0.0,184,2,32,1,184,1,184,0,1,183,32,429,FL-429 S,S,Freeway,1.02912303418,0.0,5880,6221,S,2,65863,6,429,38500,65863,70,60,70.0,0.0152358627716
4410,18,740.3389830508473,78.1987288690003,1.4477302560666756,0.018548189584735253,1.1644739812054348,0.2840019671663969,0.25033996819024856,745.8305084745763,75.19320162697095,1.4690652357617506,0.019612330133848874,1.2705605592856886,0.28685558402258376,0.23118001360222026,5880_6221,0.0,0.0,0.0,184,2,32,1,184,1,184,0,1,183,32,429,FL-429 S,S,Freeway,1.02912303418,0.0,5880,6221,S,2,65863,6,429,38500,65863,70,60,70.0,0.0152358627716
4411,19,558.0960451977401,77.31030250352286,1.7204103188474988,0.02233203611305489,0.8704775855552696,0.2568692123181069,0.3009351171918985,558.9209039548023,74.4104685737826,1.6680057679507807,0.02262047511210933,0.9568465347605994,0.2801809078872377,0.2962296943382984,5880_6221,0.0,0.0,0.0,184,2,32,1,184,1,184,0,1,183,32,429,FL-429 S,S,Freeway,1.02912303418,0.0,5880,6221,S,2,65863,6,429,38500,65863,70,60,70.0,0.0152358627716
4412,20,428.6045197740113,76.40571245557123,1.8855022320002512,0.02473122857024802,0.6602502945370178,0.22053281609045894,0.3469785200532506,429.6497175141243,73.56723184615137,1.8765680524451147,0.025639505140605052,0.7207617960089707,0.2297525533322356,0.32759249713567457,5880_6221,0.0,0.0,0.0,184,2,32,1,184,1,184,0,1,183,32,429,FL-429 S,S,Freeway,1.02912303418,0.0,5880,6221,S,2,65863,6,429,38500,65863,70,60,70.0,0.0152358627716
4413,21,337.9375,75.75945620299309,1.9171621503522411,0.02534046393365337,0.5236409844364386,0.19979617522780102,0.4072419645922248,339.8636363636364,73.12730763817416,2.0041993349210583,0.0274858212986384,0.5635846542451657,0.20390817261942334,0.3896320983012346,5880_6221,0.0,0.0,0.0,184,2,32,1,184,1,184,0,1,183,32,429,FL-429 S,S,Freeway,1.02912303418,0.0,5880,6221,S,2,65863,6,429,38500,65863,70,60,70.0,0.0152358627716
4414,22,259.0625,75.54835067342172,2.1986450183303488,0.029147428443166725,0.3973272650119241,0.1951081941870087,0.5572640595541188,260.9261363636364,72.89148152786294,2.231131871377062,0.03071821204080698,0.4358194487278295,0.20095651140468584,0.5284754997147362,5880_6221,0.0,0.0,0.0,184,2,32,1,184,1,184,0,1,183,32,429,FL-429 S,S,Freeway,1.02912303418,0.0,5880,6221,S,2,65863,6,429,38500,65863,70,60,70.0,0.0152358627716
4415,23,158.9715909090909,75.18448408704094,2.8789336369372087,0.038327992941692215,0.2477069792055588,0.17501523316904802,0.8563706138002349,161.0568181818182,72.39431569193644,2.8064644370428025,0.03883109188977312,0.2751369526937709,0.18833059332856514,0.8273692919279783,5880_6221,0.0,0.0,0.0,184,2,32,1,184,1,184,0,1,183,32,429,FL-429 S,S,Freeway,1.02912303418,0.0,5880,6221,S,2,65863,6,429,38500,65863,70,60,70.0,0.0152358627716
4416,0,207.29142857142855,68.1744373659896,2.1707984698274383,0.031954586666115836,0.2305302829842525,0.1492226767303829,0.7186921688150977,208.65142857142857,71.54691823456652,2.3167706541764685,0.03246305094760752,0.30244369664726795,0.17247144628139566,0.6234749714335456,8339_6255,0.0,0.0,0.0,185,2,33,1,185,1,185,0,1,184,33,429,FL-429 S,S,Freeway,0.252299707485,0.0,8339,6255,S,2,65863,4,451,13600,65863,70,50,70.0,0.0036940981036300002
4417,1,133.19428571428568,68.02464666985676,2.786908070026656,0.0409946424590486,0.18254714570365832,0.14963666841645076,0.9694337761542792,134.58285714285714,71.32726409264481,2.9421734683705734,0.0412672421432311,0.2353097738502426,0.1843175940191259,0.8884018203431024,8339_6255,0.0,0.0,0.0,185,2,33,1,185,1,185,0,1,184,33,429,FL-429 S,S,Freeway,0.252299707485,0.0,8339,6255,S,2,65863,4,451,13600,65863,70,50,70.0,0.0036940981036300002
4418,2,99.19540229885058,68.35982045572565,3.1881468514298947,0.046658404930135344,0.1643143972885352,0.15398465128011984,1.160191303951805,99.91907514450868,71.69085206299805,3.23697871525724,0.0451621459142145,0.21255963181541207,0.18789039029826204,1.0395186397566114,8339_6255,0.0,0.0,0.0,185,2,33,1,185,1,185,0,1,184,33,429,FL-429 S,S,Freeway,0.252299707485,0.0,8339,6255,S,2,65863,4,451,13600,65863,70,50,70.0,0.0036940981036300002
4419,3,110.82954545454544,68.7554635586951,2.868670603850589,0.04177649718672655,0.1573394145837328,0.14390847682475652,1.1404669745423728,111.37142857142857,72.07432410710979,3.1068591867685686,0.04316200101511655,0.22504523650952227,0.18408343268999594,0.9448732426599354,8339_6255,0.0,0.0,0.0,185,2,33,1,185,1,185,0,1,184,33,429,FL-429 S,S,Freeway,0.252299707485,0.0,8339,6255,S,2,65863,4,451,13600,65863,70,50,70.0,0.0036940981036300002
4420,4,163.7159090909091,69.7180744906754,2.3700415043433187,0.0340138516763206,0.1973173520518525,0.14006147796379154,0.8622253742168937,163.85142857142858,73.14452456141738,2.6075925674020333,0.035672910721815665,0.32239336060764645,0.20153106441756413,0.7099080239397179,8339_6255,0.0,0.0,0.0,185,2,33,1,185,1,185,0,1,184,33,429,FL-429 S,S,Freeway,0.252299707485,0.0,8339,6255,S,2,65863,4,451,13600,65863,70,50,70.0,0.0036940981036300002
4421,5,357.91477272727275,70.76748038985467,1.735571075444386,0.024541528261106667,0.3872365451739948,0.18085040109397046,0.5178047567156648,358.20571428571435,74.25102087074147,1.9114318024589518,0.025767083593955426,0.6119315927614251,0.24098974595400816,0.4194720989190279,8339_6255,0.0,0.0,0.0,185,2,33,1,185,1,185,0,1,184,33,429,FL-429 S,S,Freeway,0.252299707485,0.0,8339,6255,S,2,65863,4,451,13600,65863,70,50,70.0,0.0036940981036300002
4422,6,687.4375,70.96465717778698,1.3455805533581222,0.01898139400382324,0.854465655807227,0.2256195112723073,0.2946322429874893,687.0,74.3479998432183,1.4831959059427948,0.01997537030257537,1.1444010585647575,0.2646475487657881,0.24988575915154346,8339_6255,0.0,0.0,0.0,185,2,33,1,185,1,185,0,1,184,33,429,FL-429 S,S,Freeway,0.252299707485,0.0,8339,6255,S,2,65863,4,451,13600,65863,70,50,70.0,0.0036940981036300002
4423,7,858.7897727272727,71.63376407538124,1.1674199875418312,0.01632628173857306,1.0789126963483358,0.2307807773984607,0.2361568907538932,859.44,74.99735678840504,1.3197621295165267,0.017637861476477598,1.385685744823018,0.27986573606564863,0.2145356310556228,8339_6255,0.0,0.0,0.0,185,2,33,1,185,1,185,0,1,184,33,429,FL-429 S,S,Freeway,0.252299707485,0.0,8339,6255,S,2,65863,4,451,13600,65863,70,50,70.0,0.0036940981036300002
4424,8,1088.4943181818182,71.821156038713,0.9863855066480876,0.013750509066494264,1.383968443308042,0.2556554965942054,0.19879818663513146,1088.0342857142855,75.1707796932477,1.1959806082152549,0.015929969083683847,1.7132095979662865,0.29797299056205045,0.1839032968689364,8339_6255,0.0,0.0,0.0,185,2,33,1,185,1,185,0,1,184,33,429,FL-429 S,S,Freeway,0.252299707485,0.0,8339,6255,S,2,65863,4,451,13600,65863,70,50,70.0,0.0036940981036300002
4425,9,1284.6136363636365,71.50319062944652,0.9370691186563918,0.01314472010556484,1.6734718427176831,0.28008295443152625,0.17595442420257407,1282.6171428571429,74.73294613198404,1.1336349354093846,0.015228791092953234,2.003557618346484,0.33452249509114623,0.17340155425610276,8339_6255,0.0,0.0,0.0,185,2,33,1,185,1,185,0,1,184,33,429,FL-429 S,S,Freeway,0.252299707485,0.0,8339,6255,S,2,65863,4,451,13600,65863,70,50,70.0,0.0036940981036300002
4426,10,1436.0852272727273,71.2157555422322,0.9205791455274798,0.012956395495079823,1.9049438408142203,0.28482069967445245,0.15185700141764444,1433.2742857142855,74.45001397673329,1.1377035795389685,0.015309727708214059,2.2297960707899867,0.3391790641768849,0.15384293712112326,8339_6255,0.0,0.0,0.0,185,2,33,1,185,1,185,0,1,184,33,429,FL-429 S,S,Freeway,0.252299707485,0.0,8339,6255,S,2,65863,4,451,13600,65863,70,50,70.0,0.0036940981036300002
4427,11,1497.5170454545455,70.92527801354292,0.9576034460591182,0.013585869294396008,2.0154995517611614,0.2753995099242334,0.13859635002509527,1496.6342857142856,74.03251410213208,1.2138785275775978,0.01677514747282875,2.3405134068247184,0.3800958262853185,0.15068086687063678,8339_6255,0.0,0.0,0.0,185,2,33,1,185,1,185,0,1,184,33,429,FL-429 S,S,Freeway,0.252299707485,0.0,8339,6255,S,2,65863,4,451,13600,65863,70,50,70.0,0.0036940981036300002
4428,12,1577.4886363636365,70.60757113999902,0.9334058266310812,0.014887617596904143,2.181261539869802,0.3329280426672476,0.13936332906421134,1572.9485714285715,73.5510016304768,1.0842113371089128,0.01582419016036555,2.6990667834385222,0.35883276313798906,0.1373194889175423,8339_6255,0.0,0.0,0.0,185,2,33,1,185,1,185,0,1,184,33,429,FL-429 S,S,Freeway,0.252299707485,0.0,8339,6255,S,2,65863,4,451,13600,65863,70,50,70.0,0.0036940981036300002
4429,13,1632.159090909091,70.62228474070879,1.0250609673276356,0.015062598933112759,2.2112897938199065,0.2955601842317277,0.1338736833618762,1629.9257142857143,73.40826825406276,1.3386120754271935,0.023345925702105544,2.6909412277056566,0.4514531309024004,0.13766844378971094,8339_6255,0.0,0.0,0.0,185,2,33,1,185,1,185,0,1,184,33,429,FL-429 S,S,Freeway,0.252299707485,0.0,8339,6255,S,2,65863,4,451,13600,65863,70,50,70.0,0.0036940981036300002
4430,14,1667.9602272727273,70.66997977532814,1.0529945692625746,0.015147491210688832,2.2771128173574726,0.3102171571020381,0.13507973130669296,1667.0685714285714,73.6472315497049,1.236456342215614,0.0170496554325173,2.5578233246965008,0.3468375151117435,0.13593038320203954,8339_6255,0.0,0.0,0.0,185,2,33,1,185,1,185,0,1,184,33,429,FL-429 S,S,Freeway,0.252299707485,0.0,8339,6255,S,2,65863,4,451,13600,65863,70,50,70.0,0.0036940981036300002
4431,15,1697.4915254237287,70.73435500750924,1.0258707581862507,0.014768605735900041,2.34174275170191,0.3080096538263062,0.13229460125159676,1709.0457142857142,73.59597007106939,1.3416872291195765,0.01886076270665908,2.6450513020997874,0.38485982958082704,0.14035186278370376,8339_6255,0.0,0.0,0.0,185,2,33,1,185,1,185,0,1,184,33,429,FL-429 S,S,Freeway,0.252299707485,0.0,8339,6255,S,2,65863,4,451,13600,65863,70,50,70.0,0.0036940981036300002
4432,16,1698.5942857142857,70.88606520795453,1.0363030440731364,0.01478696334036063,2.301306906973316,0.3105373240067088,0.13500408401042654,1696.7085714285715,73.77696319325996,1.32338925533379,0.018394564005103024,2.634962188938472,0.3858388946382738,0.14018707987787174,8339_6255,0.0,0.0,0.0,185,2,33,1,185,1,185,0,1,184,33,429,FL-429 S,S,Freeway,0.252299707485,0.0,8339,6255,S,2,65863,4,451,13600,65863,70,50,70.0,0.0036940981036300002
4433,17,1608.057142857143,70.79701495738139,1.0629431701299878,0.015334997108882647,2.16328606371356,0.3096740732502191,0.14439866745354807,1607.5057471264367,73.69636056313543,1.3208039779512195,0.018394606918682308,2.460319231535978,0.3580531676969663,0.1467579426330082,8339_6255,0.0,0.0,0.0,185,2,33,1,185,1,185,0,1,184,33,429,FL-429 S,S,Freeway,0.252299707485,0.0,8339,6255,S,2,65863,4,451,13600,65863,70,50,70.0,0.0036940981036300002
4434,18,1348.4114285714286,70.56699285373314,1.0846761200657138,0.015484926071277888,1.7626753351925577,0.2969573254542469,0.17066304173900407,1351.816091954023,73.54712725535198,1.2906477848972069,0.01771258225415607,2.0209846588194997,0.3395278262237036,0.1701638286850493,8339_6255,0.0,0.0,0.0,185,2,33,1,185,1,185,0,1,184,33,429,FL-429 S,S,Freeway,0.252299707485,0.0,8339,6255,S,2,65863,4,451,13600,65863,70,50,70.0,0.0036940981036300002
4435,19,1030.7714285714285,70.04167487242316,1.234456461190628,0.017752755320088884,1.310601435986001,0.2666756613370968,0.20442473876755374,1031.6034482758619,73.07283960671991,1.4141625675502207,0.019512151586158898,1.5317248697905743,0.2982769251725858,0.19722291466893635,8339_6255,0.0,0.0,0.0,185,2,33,1,185,1,185,0,1,184,33,429,FL-429 S,S,Freeway,0.252299707485,0.0,8339,6255,S,2,65863,4,451,13600,65863,70,50,70.0,0.0036940981036300002
4436,20,787.4,69.22280121714779,1.3498704071164491,0.01962851521042612,0.9601234937703864,0.2270284618002096,0.2411166598349151,788.2816091954022,72.4445164611163,1.5197528855918745,0.021159808250731025,1.1483993540025244,0.2532018045790101,0.22416644235989205,8339_6255,0.0,0.0,0.0,185,2,33,1,185,1,185,0,1,184,33,429,FL-429 S,S,Freeway,0.252299707485,0.0,8339,6255,S,2,65863,4,451,13600,65863,70,50,70.0,0.0036940981036300002
4437,21,622.7657142857142,68.97065421175324,1.3684743427779071,0.01988172154995953,0.7167869040257087,0.1977807344572623,0.2901160690903003,624.9884393063584,72.2775687133533,1.527699304454749,0.021192690673319397,0.8947364118016328,0.2240375921392508,0.2617375931131096,8339_6255,0.0,0.0,0.0,185,2,33,1,185,1,185,0,1,184,33,429,FL-429 S,S,Freeway,0.252299707485,0.0,8339,6255,S,2,65863,4,451,13600,65863,70,50,70.0,0.0036940981036300002
4438,22,483.31428571428563,68.933469615127,1.522257944104338,0.022131496546210872,0.5319591533664951,0.1769110993212425,0.37153404944419505,486.2543352601157,72.27257180491091,1.7108648341576074,0.023732949824177063,0.6760816358392701,0.20381086250399652,0.3286050119780723,8339_6255,0.0,0.0,0.0,185,2,33,1,185,1,185,0,1,184,33,429,FL-429 S,S,Freeway,0.252299707485,0.0,8339,6255,S,2,65863,4,451,13600,65863,70,50,70.0,0.0036940981036300002
4439,23,302.8628571428572,68.49265786343983,1.8580385161786463,0.027141856801315686,0.32209867272472315,0.15658533059006005,0.5559031734548315,305.53757225433526,71.92151174239575,2.007718364334881,0.027930020989771605,0.4260944835900321,0.1852770737999559,0.4797421750114738,8339_6255,0.0,0.0,0.0,185,2,33,1,185,1,185,0,1,184,33,429,FL-429 S,S,Freeway,0.252299707485,0.0,8339,6255,S,2,65863,4,451,13600,65863,70,50,70.0,0.0036940981036300002
4440,0,220.32960893854752,76.3103470190063,2.4354178967992146,0.031917467993398535,0.4389199255121041,0.2281482815321511,0.546986313591145,225.76436781609195,69.96164548875278,3.0856271850554915,0.04418911647300761,0.37253402240231737,0.20506271074044105,0.5927313801746097,6598_8091,0.0,0.0,0.0,186,2,1,1,186,1,186,0,1,185,1,528,FL-528 W,W,Freeway,1.14923929654,0.0,6598,8091,S,3,99999,4,520,18615,99999,70,55,70.0,0.0188902569819
4441,1,170.74301675977654,75.76820868519542,2.908739087585674,0.03841189859408886,0.4126465049248893,0.2414252841228755,0.6184027439263257,163.91428571428568,70.28309310314762,3.65114744062314,0.05210905006657959,0.3442332094065286,0.2100886060667971,0.6589188039254938,6598_8091,0.0,0.0,0.0,186,2,1,1,186,1,186,0,1,185,1,528,FL-528 W,W,Freeway,1.14923929654,0.0,6598,8091,S,3,99999,4,520,18615,99999,70,55,70.0,0.0188902569819
4442,2,187.72881355932202,75.65287339190941,2.982980765656413,0.03945794543037077,0.4358380448281579,0.2904023315451514,0.6831210522537384,182.77325581395348,70.43834385952114,3.5035737925387287,0.04973641889603056,0.3725553118285674,0.2445222284412374,0.6988901057719122,6598_8091,0.0,0.0,0.0,186,2,1,1,186,1,186,0,1,185,1,528,FL-528 W,W,Freeway,1.14923929654,0.0,6598,8091,S,3,99999,4,520,18615,99999,70,55,70.0,0.0188902569819
4443,3,171.80446927374302,76.03006986935057,2.6564210549602207,0.03497057094020599,0.3983877582690431,0.24203349254056014,0.6603260527883732,179.98275862068962,69.97915061108634,3.2653395631133866,0.04666047984248472,0.3527716504923923,0.21030281744959126,0.6538972175721739,6598_8091,0.0,0.0,0.0,186,2,1,1,186,1,186,0,1,185,1,528,FL-528 W,W,Freeway,1.14923929654,0.0,6598,8091,S,3,99999,4,520,18615,99999,70,55,70.0,0.0188902569819
4444,4,284.49720670391065,76.691124818953,1.8671530412433808,0.02435941512995557,0.6446269693476396,0.27157161095957105,0.43392133814632,314.21264367816093,69.82930727611048,2.4343257946761354,0.03486323707169635,0.5503783599329575,0.23765419658196565,0.4463104185742841,6598_8091,0.0,0.0,0.0,186,2,1,1,186,1,186,0,1,185,1,528,FL-528 W,W,Freeway,1.14923929654,0.0,6598,8091,S,3,99999,4,520,18615,99999,70,55,70.0,0.0188902569819
4445,5,412.67597765363126,77.51686434039789,1.5611985883481583,0.020156364004058704,0.9394179894179888,0.2960263292142784,0.3209653611625869,467.76,69.76666812894547,1.9949481929510449,0.028575772951413225,0.7896485196254105,0.24332533628388064,0.31761606753933164,6598_8091,0.0,0.0,0.0,186,2,1,1,186,1,186,0,1,185,1,528,FL-528 W,W,Freeway,1.14923929654,0.0,6598,8091,S,3,99999,4,520,18615,99999,70,55,70.0,0.0188902569819
4446,6,578.2569832402235,78.08845474564748,1.3355905565429342,0.01713171343980027,1.4050702388342051,0.3559231194567757,0.2609112244960082,659.1828571428573,69.69012355022299,1.7404654058970812,0.02497858479243684,1.1711464183705076,0.2877000815710349,0.25536507185571844,6598_8091,0.0,0.0,0.0,186,2,1,1,186,1,186,0,1,185,1,528,FL-528 W,W,Freeway,1.14923929654,0.0,6598,8091,S,3,99999,4,520,18615,99999,70,55,70.0,0.0188902569819
4447,7,837.1564245810056,78.64691749061511,1.2082229645114908,0.015409214269916309,2.1281074495285397,0.5255679081181371,0.25108741499820697,931.8514285714284,69.77518469008939,1.4666512827913087,0.02105648795408099,1.7013086684039067,0.39908521499329774,0.2403283766803832,6598_8091,0.0,0.0,0.0,186,2,1,1,186,1,186,0,1,185,1,528,FL-528 W,W,Freeway,1.14923929654,0.0,6598,8091,S,3,99999,4,520,18615,99999,70,55,70.0,0.0188902569819
4448,8,1306.8715083798884,78.21820815228638,0.9469880751450179,0.012131520963744293,3.5533170391061466,0.598650241403737,0.17221110230539494,1440.462857142857,68.9838558712011,1.188061015870425,0.017235712755782645,2.7678561711656955,0.4689808077937593,0.17365834801133245,6598_8091,1.0,1.0,0.0,186,2,1,1,186,1,186,0,1,185,1,528,FL-528 W,W,Freeway,1.14923929654,0.0,6598,8091,S,3,99999,4,520,18615,99999,70,55,70.0,0.0188902569819
4449,9,1647.8547486033522,77.5243456445272,1.0282386257488887,0.013308946247381038,4.660688237119801,0.6803115257950164,0.14772902034576904,1791.64,68.22639050235476,1.0569427643907054,0.015510899345951694,3.5776469126112,0.5191411774192136,0.1472772361938107,6598_8091,0.0,0.0,0.0,186,2,1,1,186,1,186,0,1,185,1,528,FL-528 W,W,Freeway,1.14923929654,0.0,6598,8091,S,3,99999,4,520,18615,99999,70,55,70.0,0.0188902569819
4450,10,1820.8547486033522,76.83813754396854,1.0883490633229151,0.014284767436105515,5.263552658804058,0.6699917582038158,0.12715878271670994,1973.9655172413793,67.73711819903319,1.055558073418928,0.0156416014685719,4.035715961424088,0.5034650361952008,0.12513619807753473,6598_8091,0.0,0.0,0.0,186,2,1,1,186,1,186,0,1,185,1,528,FL-528 W,W,Freeway,1.14923929654,0.0,6598,8091,S,3,99999,4,520,18615,99999,70,55,70.0,0.0188902569819
4451,11,1788.5251396648043,77.02422667080486,1.0701540178980098,0.013969264013309826,5.125292261535277,0.6403442344678835,0.12494852589076999,1948.0755813953488,67.84036383154599,1.0594917513207334,0.015699818331218383,3.919292144655516,0.4826733750238555,0.12320345097500088,6598_8091,0.0,0.0,0.0,186,2,1,1,186,1,186,0,1,185,1,528,FL-528 W,W,Freeway,1.14923929654,0.0,6598,8091,S,3,99999,4,520,18615,99999,70,55,70.0,0.0188902569819
4452,12,1697.4469273743014,77.18080384854125,1.0675118436381663,0.01399744274857567,4.815533829919309,0.6103141310979727,0.12717498863155785,1842.0988372093025,68.00257470489689,1.117397340316616,0.016562853219409486,3.65483867354336,0.4582508781516866,0.12623742376427802,6598_8091,1.0,1.0,0.0,186,2,1,1,186,1,186,0,1,185,1,528,FL-528 W,W,Freeway,1.14923929654,0.0,6598,8091,S,3,99999,4,520,18615,99999,70,55,70.0,0.0188902569819
