,hour,VolumeUp,AvgSpeedUp,StdSpeedUp,CoefOfVarSpeedUp,AvgOccupancyUp,StdOccupancyUp,CoefOfVarOccupancyUp,VolumeDown,AvgSpeedDown,StdSpeedDown,CoefOfVarSpeedDown,AvgOccupancyDown,StdOccupancyDown,CoefOfVarOccupancyDown,SegmentId,TotalCrashes,OCrashes,KABCCrashes,OBJECTID_1,Join_Count,TARGET_FID,Join_Cou_1,TARGET_F_1,Join_Cou_2,TARGET_F_2,OBJECTID_2,Join_Cou_3,TARGET_F_3,OBJECTID,RoadNumber,RouteId,Direction,Roadtype,Miles,Shape_Le_1,UpStationId,DownStationId,Direction_,F_System,Urban_Code,ThruLanes,Route_Numb,AADT,Urban_Co_1,Speed_Limi,IRI,SpeedLimit,Shape_Le_2,RuralUrban,AvgVolume,AvgSpeed,StdSpeed,CoefOfVarSpeed,AvgOccupancy,StdOccupancy,CoefOfVarOccupancy,LogVolume,LogSegLength,LaneNumber
32,8,4553.079295154185,53.053522011925104,6.1095860320672895,0.12899235869624687,17.106018220032546,3.720987800067727,0.2094582140480785,4567.774403470716,51.89471949766706,5.951400799341951,0.12934850624852035,13.034098905881619,3.4228456082525014,0.2441585092115413,6011_8219,0.5,0.5,0.0,261,2,22,1,261,1,261,0,1,260,22,408,E West Expy E,E,Freeway,0.26447248069400003,0.0,6011,8219,E,2,65863,6,408,66500,65863,65,55,65.0,0.0042867675845,1,4560.426849312451,52.47412075479608,6.030493415704621,0.1291704324723836,15.070058562957083,3.571916704160114,0.22680836162980988,8.425171505432903,-1.3300180758414062,1
33,9,3591.1560439560435,64.18366240901949,2.519278005161188,0.04361785993304789,9.772051884826613,1.6799280793267288,0.1522871534251727,3589.142857142857,61.41519187252451,2.4162069931764973,0.044339089618594785,7.090760650919348,1.4252188605155092,0.16792522216941916,6011_8219,0.0,0.0,0.0,261,2,22,1,261,1,261,0,1,260,22,408,E West Expy E,E,Freeway,0.26447248069400003,0.0,6011,8219,E,2,65863,6,408,66500,65863,65,55,65.0,0.0042867675845,1,3590.14945054945,62.799427140771996,2.4677424991688426,0.04397847477582134,8.43140626787298,1.552573469921119,0.16010618779729593,8.185949110295345,-1.3300180758414062,1
34,10,2859.800875273523,66.08056567935671,1.0572436804295382,0.0161190125811925,7.420027960126432,0.7103256320566189,0.09646746285065017,2893.149028077754,62.827801615138064,0.9820236704821634,0.015677168920188576,5.289479696113479,0.5102701718814975,0.09724208545631156,6011_8219,0.0,0.0,0.0,261,2,22,1,261,1,261,0,1,260,22,408,E West Expy E,E,Freeway,0.26447248069400003,0.0,6011,8219,E,2,65863,6,408,66500,65863,65,55,65.0,0.0042867675845,1,2876.4749516756383,64.45418364724739,1.0196336754558508,0.015898090750690538,6.354753828119955,0.6102979019690582,0.09685477415348087,7.964320848348048,-1.3300180758414062,1
35,11,2756.502192982456,66.42840095029236,1.0437978074212158,0.01584401530171113,7.000837278381133,0.6607139543696872,0.09448694813575836,2749.252155172414,63.02125485662348,1.007222779601443,0.01606112667567565,5.008972230802576,0.4836825853773698,0.09646743792378397,6011_8219,0.0,0.0,0.0,261,2,22,1,261,1,261,0,1,260,22,408,E West Expy E,E,Freeway,0.26447248069400003,0.0,6011,8219,E,2,65863,6,408,66500,65863,65,55,65.0,0.0042867675845,1,2752.877174077435,64.72482790345792,1.0255102935113294,0.01595257098869339,6.004904754591855,0.5721982698735285,0.09547719302977117,7.92040188884671,-1.3300180758414062,1
36,12,2775.039387308534,66.3099876408137,1.1612526689722953,0.01810521388656437,7.046811358873723,0.7432770500617373,0.1029776125855722,2777.300215982721,62.959026547366754,1.1053842418757132,0.01816118545239269,5.077312813215863,0.5832657610212647,0.1082524653603812,6011_8219,0.5,0.5,0.0,261,2,22,1,261,1,261,0,1,260,22,408,E West Expy E,E,Freeway,0.26447248069400003,0.0,6011,8219,E,2,65863,6,408,66500,65863,65,55,65.0,0.0042867675845,1,2776.1698016456276,64.63450709409022,1.1333184554240043,0.01813319966947853,6.062062086044793,0.663271405541501,0.1056150389729767,7.928827487495805,-1.3300180758414062,1
37,13,2799.609649122807,66.31197423535687,1.166162626622742,0.01782914392828568,7.08078741264963,0.6736996128757148,0.09518888078509086,2793.1293103448274,63.00154730592769,1.0835181973512755,0.017354321306233586,5.077392831786117,0.5123963891230395,0.10016355686238718,6011_8219,0.0,0.0,0.0,261,2,22,1,261,1,261,0,1,260,22,408,E West Expy E,E,Freeway,0.26447248069400003,0.0,6011,8219,E,2,65863,6,408,66500,65863,65,55,65.0,0.0042867675845,1,2796.369479733817,64.65676077064228,1.1248404119870088,0.01759173261725963,6.079090122217874,0.5930480009993772,0.09767621882373902,7.936077240450755,-1.3300180758414062,1
38,14,2940.572368421052,66.07976696883772,1.2393407209902183,0.019258728881466642,7.476947647564424,0.7807663758857648,0.10381788816882268,2938.589247311828,62.889737780279646,1.119250076147131,0.018163719272617472,5.3596696331105145,0.5994226321417215,0.1083817404231795,6011_8219,0.5,0.5,0.0,261,2,22,1,261,1,261,0,1,260,22,408,E West Expy E,E,Freeway,0.26447248069400003,0.0,6011,8219,E,2,65863,6,408,66500,65863,65,55,65.0,0.0042867675845,1,2939.58080786644,64.48475237455868,1.1792953985686747,0.01871122407704206,6.41830864033747,0.6900945040137432,0.10609981429600109,7.986022267808543,-1.3300180758414062,1
39,15,3205.390829694323,65.49919985097384,1.5373476682201908,0.0257848622388506,8.315107471575818,1.0553202132976158,0.11791318004177133,3202.4849785407728,62.53611257980466,1.3804456569122747,0.02362638685528304,5.932198688369002,0.813384456952434,0.12485780539126512,6011_8219,0.5,0.5,0.0,261,2,22,1,261,1,261,0,1,260,22,408,E West Expy E,E,Freeway,0.26447248069400003,0.0,6011,8219,E,2,65863,6,408,66500,65863,65,55,65.0,0.0042867675845,1,3203.937904117548,64.01765621538925,1.4588966625662327,0.02470562454706682,7.12365307997241,0.9343523351250249,0.12138549271651822,8.072135927263096,-1.3300180758414062,1
40,16,3430.3544857768047,63.65600238767637,2.7151598331293654,0.053396807322561836,9.593041985164524,1.5887594733872232,0.13665389976218473,3425.890557939915,59.23129555000521,3.8120467144293184,0.08211976725356424,8.014382255858745,2.1065527312158165,0.19605098796561096,6011_8219,0.0,0.0,0.0,261,2,22,1,261,1,261,0,1,260,22,408,E West Expy E,E,Freeway,0.26447248069400003,0.0,6011,8219,E,2,65863,6,408,66500,65863,65,55,65.0,0.0042867675845,1,3428.12252185836,61.44364896884079,3.263603273779342,0.06775828728806303,8.803712120511634,1.8476561023015199,0.16635244386389786,8.139768020577897,-1.3300180758414062,1
41,17,3283.929978118162,57.66135269153133,6.274781426598872,0.14883996571691396,12.456038623626153,3.8491173647267813,0.2510058406497768,3319.0600858369103,50.38344683400588,7.6357926905355225,0.19296975607397268,12.84255074068246,4.8595025788424415,0.3391487709685936,6011_8219,1.0,0.5,0.5,261,2,22,1,261,1,261,0,1,260,22,408,E West Expy E,E,Freeway,0.26447248069400003,0.0,6011,8219,E,2,65863,6,408,66500,65863,65,55,65.0,0.0042867675845,1,3301.495031977536,54.0223997627686,6.9552870585671975,0.17090486089544332,12.649294682154306,4.354309971784612,0.29507730580918523,8.102130684856132,-1.3300180758414062,1
42,18,2934.894967177243,64.9946019987185,2.6670408795754232,0.0496022970863594,7.756367747861183,1.7492150320163924,0.19072358390411426,2947.8605150214594,61.35681681925964,3.254440304029325,0.06477587710533167,6.0797445232077205,1.8931516394210728,0.2374354202472252,6011_8219,0.0,0.0,0.0,261,2,22,1,261,1,261,0,1,260,22,408,E West Expy E,E,Freeway,0.26447248069400003,0.0,6011,8219,E,2,65863,6,408,66500,65863,65,55,65.0,0.0042867675845,1,2941.377741099351,63.175709408989064,2.960740591802374,0.05718908709584554,6.918056135534451,1.8211833357187326,0.21407950207566973,7.986633369986485,-1.3300180758414062,1
43,19,2008.4527472527475,67.05095161614942,1.360170905909096,0.02201725158690805,4.661974823914385,0.8659186595287166,0.1749142332116572,2010.952688172043,63.77247914716401,1.4764335522860659,0.024749826300381986,3.4432467536904134,0.6994342020659992,0.1803518760710389,6011_8219,0.0,0.0,0.0,261,2,22,1,261,1,261,0,1,260,22,408,E West Expy E,E,Freeway,0.26447248069400003,0.0,6011,8219,E,2,65863,6,408,66500,65863,65,55,65.0,0.0042867675845,1,2009.7027177123953,65.41171538165672,1.418302229097581,0.02338353894364502,4.052610788802399,0.7826764307973579,0.17763305464134804,7.605742088478972,-1.3300180758414062,1
44,20,1477.2021978021978,66.45787160590729,1.4749587021447197,0.023713359260136305,3.4143602185360447,0.6402969121129193,0.15920420809446698,1478.920430107527,63.37179593069079,1.6226053363260895,0.027195018037362708,2.5108710169244306,0.465934571830931,0.1665183586330738,6011_8219,0.0,0.0,0.0,261,2,22,1,261,1,261,0,1,260,22,408,E West Expy E,E,Freeway,0.26447248069400003,0.0,6011,8219,E,2,65863,6,408,66500,65863,65,55,65.0,0.0042867675845,1,1478.0613139548623,64.91483376829903,1.5487820192354045,0.025454188648749508,2.9626156177302376,0.5531157419719251,0.16286128336377037,7.298486585055583,-1.3300180758414062,1
45,21,1217.017543859649,66.04951952887737,1.3271564058744652,0.02145248288050915,2.8644927174968533,0.5243452657054521,0.17543916380042898,1219.9763948497855,63.19844021187247,1.5031465310963468,0.02459766640424688,2.0851377700981923,0.4081021070288871,0.18688806275167932,6011_8219,0.0,0.0,0.0,261,2,22,1,261,1,261,0,1,260,22,408,E West Expy E,E,Freeway,0.26447248069400003,0.0,6011,8219,E,2,65863,6,408,66500,65863,65,55,65.0,0.0042867675845,1,1218.4969693547173,64.62397987037492,1.4151514684854059,0.023025074642378015,2.474815243797523,0.4662236863671696,0.18116361327605415,7.105373385868665,-1.3300180758414062,1
46,22,940.3004385964913,66.22990983407335,1.431524042287388,0.02249290406963593,2.137078284660397,0.4341538422525356,0.2040965052075264,942.8712446351932,63.409161236477786,1.6623762107471818,0.02706247038344876,1.5879593224817916,0.3540106346847649,0.21228240435829301,6011_8219,0.5,0.0,0.5,261,2,22,1,261,1,261,0,1,260,22,408,E West Expy E,E,Freeway,0.26447248069400003,0.0,6011,8219,E,2,65863,6,408,66500,65863,65,55,65.0,0.0042867675845,1,941.5858416158422,64.81953553527558,1.546950126517285,0.024777687226542347,1.8625188035710942,0.39408223846865026,0.2081894547829097,6.847565519316282,-1.3300180758414062,1
47,23,653.8377192982456,66.29037858019619,1.5777255187581312,0.02412886665452664,1.4252257913242763,0.3596831912850293,0.2630556924316764,657.8390557939914,63.675191349121434,1.8531313562923117,0.029924812386629886,1.1147276088067224,0.33991368878055633,0.280519785625075,6011_8219,0.0,0.0,0.0,261,2,22,1,261,1,261,0,1,260,22,408,E West Expy E,E,Freeway,0.26447248069400003,0.0,6011,8219,E,2,65863,6,408,66500,65863,65,55,65.0,0.0042867675845,1,655.8383875461185,64.9827849646588,1.7154284375252216,0.027026839520578265,1.2699767000654993,0.3497984400327928,0.2717877390283757,6.485914398144379,-1.3300180758414062,1
