,day,VolumeUp,AvgSpeedUp,StdSpeedUp,CoefOfVarSpeedUp,AvgOccupancyUp,StdOccupancyUp,CoefOfVarOccupancyUp,VolumeDown,AvgSpeedDown,StdSpeedDown,CoefOfVarSpeedDown,AvgOccupancyDown,StdOccupancyDown,CoefOfVarOccupancyDown,SegmentId,TotalCrashes,OCrashes,KABCCrashes,OBJECTID_1,Join_Count,TARGET_FID,Join_Cou_1,TARGET_F_1,Join_Cou_2,TARGET_F_2,OBJECTID_2,Join_Cou_3,TARGET_F_3,OBJECTID,RoadNumber,RouteId,Direction,Roadtype,Miles,Shape_Le_1,UpStationId,DownStationId,Direction_,F_System,Urban_Code,ThruLanes,Route_Numb,AADT,Urban_Co_1,Speed_Limi,IRI,SpeedLimit,Shape_Le_2,RuralUrban,AvgVolume,AvgSpeed,StdSpeed,CoefOfVarSpeed,AvgOccupancy,StdOccupancy,CoefOfVarOccupancy,LogVolume,LogSegLength,LaneNumber
803,5,,,,,,,,41272.63218390805,67.73592454090829,1.8718754298543128,0.027691111252943226,2.606105946070379,1.5273567211282748,0.5807948244788373,6251_11709,0.5,0.5,0.0,107,2,50,1,107,1,107,0,1,106,50,417,FL-417 S,S,Freeway,0.434654958051,0.0,6251,11709,S,2,65863,4,417,97500,65863,70,0,70.0,0.006597289192380001,1,41272.63218390805,67.73592454090829,1.8718754298543128,0.027691111252943226,2.606105946070379,1.5273567211282748,0.5807948244788373,10.627954900308339,-0.833202762525689,0
804,6,,,,,,,,33238.48780487805,68.18508761738931,2.123470841904385,0.031217449992794324,1.9786566892554136,1.2869248197032992,0.6503836792664945,6251_11709,0.0,0.0,0.0,107,2,50,1,107,1,107,0,1,106,50,417,FL-417 S,S,Freeway,0.434654958051,0.0,6251,11709,S,2,65863,4,417,97500,65863,70,0,70.0,0.006597289192380001,1,33238.48780487805,68.18508761738931,2.123470841904385,0.031217449992794324,1.9786566892554136,1.2869248197032992,0.6503836792664945,10.41146375469982,-0.833202762525689,0
805,0,40741.244680851065,64.45653573174171,5.245530362412302,0.08198984661984497,3.6729604709521855,2.9709617249628497,0.7862593219960708,40820.882978723406,65.25269233175723,6.979802603188384,0.10825242308801533,4.568408555933416,4.524820079880186,0.9415432245437321,6299_6323,0.0,0.0,0.0,74,2,17,1,74,1,74,0,1,73,17,417,FL-417 S,S,Freeway,0.400506023785,0.0,6299,6323,W,2,65863,4,417,49500,65863,70,0,70.0,0.00657305147509,1,40781.063829787236,64.85461403174946,6.112666482800343,0.09512113485393014,4.120684513442801,3.747890902421518,0.8639012732699014,10.615973130835444,-0.9150264719251598,0
806,1,40648.395833333336,64.34970513875572,5.501527457279664,0.08633523713986019,3.7711338147750086,3.1421431084231686,0.8060910697921938,40813.97916666666,65.31062457514805,6.892119511767403,0.1071556885512852,4.59419513064737,4.582657157440186,0.9424280872624621,6299_6323,1.0,0.5,0.5,74,2,17,1,74,1,74,0,1,73,17,417,FL-417 S,S,Freeway,0.400506023785,0.0,6299,6323,W,2,65863,4,417,49500,65863,70,0,70.0,0.00657305147509,1,40731.1875,64.83016485695188,6.1968234845235335,0.0967454628455727,4.182664472711189,3.8624001329316773,0.8742595785273279,10.614749355631147,-0.9150264719251598,0
807,2,41500.442105263166,63.81404642659091,6.426792451496941,0.10153691641986147,4.022575681108732,3.5769316819617134,0.8650436757402651,41418.336842105266,64.5108070493132,8.618152171040713,0.13508412251439425,5.0657990135542486,5.545562269100058,1.0459457036621511,6299_6323,0.0,0.0,0.0,74,2,17,1,74,1,74,0,1,73,17,417,FL-417 S,S,Freeway,0.400506023785,0.0,6299,6323,W,2,65863,4,417,49500,65863,70,0,70.0,0.00657305147509,1,41459.38947368422,64.16242673795206,7.522472311268826,0.11831051946712787,4.544187347331491,4.561246975530886,0.9554946897012081,10.63246966021044,-0.9150264719251598,0
808,3,42544.54444444445,63.17980300419786,7.2390211673609395,0.11581235134932613,4.307822557450323,3.9484571975941,0.8838508501551819,42746.38888888888,63.81951458431772,9.584994621677428,0.15239894278537794,5.565224999100057,6.277326940284407,1.0700651093077649,6299_6323,0.5,0.0,0.5,74,2,17,1,74,1,74,0,1,73,17,417,FL-417 S,S,Freeway,0.400506023785,0.0,6299,6323,W,2,65863,4,417,49500,65863,70,0,70.0,0.00657305147509,1,42645.46666666667,63.49965879425779,8.412007894519183,0.13410564706735204,4.936523778275189,5.112892068939254,0.9769579797314734,10.660676255750356,-0.9150264719251598,0
809,4,45809.94680851064,61.683411230167295,9.77042260442202,0.15991917467563135,5.1358482290514385,5.1957628206338295,0.9875815117822055,45875.82978723403,61.64186517471985,13.258526474380208,0.217754363564218,7.034720522859505,8.562105254384809,1.1804517702830108,6299_6323,1.0,1.0,0.0,74,2,17,1,74,1,74,0,1,73,17,417,FL-417 S,S,Freeway,0.400506023785,0.0,6299,6323,W,2,65863,4,417,49500,65863,70,0,70.0,0.00657305147509,1,45842.88829787234,61.662638202443574,11.514474539401114,0.1888367691199247,6.085284375955472,6.878934037509319,1.0840166410326082,10.732975357646973,-0.9150264719251598,0
810,5,39788.239130434784,65.16591798437686,3.787849318748087,0.05875406410614796,3.0104320758910985,1.8351582866214105,0.5863198590593188,39986.35164835165,66.77383551460504,3.3967412789746483,0.05150642382129352,3.6581266877152,2.4831466228269297,0.6348678690126336,6299_6323,0.0,0.0,0.0,74,2,17,1,74,1,74,0,1,73,17,417,FL-417 S,S,Freeway,0.400506023785,0.0,6299,6323,W,2,65863,4,417,49500,65863,70,0,70.0,0.00657305147509,1,39887.29538939321,65.96987674949095,3.5922952988613677,0.05513024396372074,3.3342793818031495,2.15915245472417,0.6105938640359763,10.593813140880913,-0.9150264719251598,0
811,6,32544.126436781607,66.04625474911143,3.2102646245767548,0.04895006220167245,2.348791219582904,1.3786099276018262,0.5879109037235816,32666.793103448275,67.53747263455979,2.8751009393511677,0.04276867895802085,2.7619875888203054,1.7178123777002436,0.621802865779405,6299_6323,0.5,0.5,0.0,74,2,17,1,74,1,74,0,1,73,17,417,FL-417 S,S,Freeway,0.400506023785,0.0,6299,6323,W,2,65863,4,417,49500,65863,70,0,70.0,0.00657305147509,1,32605.45977011494,66.7918636918356,3.0426827819639612,0.04585937057984665,2.5553894042016045,1.548211152651035,0.6048568847514932,10.392235030942878,-0.9150264719251598,0
812,0,52998.063829787236,70.49253796823841,2.6573979285060267,0.03791941886929725,3.248126282254848,2.2042961624311816,0.6749407428292503,53903.1914893617,69.87586568760972,2.6740959030417284,0.038436224044993327,3.860662079536296,2.7330112712867605,0.7027287055412123,6316_6895,0.0,0.0,0.0,99,2,42,1,99,1,99,0,1,98,42,417,FL-417 S,S,Freeway,0.384461451754,0.0,6316,6895,S,2,65863,6,417,96500,65863,70,46,70.0,0.0056234813884300005,1,53450.62765957447,70.18420182792406,2.6657469157738776,0.03817782145714529,3.5543941808955717,2.468653716858971,0.6888347241852313,10.886513659313607,-0.9559117505786136,1
813,1,54833.0,70.49473238669839,2.5805939109351765,0.03681275018299141,3.3397552028178503,2.21830095963114,0.6630812093303146,55273.59375,69.8298392342539,2.6601350529527013,0.0382667869272506,3.9590713375084654,2.767504146103976,0.6967918550831039,6316_6895,0.0,0.0,0.0,99,2,42,1,99,1,99,0,1,98,42,417,FL-417 S,S,Freeway,0.384461451754,0.0,6316,6895,S,2,65863,6,417,96500,65863,70,46,70.0,0.0056234813884300005,1,55053.296875,70.16228581047613,2.620364481943939,0.037539768555121006,3.6494132701631576,2.492902552867558,0.6799365322067092,10.916057029095079,-0.9559117505786136,1
814,2,55794.031578947375,70.36713121949225,2.732388384704516,0.039064202305559466,3.443988958342545,2.2992122612265917,0.6651674391895529,56239.72631578947,69.75249983669863,2.693900726716039,0.03876676000125651,4.079161947960771,2.8144968302796602,0.6878420380248406,6316_6895,0.0,0.0,0.0,99,2,42,1,99,1,99,0,1,98,42,417,FL-417 S,S,Freeway,0.384461451754,0.0,6316,6895,S,2,65863,6,417,96500,65863,70,46,70.0,0.0056234813884300005,1,56016.87894736842,70.05981552809544,2.7131445557102776,0.03891548115340799,3.761575453151658,2.5568545457531258,0.6765047386071967,10.933408334076923,-0.9559117505786136,1
815,3,56873.86666666668,70.2146084951674,2.7951422522620595,0.040030913540477546,3.5059844043337103,2.3059444280006764,0.654866089127771,57401.444444444445,69.55374825204926,2.935974412511661,0.04243778171355991,4.204620072900648,2.909129801734872,0.6875640826916477,6316_6895,0.0,0.0,0.0,99,2,42,1,99,1,99,0,1,98,42,417,FL-417 S,S,Freeway,0.384461451754,0.0,6316,6895,S,2,65863,6,417,96500,65863,70,46,70.0,0.0056234813884300005,1,57137.65555555557,69.88417837360834,2.8655583323868603,0.04123434762701873,3.8553022386171794,2.607537114867774,0.6712150859097094,10.953218645113749,-0.9559117505786136,1
816,4,59806.12765957447,70.05301402917326,2.604813660684725,0.03735484147945623,3.5674106584122667,2.2440844569781,0.6277285172214688,60375.170212765974,69.55508951866726,2.536288053352765,0.03659741844199784,4.355380373937492,2.871188808657517,0.6561815566526559,6316_6895,0.5,0.5,0.0,99,2,42,1,99,1,99,0,1,98,42,417,FL-417 S,S,Freeway,0.384461451754,0.0,6316,6895,S,2,65863,6,417,96500,65863,70,46,70.0,0.0056234813884300005,1,60090.648936170226,69.80405177392026,2.570550857018745,0.036976129960727036,3.9613955161748793,2.5576366328178084,0.6419550369370624,11.003609516673391,-0.9559117505786136,1
817,5,44347.358695652176,71.2873607831321,2.231939084796271,0.031446965871836825,2.3631460175949752,1.2822869426636885,0.5435690352738807,44567.34782608696,70.7917969040492,2.0795173448103754,0.02947505127432345,2.8426627139382994,1.642689829102304,0.5780034980862868,6316_6895,0.0,0.0,0.0,99,2,42,1,99,1,99,0,1,98,42,417,FL-417 S,S,Freeway,0.384461451754,0.0,6316,6895,S,2,65863,6,417,96500,65863,70,46,70.0,0.0056234813884300005,1,44457.35326086957,71.03957884359065,2.1557282148033234,0.030461008573080137,2.602904365766637,1.4624883858829962,0.5607862666800838,10.702285654951503,-0.9559117505786136,1
818,6,35032.89655172414,71.90718439816297,2.3717625273819025,0.033145222737129734,1.8142032829032155,1.0926188267206365,0.6043193341234007,35278.73563218391,71.36941494439706,2.2889997634124684,0.03220119757037368,2.130489656439782,1.3572866172282247,0.6380251592756204,6316_6895,0.0,0.0,0.0,99,2,42,1,99,1,99,0,1,98,42,417,FL-417 S,S,Freeway,0.384461451754,0.0,6316,6895,S,2,65863,6,417,96500,65863,70,46,70.0,0.0056234813884300005,1,35155.816091954024,71.63829967128001,2.3303811453971854,0.03267321015375171,1.9723464696714987,1.2249527219744305,0.6211722466995105,10.467545348471457,-0.9559117505786136,1
819,0,40815.563829787236,71.77941057835514,2.5499088779232304,0.03571401648906712,2.8336407780325485,1.975444893221072,0.6889284877301124,40741.244680851065,64.45653573174171,5.245530362412302,0.08198984661984497,3.6729604709521855,2.9709617249628497,0.7862593219960708,6618_6299,0.5,0.0,0.5,79,2,22,1,79,1,79,0,1,78,22,417,FL-417 S,S,Freeway,0.785759402068,0.0,6618,6299,W,2,65863,4,417,49500,65863,70,0,70.0,0.0128970603721,1,40778.404255319154,68.11797315504842,3.8977196201677664,0.05885193155445605,3.253300624492367,2.4732033090919607,0.7375939048630916,10.615907912791936,-0.24110463765158172,0
820,1,40897.59375,71.42518834834875,3.277035224448032,0.04623042563405098,2.9277920769647885,2.2516094643780407,0.7485649564864131,40648.395833333336,64.34970513875572,5.501527457279664,0.08633523713986019,3.7711338147750086,3.1421431084231686,0.8060910697921938,6618_6299,3.0,1.0,2.0,79,2,22,1,79,1,79,0,1,78,22,417,FL-417 S,S,Freeway,0.785759402068,0.0,6618,6299,W,2,65863,4,417,49500,65863,70,0,70.0,0.0128970603721,1,40772.99479166667,67.88744674355223,4.389281340863848,0.06628283138695558,3.349462945869899,2.6968762864006046,0.7773280131393034,10.615775248883686,-0.24110463765158172,0
821,2,41461.31578947369,71.25120513398103,3.6309844357982985,0.05148713416394027,3.0262395403455726,2.3489169740121927,0.7560577768433646,41500.442105263166,63.81404642659091,6.426792451496941,0.10153691641986147,4.022575681108732,3.5769316819617134,0.8650436757402651,6618_6299,1.5,1.0,0.5,79,2,22,1,79,1,79,0,1,78,22,417,FL-417 S,S,Freeway,0.785759402068,0.0,6618,6299,W,2,65863,4,417,49500,65863,70,0,70.0,0.0128970603721,1,41480.87894736843,67.53262578028597,5.02888844364762,0.07651202529190088,3.5244076107271525,2.9629243279869533,0.8105507262918148,10.632987851785515,-0.24110463765158172,0
822,3,42468.03333333333,70.97010287094146,4.654262678803409,0.06622130517383464,3.2730660487954437,2.7488818552348984,0.8105820933637499,42544.54444444445,63.17980300419786,7.2390211673609395,0.11581235134932613,4.307822557450323,3.9484571975941,0.8838508501551819,6618_6299,2.5,1.0,1.5,79,2,22,1,79,1,79,0,1,78,22,417,FL-417 S,S,Freeway,0.785759402068,0.0,6618,6299,W,2,65863,4,417,49500,65863,70,0,70.0,0.0128970603721,1,42506.28888888889,67.07495293756966,5.946641923082174,0.09101682826158039,3.790444303122883,3.348669526414499,0.8472164717594659,10.657407317821667,-0.24110463765158172,0
823,4,45841.063829787236,69.83432432840837,7.043840639798956,0.10215386126639504,3.9067878099704174,3.698047042069962,0.9097138479113088,45809.94680851064,61.683411230167295,9.77042260442202,0.15991917467563135,5.1358482290514385,5.1957628206338295,0.9875815117822055,6618_6299,2.5,2.0,0.5,79,2,22,1,79,1,79,0,1,78,22,417,FL-417 S,S,Freeway,0.785759402068,0.0,6618,6299,W,2,65863,4,417,49500,65863,70,0,70.0,0.0128970603721,1,45825.50531914894,65.75886777928784,8.407131622110487,0.1310365179710132,4.521318019510928,4.446904931351896,0.9486476798467571,10.732596099797112,-0.24110463765158172,0
824,5,39915.02173913043,72.31854179393194,2.160730624871304,0.02996837580757505,2.5044074320712446,1.5209993116903415,0.6035546403591185,39788.239130434784,65.16591798437686,3.787849318748087,0.05875406410614796,3.0104320758910985,1.8351582866214105,0.5863198590593188,6618_6299,0.0,0.0,0.0,79,2,22,1,79,1,79,0,1,78,22,417,FL-417 S,S,Freeway,0.785759402068,0.0,6618,6299,W,2,65863,4,417,49500,65863,70,0,70.0,0.0128970603721,1,39851.63043478261,68.7422298891544,2.9742899718096956,0.04436121995686151,2.7574197539811713,1.6780787991558759,0.5949372497092187,10.592918597679578,-0.24110463765158172,0
825,6,32616.011494252874,72.86898396745306,2.2216491469556456,0.030523989779446183,1.93412840094936,1.2241224804696489,0.6341850168002291,32544.126436781607,66.04625474911143,3.2102646245767548,0.04895006220167245,2.348791219582904,1.3786099276018262,0.5879109037235816,6618_6299,0.5,0.5,0.0,79,2,22,1,79,1,79,0,1,78,22,417,FL-417 S,S,Freeway,0.785759402068,0.0,6618,6299,W,2,65863,4,417,49500,65863,70,0,70.0,0.0128970603721,1,32580.06896551724,69.45761935828224,2.7159568857662,0.03973702599055932,2.141459810266132,1.3013662040357374,0.6110479602619053,10.391455998959113,-0.24110463765158172,0
826,0,49300.72826086957,70.9036835243297,2.4589192732208285,0.03489868477988115,4.5377913689427105,3.1997369120846013,0.7034848829180321,48785.414893617024,69.7981834058199,2.3571883512692366,0.03392181843458812,3.3607221271192933,2.3085572176512232,0.6852261838697313,6691_8563,0.0,0.0,0.0,113,2,56,1,113,1,113,0,1,112,56,417,FL-417 S,S,Freeway,0.435234167071,0.0,6691,8563,S,2,65863,6,417,91500,65863,70,46,70.0,0.00652750783436,1,49043.071577243296,70.3509334650748,2.408053812245033,0.03441025160723464,3.9492567480310017,2.7541470648679125,0.6943555333938818,10.800454202768627,-0.8318710776273052,1
827,1,50918.95744680851,70.72232204852774,2.641079335121316,0.037508357653587836,4.6746401149286685,3.3613717681650317,0.7158096309322359,50288.11458333334,69.7440241018973,2.42488105527142,0.03485198992134357,3.4464868348354667,2.4182654364512075,0.6980448486768241,6691_8563,0.0,0.0,0.0,113,2,56,1,113,1,113,0,1,112,56,417,FL-417 S,S,Freeway,0.435234167071,0.0,6691,8563,S,2,65863,6,417,91500,65863,70,46,70.0,0.00652750783436,1,50603.53601507093,70.23317307521252,2.5329801951963677,0.0361801737874657,4.060563474882068,2.88981860230812,0.7069272398045301,10.831776734554712,-0.8318710776273052,1
828,2,51674.817204301085,70.54727499636545,2.7853994960501858,0.03966823997402615,4.830872111908045,3.4026851064332897,0.7022419918972128,51257.442105263166,69.57628288662997,2.589349904607251,0.03734416206946197,3.5729125800979245,2.4615620310335844,0.6861590595984359,6691_8563,1.0,1.0,0.0,113,2,56,1,113,1,113,0,1,112,56,417,FL-417 S,S,Freeway,0.435234167071,0.0,6691,8563,S,2,65863,6,417,91500,65863,70,46,70.0,0.00652750783436,1,51466.129654782126,70.0617789414977,2.6873747003287183,0.03850620102174406,4.2018923460029844,2.932123568733437,0.6942005257478243,10.848679193681527,-0.8318710776273052,1
829,3,52422.954545454544,70.43426823265365,2.8813956384799537,0.04127956887461584,5.015148128693352,3.4270490142190964,0.681330098199258,52028.81111111112,69.40309088659555,2.6516895116666075,0.03850892037813837,3.6996907210258376,2.4618837172901067,0.6626066640888696,6691_8563,0.5,0.0,0.5,113,2,56,1,113,1,113,0,1,112,56,417,FL-417 S,S,Freeway,0.435234167071,0.0,6691,8563,S,2,65863,6,417,91500,65863,70,46,70.0,0.00652750783436,1,52225.88282828283,69.9186795596246,2.766542575073281,0.039894244626377105,4.357419424859595,2.9444663657546015,0.6719683811440638,10.86333349060516,-0.8318710776273052,1
830,4,55481.96739130434,70.33576668888665,3.1700628367473795,0.045842638615560635,5.274379550004562,3.6544088044270433,0.6818374365591847,55444.936170212764,69.38528584943775,2.8023258481364928,0.04081295998181512,3.859056707036674,2.591431165595133,0.6615980979318831,6691_8563,0.5,0.5,0.0,113,2,56,1,113,1,113,0,1,112,56,417,FL-417 S,S,Freeway,0.435234167071,0.0,6691,8563,S,2,65863,6,417,91500,65863,70,46,70.0,0.00652750783436,1,55463.45178075855,69.8605262691622,2.9861943424419364,0.04332779929868788,4.566718128520618,3.1229199850110883,0.6717177672455339,10.923479556337911,-0.8318710776273052,1
831,5,41068.48888888889,72.07423433166699,1.9926920490465967,0.027715898394909184,3.3675147667289282,2.023255522074265,0.6005999822202506,41003.40217391304,70.76063380992134,2.0931499132593,0.029636769895204813,2.5150759255285595,1.468913299603327,0.5842830120922343,6691_8563,0.0,0.0,0.0,113,2,56,1,113,1,113,0,1,112,56,417,FL-417 S,S,Freeway,0.435234167071,0.0,6691,8563,S,2,65863,6,417,91500,65863,70,46,70.0,0.00652750783436,1,41035.94553140097,71.41743407079417,2.0429209811529483,0.028676334145057,2.9412953461287437,1.746084410838796,0.5924414971562424,10.622203681869774,-0.8318710776273052,1
832,6,32809.16470588235,72.38617153072596,2.3062409524796896,0.03203984057704455,2.601542954309489,1.7033750546976991,0.6536347932193616,32400.183908045976,71.0703858744075,2.482660350765314,0.03514603483115289,1.9494051959452627,1.2617617393594318,0.6384190712049754,6691_8563,0.5,0.5,0.0,113,2,56,1,113,1,113,0,1,112,56,417,FL-417 S,S,Freeway,0.435234167071,0.0,6691,8563,S,2,65863,6,417,91500,65863,70,46,70.0,0.00652750783436,1,32604.674306964163,71.72827870256674,2.3944506516225017,0.03359293770409872,2.275474075127376,1.4825683970285655,0.6460269322121686,10.392210940725553,-0.8318710776273052,1
833,0,36482.914893617024,67.92560732347245,3.284797309093098,0.04861047766528629,2.870959198628968,1.7126192196145866,0.5974363336135556,35425.68085106384,64.84284752528288,2.5598241994846056,0.039600683585544125,3.149932097358344,1.9308062520732323,0.6138773649882721,6889_6071,0.5,0.5,0.0,61,2,3,1,61,1,61,0,1,60,3,417,FL-417 S,S,Freeway,0.341332374707,0.0,6889,6071,W,2,45451,4,417,69500,45451,70,0,70.0,0.0055685035959300005,1,35954.29787234043,66.38422742437766,2.922310754288852,0.04410558062541521,3.010445647993656,1.8217127358439096,0.6056568493009138,10.490003907389877,-1.0748985705303233,0
834,1,36195.739583333336,68.00485771826784,3.2739166969082727,0.048325373201113526,2.8727809493961893,1.6766024195297613,0.5864455194366592,35175.354166666664,64.9038945313949,2.5724985230526403,0.03977928055561091,3.130554577659556,1.9196233580402464,0.6102165976499501,6889_6071,0.0,0.0,0.0,61,2,3,1,61,1,61,0,1,60,3,417,FL-417 S,S,Freeway,0.341332374707,0.0,6889,6071,W,2,45451,4,417,69500,45451,70,0,70.0,0.0055685035959300005,1,35685.546875,66.45437612483137,2.9232076099804565,0.04405232687836222,3.0016677635278723,1.798112888785004,0.5983310585433046,10.482501036354295,-1.0748985705303233,0
835,2,37341.63157894737,67.8488714111656,3.243836609298977,0.047904031313328745,2.987257463950339,1.7364598883088391,0.5825679377751575,36030.74736842105,64.86761095896458,2.5576058351355813,0.03947613823803533,3.2438242640678068,1.9764981527045604,0.6078272502229063,6889_6071,0.0,0.0,0.0,61,2,3,1,61,1,61,0,1,60,3,417,FL-417 S,S,Freeway,0.341332374707,0.0,6889,6071,W,2,45451,4,417,69500,45451,70,0,70.0,0.0055685035959300005,1,36686.18947368421,66.35824118506508,2.900721222217279,0.043690084775682037,3.115540864009073,1.8564790205066997,0.5951975939990319,10.510155654601846,-1.0748985705303233,0
836,3,38693.944444444445,67.67584801588147,3.3700673062013937,0.04999228670657975,3.1067757435086825,1.7581894939903964,0.565820084979992,37448.922222222216,64.69454971256968,2.6832976321487325,0.04174348457269832,3.4242424468612964,2.0811174841235243,0.5949176458613948,6889_6071,0.0,0.0,0.0,61,2,3,1,61,1,61,0,1,60,3,417,FL-417 S,S,Freeway,0.341332374707,0.0,6889,6071,W,2,45451,4,417,69500,45451,70,0,70.0,0.0055685035959300005,1,38071.433333333334,66.18519886422558,3.0266824691750633,0.04586788563963903,3.2655090951849894,1.9196534890569603,0.5803688654206934,10.54721949861089,-1.0748985705303233,0
837,4,43898.3085106383,66.96566439463133,3.891658120048053,0.058361835676908926,3.4529033404520284,1.8562971358393927,0.5381631092539529,42628.44680851064,64.40795502506636,2.6950834268745507,0.04194650667847477,3.786350725601843,2.1094343244165885,0.5583574421747707,6889_6071,0.5,0.0,0.5,61,2,3,1,61,1,61,0,1,60,3,417,FL-417 S,S,Freeway,0.341332374707,0.0,6889,6071,W,2,45451,4,417,69500,45451,70,0,70.0,0.0055685035959300005,1,43263.37765957447,65.68680970984884,3.2933707734613016,0.050154171177691845,3.619627033026936,1.9828657301279906,0.5482602757143618,10.675061774581499,-1.0748985705303233,0
838,5,39852.67391304348,67.18892186993509,4.268466311938181,0.06381790637226567,2.9063409030854386,1.7329874842162731,0.5907691156743102,39290.03333333333,64.95997324478856,2.7300755201002445,0.042128432955033296,3.147261439403063,1.869352008661828,0.5939429085451597,6889_6071,0.0,0.0,0.0,61,2,3,1,61,1,61,0,1,60,3,417,FL-417 S,S,Freeway,0.341332374707,0.0,6889,6071,W,2,45451,4,417,69500,45451,70,0,70.0,0.0055685035959300005,1,39571.353623188406,66.07444755736182,3.4992709160192126,0.05297316966364948,3.0268011712442506,1.8011697464390506,0.592356012109735,10.58586074211352,-1.0748985705303233,0
839,6,32254.08045977012,68.31198261975055,3.562774055651192,0.05258889376726975,2.2289794550083784,1.3114364768375089,0.5889374502194333,32017.104651162783,65.54326975779806,2.657361983518108,0.04078266348948864,2.4582966260364087,1.5503065939279863,0.6310899835896321,6889_6071,0.0,0.0,0.0,61,2,3,1,61,1,61,0,1,60,3,417,FL-417 S,S,Freeway,0.341332374707,0.0,6889,6071,W,2,45451,4,417,69500,45451,70,0,70.0,0.0055685035959300005,1,32135.59255546645,66.9276261887743,3.1100680195846504,0.04668577862837919,2.3436380405223938,1.4308715353827477,0.6100137169045328,10.377719497201786,-1.0748985705303233,0
840,0,53903.1914893617,69.87586568760972,2.6740959030417284,0.038436224044993327,3.860662079536296,2.7330112712867605,0.7027287055412123,52157.776595744675,70.99659409680343,2.6840374450967985,0.03792446131970963,3.2404019997499125,2.24408512472987,0.6882711669375241,6895_8383,2.0,1.0,1.0,98,2,41,1,98,1,98,0,1,97,41,417,FL-417 S,S,Freeway,0.245820660608,0.0,6895,8383,S,2,65863,6,417,96500,65863,70,46,70.0,0.00359398865315,1,53030.48404255319,70.43622989220657,2.6790666740692632,0.03818034268235148,3.5505320396431044,2.4885481980083153,0.6954999362393681,10.878622197801251,-1.4031530308341749,1
841,1,55273.59375,69.8298392342539,2.6601350529527013,0.0382667869272506,3.9590713375084654,2.767504146103976,0.6967918550831039,53550.60416666666,70.86183434447592,2.576429311087186,0.03639321434107617,3.3098794482021487,2.250540932200616,0.6788399769435074,6895_8383,0.0,0.0,0.0,98,2,41,1,98,1,98,0,1,97,41,417,FL-417 S,S,Freeway,0.245820660608,0.0,6895,8383,S,2,65863,6,417,96500,65863,70,46,70.0,0.00359398865315,1,54412.09895833333,70.34583678936491,2.618282182019944,0.037330000634163384,3.634475392855307,2.509022539152296,0.6878159160133057,10.904341815437496,-1.4031530308341749,1
842,2,56239.72631578947,69.75249983669863,2.693900726716039,0.03876676000125651,4.079161947960771,2.8144968302796602,0.6878420380248406,54223.17894736842,70.75560473838723,2.762401654347763,0.03917799748742204,3.424050488370544,2.3214284739249607,0.6757137043376383,6895_8383,0.0,0.0,0.0,98,2,41,1,98,1,98,0,1,97,41,417,FL-417 S,S,Freeway,0.245820660608,0.0,6895,8383,S,2,65863,6,417,96500,65863,70,46,70.0,0.00359398865315,1,55231.45263157894,70.25405228754293,2.728151190531901,0.03897237874433927,3.7516062181656578,2.5679626521023105,0.6817778711812394,10.919287864044538,-1.4031530308341749,1
843,3,57401.444444444445,69.55374825204926,2.935974412511661,0.04243778171355991,4.204620072900648,2.909129801734872,0.6875640826916477,55581.155555555546,70.5289598557757,3.1450686128308014,0.045046823356040835,3.5321368401942435,2.4336889997109266,0.6804539018733686,6895_8383,0.5,0.5,0.0,98,2,41,1,98,1,98,0,1,97,41,417,FL-417 S,S,Freeway,0.245820660608,0.0,6895,8383,S,2,65863,6,417,96500,65863,70,46,70.0,0.00359398865315,1,56491.299999999996,70.04135405391247,3.0405215126712313,0.043742302534800374,3.868378456547446,2.671409400722899,0.6840089922825081,10.941841922977156,-1.4031530308341749,1
844,4,60375.170212765974,69.55508951866726,2.536288053352765,0.03659741844199784,4.355380373937492,2.871188808657517,0.6561815566526559,58516.170212765974,70.58897350492472,2.7001109135145938,0.03837250621937949,3.5978023544325364,2.3225548447822235,0.6431753956004861,6895_8383,0.0,0.0,0.0,98,2,41,1,98,1,98,0,1,97,41,417,FL-417 S,S,Freeway,0.245820660608,0.0,6895,8383,S,2,65863,6,417,96500,65863,70,46,70.0,0.00359398865315,1,59445.670212765974,70.07203151179598,2.6181994834336795,0.03748496233068867,3.976591364185014,2.5968718267198705,0.649678476126571,10.992818068730998,-1.4031530308341749,1
845,5,44567.34782608696,70.7917969040492,2.0795173448103754,0.02947505127432345,2.8426627139382994,1.642689829102304,0.5780034980862868,43181.27173913043,72.23124574049301,2.1591851377637363,0.029925344292365274,2.412890063673407,1.3876876054875225,0.5755881585187046,6895_8383,0.0,0.0,0.0,98,2,41,1,98,1,98,0,1,97,41,417,FL-417 S,S,Freeway,0.245820660608,0.0,6895,8383,S,2,65863,6,417,96500,65863,70,46,70.0,0.00359398865315,1,43874.309782608696,71.51152132227111,2.119351241287056,0.029700197783344363,2.627776388805853,1.5151887172949132,0.5767958283024957,10.689084229193913,-1.4031530308341749,1
