,hour,VolumeUp,AvgSpeedUp,StdSpeedUp,CoefOfVarSpeedUp,AvgOccupancyUp,StdOccupancyUp,CoefOfVarOccupancyUp,VolumeDown,AvgSpeedDown,StdSpeedDown,CoefOfVarSpeedDown,AvgOccupancyDown,StdOccupancyDown,CoefOfVarOccupancyDown,SegmentId,TotalCrashes,OCrashes,KABCCrashes,OBJECTID_1,Join_Count,TARGET_FID,Join_Cou_1,TARGET_F_1,Join_Cou_2,TARGET_F_2,OBJECTID_2,Join_Cou_3,TARGET_F_3,OBJECTID,RoadNumber,RoadName,Direction,Roadtype,Shape_Leng,Shape_Le_1,UpStationId,DownStationId,Direction_,F_System,Urban_Code,ThruLanes,Route_Numb,AADT,Urban_Co_1,Speed_Limi,IRI,SPEED,Shape_Le_2
3281,17,3538.029978586724,54.16579193171803,7.498657443177718,0.15436926873901546,12.495656018710987,3.0273169152493327,0.2324632054724827,3539.850746268657,59.889219083155616,6.817132238588142,0.12585079489424578,17.2215618336887,2.9180809224464332,0.1645720944921463,8425_6089,0.0,0.0,0.0,137,2,21,1,137,1,137,0,1,136,21,429,FL-429 N,N,Freeway,0.280633475566,0.0,8425,6089,N,2,65863,4,429,64500,65863,70,50,70.0,0.004077348790340001
3282,18,2779.0578158458247,64.41553417634789,6.5058022643878175,0.11521739285212965,7.6931126500987315,2.7951794718530416,0.32793667657744136,2780.803837953092,69.5817045723762,6.541578266599003,0.10715237632673467,11.360737483218815,3.5973453953229937,0.2956883037249696,8425_6089,0.0,0.0,0.0,137,2,21,1,137,1,137,0,1,136,21,429,FL-429 N,N,Freeway,0.280633475566,0.0,8425,6089,N,2,65863,4,429,64500,65863,70,50,70.0,0.004077348790340001
3283,19,1666.0579399141632,71.0593086869703,1.7452707793684958,0.02595433621418609,3.556506879937831,0.7886655201861116,0.20499811048663608,1663.08547008547,76.53825598013094,1.621644239984219,0.02291144617607964,5.412596279749056,1.1799552831908289,0.20046841460162815,8425_6089,0.0,0.0,0.0,137,2,21,1,137,1,137,0,1,136,21,429,FL-429 N,N,Freeway,0.280633475566,0.0,8425,6089,N,2,65863,4,429,64500,65863,70,50,70.0,0.004077348790340001
3284,20,1203.1931330472105,71.198821412309,1.5089831628124892,0.021268752230267314,2.460819394042177,0.41748906203654507,0.17133494091436272,1201.3333333333333,76.67828197394172,1.2583022519967066,0.016536105156346483,3.6565826984229743,0.5831978883352468,0.16036424504508334,8425_6089,0.0,0.0,0.0,137,2,21,1,137,1,137,0,1,136,21,429,FL-429 N,N,Freeway,0.280633475566,0.0,8425,6089,N,2,65863,4,429,64500,65863,70,50,70.0,0.004077348790340001
3285,21,1004.3683083511777,71.49229384122572,1.5441116685557703,0.02164731764231405,2.029439338318377,0.3773059446857285,0.1897290143644577,1004.8400852878464,76.97143783889253,1.2088287479736282,0.01579051668244059,2.9360232695520536,0.5051938291152019,0.17622672661563965,8425_6089,0.0,0.0,0.0,137,2,21,1,137,1,137,0,1,136,21,429,FL-429 N,N,Freeway,0.280633475566,0.0,8425,6089,N,2,65863,4,429,64500,65863,70,50,70.0,0.004077348790340001
3286,22,768.4432548179872,72.39860694851687,1.7167744514656975,0.023729094051178613,1.564478525344546,0.3328846602584408,0.2200205999238833,769.4243070362472,77.44662409966254,1.3112902875758996,0.016959896966864958,2.141824927619169,0.436280086752414,0.2116804046047868,8425_6089,0.0,0.0,0.0,137,2,21,1,137,1,137,0,1,136,21,429,FL-429 N,N,Freeway,0.280633475566,0.0,8425,6089,N,2,65863,4,429,64500,65863,70,50,70.0,0.004077348790340001
3287,23,558.7408993576017,73.2020330370158,1.8453084568896003,0.02525360962520161,1.1414681268864162,0.2893620008482302,0.261843487222574,560.27078891258,77.7537215361043,1.5068728128062834,0.01943142701633108,1.4847322986182252,0.3572753793926933,0.2492874531567296,8425_6089,0.0,0.0,0.0,137,2,21,1,137,1,137,0,1,136,21,429,FL-429 N,N,Freeway,0.280633475566,0.0,8425,6089,N,2,65863,4,429,64500,65863,70,50,70.0,0.004077348790340001
3288,0,372.0649350649351,69.12672705772258,1.920258941969932,0.027791712713079796,0.5129539906218192,0.1936153002867207,0.3889525599299668,334.068669527897,73.62617023832159,2.1125291296340847,0.028721042062334518,0.7200353910117859,0.2603354859073986,0.36969707253510375,8421_8425,2.0,1.0,1.0,138,2,22,1,138,1,138,0,1,137,22,429,FL-429 N,N,Freeway,0.883147628518,0.0,8421,8425,N,2,65863,4,429,69256,65863,70,42,70.0,0.012874391754600001
3289,1,237.75541125541127,68.78184946169635,2.407330720393248,0.03503345993513066,0.39674915388110144,0.1919282925369527,0.5133649051314738,213.0965665236052,72.86979653532765,2.738041104102121,0.03761398416220228,0.545139139988925,0.2529587381530444,0.4851065556443509,8421_8425,1.0,1.0,0.0,138,2,22,1,138,1,138,0,1,137,22,429,FL-429 N,N,Freeway,0.883147628518,0.0,8421,8425,N,2,65863,4,429,69256,65863,70,42,70.0,0.012874391754600001
3290,2,168.45887445887445,68.27462681073379,2.8671336168377946,0.042069619964374576,0.3727456894347996,0.2159518791916264,0.6116862427127158,147.4785407725322,72.22519707003059,3.2990908667970835,0.04574435645531786,0.4613778754951211,0.2626916507097022,0.6048335878434096,8421_8425,1.0,1.0,0.0,138,2,22,1,138,1,138,0,1,137,22,429,FL-429 N,N,Freeway,0.883147628518,0.0,8421,8425,N,2,65863,4,429,69256,65863,70,42,70.0,0.012874391754600001
3291,3,147.56060606060606,68.02124387534292,2.9215381507745426,0.04298118369359405,0.3982364150386231,0.23563797425757904,0.62268043389618,128.09656652360516,71.28020217244995,3.591349393217511,0.050433183593004485,0.5232346104261343,0.3018330726286586,0.601070243512292,8421_8425,0.0,0.0,0.0,138,2,22,1,138,1,138,0,1,137,22,429,FL-429 N,N,Freeway,0.883147628518,0.0,8421,8425,N,2,65863,4,429,69256,65863,70,42,70.0,0.012874391754600001
3292,4,225.6601731601732,68.43419871106678,2.466679195616737,0.0360657921802225,0.5489586445216684,0.2464540966979908,0.4609199442981122,203.75751072961373,70.9464326565184,2.9717348453575028,0.04191907879495018,0.7012821014028098,0.3020863104852409,0.4431706771141814,8421_8425,1.0,1.0,0.0,138,2,22,1,138,1,138,0,1,137,22,429,FL-429 N,N,Freeway,0.883147628518,0.0,8421,8425,N,2,65863,4,429,69256,65863,70,42,70.0,0.012874391754600001
3293,5,589.5346320346321,69.18762699642592,1.7046755401614455,0.024662680050765284,1.0246412691659037,0.3789506580421233,0.37693736257476185,530.31330472103,71.21391553427497,2.125845468591958,0.029842768012736318,1.3435765950787406,0.5076457766986245,0.3821998302015573,8421_8425,0.0,0.0,0.0,138,2,22,1,138,1,138,0,1,137,22,429,FL-429 N,N,Freeway,0.883147628518,0.0,8421,8425,N,2,65863,4,429,69256,65863,70,42,70.0,0.012874391754600001
3294,6,1706.7380952380954,68.9985943762965,1.3002708953938162,0.018923548364026026,2.605842247255501,0.7506658465987451,0.2901307327682883,1603.236051502146,70.1129751775406,1.6441790097919444,0.023492522676105018,3.64728843025517,1.0928593781391742,0.301458352402114,8421_8425,0.0,0.0,0.0,138,2,22,1,138,1,138,0,1,137,22,429,FL-429 N,N,Freeway,0.883147628518,0.0,8421,8425,N,2,65863,4,429,69256,65863,70,42,70.0,0.012874391754600001
3295,7,2573.479481641469,69.26267536595947,1.2099526490066717,0.017765285672069597,3.827460699462353,0.5030719819010068,0.130193138167038,2472.656652360515,69.77217865088382,1.6638412038867445,0.02531088882404427,5.53798177249831,0.759571788818067,0.13399482952063252,8421_8425,2.0,1.0,1.0,138,2,22,1,138,1,138,0,1,137,22,429,FL-429 N,N,Freeway,0.883147628518,0.0,8421,8425,N,2,65863,4,429,69256,65863,70,42,70.0,0.012874391754600001
3296,8,2489.517316017316,68.79127783670978,1.1744307937526286,0.018820847076156676,3.79441604199345,0.5103682820617932,0.13027536419388253,2357.888172043011,69.8460422368353,1.6521606625606688,0.02457889221911636,5.4288852108663965,0.7687607006349143,0.13975321876980054,8421_8425,0.0,0.0,0.0,138,2,22,1,138,1,138,0,1,137,22,429,FL-429 N,N,Freeway,0.883147628518,0.0,8421,8425,N,2,65863,4,429,69256,65863,70,42,70.0,0.012874391754600001
3297,9,1934.9567099567103,68.52608563126154,1.1055196260669362,0.01619075485734992,3.0202627776193385,0.3908809955393766,0.13091260509544084,1797.784946236559,70.04659521780492,1.5513687346433611,0.022240114216584873,4.334978736914223,0.5770683313302284,0.1342588610321189,8421_8425,1.0,1.0,0.0,138,2,22,1,138,1,138,0,1,137,22,429,FL-429 N,N,Freeway,0.883147628518,0.0,8421,8425,N,2,65863,4,429,69256,65863,70,42,70.0,0.012874391754600001
3298,10,1742.142857142857,68.24494327211335,1.0932997152675563,0.016030277888049824,2.7886975367522333,0.3521101171196773,0.1272513021062911,1600.9227467811156,70.01161421709426,1.4447136769376834,0.02065201705437193,3.9825344278291763,0.5096308163062229,0.12935373875332906,8421_8425,1.0,1.0,0.0,138,2,22,1,138,1,138,0,1,137,22,429,FL-429 N,N,Freeway,0.883147628518,0.0,8421,8425,N,2,65863,4,429,69256,65863,70,42,70.0,0.012874391754600001
3299,11,1794.9978354978355,68.30796817745754,1.091614713556947,0.016033899925235403,2.856756426474996,0.3573917465080391,0.12556113973166413,1643.4248927038625,70.10112072789518,1.4337747632492497,0.020503151069902702,4.053679527413622,0.5125094843292451,0.1272551684151023,8421_8425,1.0,1.0,0.0,138,2,22,1,138,1,138,0,1,137,22,429,FL-429 N,N,Freeway,0.883147628518,0.0,8421,8425,N,2,65863,4,429,69256,65863,70,42,70.0,0.012874391754600001
3300,12,1904.9567099567103,68.47512400652569,1.1239097009136687,0.016479820926874767,2.9722415296022184,0.3677584393899669,0.1242924013532908,1734.8779443254818,70.12852192875306,1.4787796392138373,0.02116406075334114,4.21534376699889,0.5308964597701752,0.12625288317830044,8421_8425,3.0,1.0,2.0,138,2,22,1,138,1,138,0,1,137,22,429,FL-429 N,N,Freeway,0.883147628518,0.0,8421,8425,N,2,65863,4,429,69256,65863,70,42,70.0,0.012874391754600001
3301,13,2043.170995670996,68.37490555942813,1.1613303523099905,0.017327129647411597,3.1783255454851838,0.4011047635182576,0.12386288529934925,1867.0085836909868,69.90291338595512,1.5623899846625768,0.02330315078134267,4.556647399873542,0.6081294026585585,0.1277716915924758,8421_8425,1.0,1.0,0.0,138,2,22,1,138,1,138,0,1,137,22,429,FL-429 N,N,Freeway,0.883147628518,0.0,8421,8425,N,2,65863,4,429,69256,65863,70,42,70.0,0.012874391754600001
3302,14,2431.339826839827,68.19483969053225,1.344787900658828,0.02182343189987566,3.768817162408396,0.5704519635482459,0.13757227695339586,2213.4689507494645,69.375431015011,1.723434384046662,0.027071689184945496,5.379918215761834,0.7952851827513758,0.13839858202414546,8421_8425,0.0,0.0,0.0,138,2,22,1,138,1,138,0,1,137,22,429,FL-429 N,N,Freeway,0.883147628518,0.0,8421,8425,N,2,65863,4,429,69256,65863,70,42,70.0,0.012874391754600001
3303,15,3218.7602591792656,66.98102394099287,2.084376879978143,0.03696809701099495,5.343640301975795,1.0848689813224894,0.17342190915994135,2984.8715203426123,67.17242748626579,3.0336861470251466,0.05067586164121705,7.557631503043708,1.491940809513805,0.18207562744778885,8421_8425,2.0,1.0,1.0,138,2,22,1,138,1,138,0,1,137,22,429,FL-429 N,N,Freeway,0.883147628518,0.0,8421,8425,N,2,65863,4,429,69256,65863,70,42,70.0,0.012874391754600001
3304,16,3761.6846652267823,60.90551924752081,5.2329661475058495,0.10434644298387287,8.65559365234436,2.525036757814957,0.2362791754758354,3487.051391862955,61.139665241967144,6.023023821457327,0.11351028110425344,10.327888506528762,2.3209620484486075,0.20179183489361915,8421_8425,1.0,1.0,0.0,138,2,22,1,138,1,138,0,1,137,22,429,FL-429 N,N,Freeway,0.883147628518,0.0,8421,8425,N,2,65863,4,429,69256,65863,70,42,70.0,0.012874391754600001
3305,17,3797.0,51.494695695837976,6.494355122306832,0.14410554328681865,13.13204117361835,3.501050476509484,0.26158341387809503,3538.029978586724,54.16579193171803,7.498657443177718,0.15436926873901546,12.495656018710987,3.0273169152493327,0.2324632054724827,8421_8425,6.0,5.0,1.0,138,2,22,1,138,1,138,0,1,137,22,429,FL-429 N,N,Freeway,0.883147628518,0.0,8421,8425,N,2,65863,4,429,69256,65863,70,42,70.0,0.012874391754600001
3306,18,3023.8250539956807,62.87863425951105,5.989022420278041,0.11233587578865316,6.394226335087224,3.076195218200231,0.3866865687988556,2779.0578158458247,64.41553417634789,6.5058022643878175,0.11521739285212965,7.6931126500987315,2.7951794718530416,0.32793667657744136,8421_8425,4.0,4.0,0.0,138,2,22,1,138,1,138,0,1,137,22,429,FL-429 N,N,Freeway,0.883147628518,0.0,8421,8425,N,2,65863,4,429,69256,65863,70,42,70.0,0.012874391754600001
3307,19,1842.387445887446,68.3069757001941,1.373085967102201,0.0212675201604889,2.5055160855847367,0.5038165081700445,0.18986286548117046,1666.0579399141632,71.0593086869703,1.7452707793684958,0.02595433621418609,3.556506879937831,0.7886655201861116,0.20499811048663608,8421_8425,1.0,1.0,0.0,138,2,22,1,138,1,138,0,1,137,22,429,FL-429 N,N,Freeway,0.883147628518,0.0,8421,8425,N,2,65863,4,429,69256,65863,70,42,70.0,0.012874391754600001
3308,20,1314.926406926407,68.02652235557626,1.405180624706373,0.020840025879383203,1.7473542250582326,0.2963616005534242,0.1709672437301614,1203.1931330472105,71.198821412309,1.5089831628124892,0.021268752230267314,2.460819394042177,0.41748906203654507,0.17133494091436272,8421_8425,0.0,0.0,0.0,138,2,22,1,138,1,138,0,1,137,22,429,FL-429 N,N,Freeway,0.883147628518,0.0,8421,8425,N,2,65863,4,429,69256,65863,70,42,70.0,0.012874391754600001
3309,21,1091.6544276457882,68.13872871011073,1.3101943084114844,0.0193161290483918,1.4172825874409762,0.2635199625480738,0.1906611216321234,1004.3683083511777,71.49229384122572,1.5441116685557703,0.02164731764231405,2.029439338318377,0.3773059446857285,0.1897290143644577,8421_8425,2.0,2.0,0.0,138,2,22,1,138,1,138,0,1,137,22,429,FL-429 N,N,Freeway,0.883147628518,0.0,8421,8425,N,2,65863,4,429,69256,65863,70,42,70.0,0.012874391754600001
3310,22,843.2937365010798,68.64791630170099,1.3950639209262936,0.020351944219657702,1.0617579654217768,0.2315941399589341,0.2232037612332527,768.4432548179872,72.39860694851687,1.7167744514656975,0.023729094051178613,1.564478525344546,0.3328846602584408,0.2200205999238833,8421_8425,0.0,0.0,0.0,138,2,22,1,138,1,138,0,1,137,22,429,FL-429 N,N,Freeway,0.883147628518,0.0,8421,8425,N,2,65863,4,429,69256,65863,70,42,70.0,0.012874391754600001
3311,23,618.6868250539958,69.01396763674319,1.6062111411698063,0.023362788323446786,0.7735824030171231,0.20243449876983768,0.2721126616422532,558.7408993576017,73.2020330370158,1.8453084568896003,0.02525360962520161,1.1414681268864162,0.2893620008482302,0.261843487222574,8421_8425,1.0,0.0,1.0,138,2,22,1,138,1,138,0,1,137,22,429,FL-429 N,N,Freeway,0.883147628518,0.0,8421,8425,N,2,65863,4,429,69256,65863,70,42,70.0,0.012874391754600001
3312,0,337.06666666666666,70.63241419621787,1.9978919946867184,0.02833443138392132,0.5572218392917324,0.22270607113426094,0.4089950152445171,270.39186295503214,73.10566072885402,2.2987717281719067,0.03157347120186458,0.6386727234023803,0.26802938250102865,0.4333350951496022,8389_8460,0.0,0.0,0.0,139,2,23,1,139,1,139,0,1,138,23,429,FL-429 N,N,Freeway,0.6971669140819999,0.0,8389,8460,N,2,65863,4,429,81000,65863,70,53,70.0,0.0111911207397
3313,1,215.63655913978488,70.56263348608775,2.502597568770753,0.03549273541639983,0.4191038556226729,0.21491493233812808,0.5455378997441434,175.23768736616702,73.06316274087953,2.661025661227955,0.03652951555820228,0.4858309145648543,0.26437306975783914,0.5798271809799731,8389_8460,0.0,0.0,0.0,139,2,23,1,139,1,139,0,1,138,23,429,FL-429 N,N,Freeway,0.6971669140819999,0.0,8389,8460,N,2,65863,4,429,81000,65863,70,53,70.0,0.0111911207397
3314,2,148.43010752688173,70.46138105572248,3.0273010970897034,0.04303801181031112,0.37542016625349933,0.2378222828482561,0.6733493456771419,122.72805139186295,72.70545830369163,3.2352731325969213,0.0446355076559374,0.4162740513115246,0.2739881245781472,0.7036284020621351,8389_8460,0.0,0.0,0.0,139,2,23,1,139,1,139,0,1,138,23,429,FL-429 N,N,Freeway,0.6971669140819999,0.0,8389,8460,N,2,65863,4,429,81000,65863,70,53,70.0,0.0111911207397
3315,3,128.2494623655914,70.04074309070721,3.23097682965026,0.04617740376963477,0.4423255391893388,0.27184864958003235,0.6423482910945082,109.32334047109207,72.38633701089536,3.4261339723468662,0.047420658635319066,0.4903016757807978,0.3141589778888313,0.6709411831287491,8389_8460,0.0,0.0,0.0,139,2,23,1,139,1,139,0,1,138,23,429,FL-429 N,N,Freeway,0.6971669140819999,0.0,8389,8460,N,2,65863,4,429,81000,65863,70,53,70.0,0.0111911207397
3316,4,202.9784946236559,70.20820303795611,2.6643246572100447,0.03797882641605303,0.6193988187964243,0.28136244732867866,0.4671596460563728,173.80299785867237,72.35953828172781,2.9012318224749034,0.040161907068171764,0.6710372588986081,0.32255454010469553,0.4978152226902043,8389_8460,0.0,0.0,0.0,139,2,23,1,139,1,139,0,1,138,23,429,FL-429 N,N,Freeway,0.6971669140819999,0.0,8389,8460,N,2,65863,4,429,81000,65863,70,53,70.0,0.0111911207397
3317,5,516.0645161290323,70.98559137845426,1.8313670311578143,0.02581796948992961,1.2591634535317329,0.5085186799685016,0.40874552365824895,468.47323340471087,71.75125320145388,2.2426978736933667,0.03128671957290182,1.3409430267567295,0.5460321015951368,0.4148881919979841,8389_8460,0.0,0.0,0.0,139,2,23,1,139,1,139,0,1,138,23,429,FL-429 N,N,Freeway,0.6971669140819999,0.0,8389,8460,N,2,65863,4,429,81000,65863,70,53,70.0,0.0111911207397
3318,6,1557.236559139785,69.37459198159462,1.651049132937432,0.023946863498224773,3.657586976444505,1.1871091955669295,0.3255517883978685,1391.1263383297644,69.54828987532412,1.6997997797499027,0.024449469624302774,3.5031806099860194,1.0293470333017651,0.2968849687039132,8389_8460,0.0,0.0,0.0,139,2,23,1,139,1,139,0,1,138,23,429,FL-429 N,N,Freeway,0.6971669140819999,0.0,8389,8460,N,2,65863,4,429,81000,65863,70,53,70.0,0.0111911207397
3319,7,2439.903433476394,67.66222047907364,1.5898375355073149,0.024205326449189227,5.9388723788921824,0.7915744803827329,0.13412963578560025,2160.978586723769,68.68027102691971,1.497842506267227,0.022000780462397517,5.3625115932653085,0.7529268832785636,0.14286720884733714,8389_8460,0.0,0.0,0.0,139,2,23,1,139,1,139,0,1,138,23,429,FL-429 N,N,Freeway,0.6971669140819999,0.0,8389,8460,N,2,65863,4,429,81000,65863,70,53,70.0,0.0111911207397
3320,8,2365.608602150537,67.85804814152391,1.5741697491895557,0.023795507313010486,5.85340786712292,0.8247479775216432,0.14035546114779285,2068.8090128755366,68.78653577641926,1.6014383170164943,0.02363193760788853,5.36596418481051,0.7696709791541043,0.14222743276467958,8389_8460,0.0,0.0,0.0,139,2,23,1,139,1,139,0,1,138,23,429,FL-429 N,N,Freeway,0.6971669140819999,0.0,8389,8460,N,2,65863,4,429,81000,65863,70,53,70.0,0.0111911207397
3321,9,1801.389247311828,68.48582176087551,1.338430173217632,0.020251040162784874,4.552798771320282,0.637843193176827,0.1363660329240741,1611.9549356223174,69.11041335977937,1.6869200234462631,0.02502251046319851,4.502579387816417,0.6938379066217183,0.1508492749662906,8389_8460,0.0,0.0,0.0,139,2,23,1,139,1,139,0,1,138,23,429,FL-429 N,N,Freeway,0.6971669140819999,0.0,8389,8460,N,2,65863,4,429,81000,65863,70,53,70.0,0.0111911207397
3322,10,1598.793991416309,68.53629896890911,1.190895719255583,0.01742575195332657,4.082158711299076,0.4996861788064285,0.1234996545345787,1410.4496788008566,69.2845095406597,1.6815492976100657,0.024281252214993082,4.113563455957485,0.6108070112289179,0.1496922383770892,8389_8460,0.0,0.0,0.0,139,2,23,1,139,1,139,0,1,138,23,429,FL-429 N,N,Freeway,0.6971669140819999,0.0,8389,8460,N,2,65863,4,429,81000,65863,70,53,70.0,0.0111911207397
3323,11,1644.6995708154507,68.5895498772806,1.24455298122925,0.018227302041435557,4.17301169324238,0.5283527074481771,0.12609287547357065,1441.3640256959313,69.27233611122801,1.70155149159859,0.02459004344614681,4.175567718822538,0.5995851679023211,0.1439814150411589,8389_8460,1.0,1.0,0.0,139,2,23,1,139,1,139,0,1,138,23,429,FL-429 N,N,Freeway,0.6971669140819999,0.0,8389,8460,N,2,65863,4,429,81000,65863,70,53,70.0,0.0111911207397
3324,12,1732.6038543897214,68.75912228642962,1.247026798689278,0.018216617972891,4.346858014299128,0.5447976853599606,0.12445068246347088,1509.5032119914347,69.3822290721088,1.7186529904229986,0.02481519785512155,4.3023673773576485,0.6318644251314554,0.14664991904459276,8389_8460,1.0,1.0,0.0,139,2,23,1,139,1,139,0,1,138,23,429,FL-429 N,N,Freeway,0.6971669140819999,0.0,8389,8460,N,2,65863,4,429,81000,65863,70,53,70.0,0.0111911207397
3325,13,1853.5343347639484,68.72265543424642,1.2495184789264735,0.018264317530043157,4.602297588503829,0.5676746003166484,0.1231779373902257,1603.2955032119917,69.27920881553737,1.714516896990815,0.024805434197766645,4.488772247373625,0.64407805610951,0.14372666065640505,8389_8460,0.0,0.0,0.0,139,2,23,1,139,1,139,0,1,138,23,429,FL-429 N,N,Freeway,0.6971669140819999,0.0,8389,8460,N,2,65863,4,429,81000,65863,70,53,70.0,0.0111911207397
3326,14,2193.3304721030045,68.30824349046803,1.4572556942866115,0.021876803306071047,5.461587575249951,0.7984469917867493,0.14148210407407494,1885.8755364806866,68.99898129409931,1.804458415639332,0.02682956805604644,5.146326329547901,0.8119998177320407,0.15391029697539574,8389_8460,0.0,0.0,0.0,139,2,23,1,139,1,139,0,1,138,23,429,FL-429 N,N,Freeway,0.6971669140819999,0.0,8389,8460,N,2,65863,4,429,81000,65863,70,53,70.0,0.0111911207397
3327,15,2940.5300429184554,66.76843181258415,2.132604936896854,0.03358295299260304,7.410580951594893,1.1868085423338033,0.15669247288679533,2555.55460385439,67.97234493498414,1.7217998317437135,0.025873954300543792,6.757628404785799,1.063729265406987,0.15733608134676846,8389_8460,0.0,0.0,0.0,139,2,23,1,139,1,139,0,1,138,23,429,FL-429 N,N,Freeway,0.6971669140819999,0.0,8389,8460,N,2,65863,4,429,81000,65863,70,53,70.0,0.0111911207397
3328,16,3473.701075268817,64.60101692314049,2.8497067666145868,0.04609540966675724,8.881722913685273,1.0869218019265483,0.11952183593643755,3055.0235546038543,67.18317160528437,1.8231125454330364,0.027856934306611358,7.8783083889048084,0.962660125864084,0.1211619480445834,8389_8460,0.0,0.0,0.0,139,2,23,1,139,1,139,0,1,138,23,429,FL-429 N,N,Freeway,0.6971669140819999,0.0,8389,8460,N,2,65863,4,429,81000,65863,70,53,70.0,0.0111911207397
3329,17,3556.7741935483873,63.07714531154498,3.1216482422362364,0.05180556908865298,9.092572045636562,1.094718858713605,0.11928789989029955,3119.708779443255,66.57953260939475,1.745411969118714,0.026721648527952856,7.826082800443556,0.8870107288490714,0.11509431421969132,8389_8460,1.0,1.0,0.0,139,2,23,1,139,1,139,0,1,138,23,429,FL-429 N,N,Freeway,0.6971669140819999,0.0,8389,8460,N,2,65863,4,429,81000,65863,70,53,70.0,0.0111911207397
3330,18,2833.182795698925,65.97831809817026,2.7642751013664664,0.04335370566396162,6.766004514203448,1.563677894502165,0.22696928152435786,2412.792735042735,67.88135939177275,2.02171715246231,0.030107230667423074,5.988702275928269,1.2924936221115009,0.21420525215235786,8389_8460,0.0,0.0,0.0,139,2,23,1,139,1,139,0,1,138,23,429,FL-429 N,N,Freeway,0.6971669140819999,0.0,8389,8460,N,2,65863,4,429,81000,65863,70,53,70.0,0.0111911207397
3331,19,1684.4525862068963,69.15470172089249,1.383177659145289,0.020289494600893142,3.6004425142625562,0.7344491981864778,0.2004137109832805,1389.2226980728049,69.80605205796539,1.8667236735226551,0.02688041850606189,3.3778738860096755,0.6974756987589509,0.20582244084868365,8389_8460,0.0,0.0,0.0,139,2,23,1,139,1,139,0,1,138,23,429,FL-429 N,N,Freeway,0.6971669140819999,0.0,8389,8460,N,2,65863,4,429,81000,65863,70,53,70.0,0.0111911207397
3332,20,1209.967672413793,69.23570639916622,1.376147872792346,0.0200079033942159,2.427441594899716,0.4263223740155698,0.17396712418816582,980.7837259100644,69.96479089018453,1.9709109483203355,0.028347785555196008,2.3726579379927664,0.4595253381410082,0.19337766704107825,8389_8460,0.0,0.0,0.0,139,2,23,1,139,1,139,0,1,138,23,429,FL-429 N,N,Freeway,0.6971669140819999,0.0,8389,8460,N,2,65863,4,429,81000,65863,70,53,70.0,0.0111911207397
3333,21,1009.4817204301075,69.32928581269024,1.3300935854042253,0.019258210669920256,1.926118254645504,0.36254163121863,0.19204184751845849,812.1666666666665,70.36045035582741,2.0053172806079043,0.028646476560169824,1.9871310292235895,0.4172696971822951,0.21324500373758493,8389_8460,0.0,0.0,0.0,139,2,23,1,139,1,139,0,1,138,23,429,FL-429 N,N,Freeway,0.6971669140819999,0.0,8389,8460,N,2,65863,4,429,81000,65863,70,53,70.0,0.0111911207397
3334,22,770.5311827956989,69.87060387111586,1.4122100829268176,0.020238345187926183,1.379021102154093,0.30246473977884736,0.2288327685478144,615.5833333333334,71.54711545576934,2.0204415911946523,0.028494025640251587,1.5007160955393273,0.3677917382843466,0.2484177137239221,8389_8460,0.0,0.0,0.0,139,2,23,1,139,1,139,0,1,138,23,429,FL-429 N,N,Freeway,0.6971669140819999,0.0,8389,8460,N,2,65863,4,429,81000,65863,70,53,70.0,0.0111911207397
3335,23,562.0581896551723,70.44017241533999,1.6192619823101535,0.02305080827115896,0.9462619211285188,0.25725892273906753,0.2803275446798733,445.3782051282051,72.5457344456045,2.0343860305769264,0.028152794229862724,1.061873052952112,0.3069716279266313,0.3022681994781849,8389_8460,0.0,0.0,0.0,139,2,23,1,139,1,139,0,1,138,23,429,FL-429 N,N,Freeway,0.6971669140819999,0.0,8389,8460,N,2,65863,4,429,81000,65863,70,53,70.0,0.0111911207397
3336,0,333.72435897435895,75.25808042266381,2.021680687206388,0.02697006018129821,0.9411460967016518,0.3335243612748188,0.3526272990911951,337.06666666666666,70.63241419621787,1.9978919946867184,0.02833443138392132,0.5572218392917324,0.22270607113426094,0.4089950152445171,6220_8389,0.0,0.0,0.0,140,2,24,1,140,1,140,0,1,139,24,429,FL-429 N,N,Freeway,0.291038455977,0.0,6220,8389,E,2,65863,4,429,71570,65863,70,55,70.0,0.00470463035947
3337,1,212.71153846153842,74.65822691968526,2.4288940805672765,0.032577874800896835,0.6787923817437701,0.30045784256857083,0.4600022069961549,215.63655913978488,70.56263348608775,2.502597568770753,0.03549273541639983,0.4191038556226729,0.21491493233812808,0.5455378997441434,6220_8389,0.0,0.0,0.0,140,2,24,1,140,1,140,0,1,139,24,429,FL-429 N,N,Freeway,0.291038455977,0.0,6220,8389,E,2,65863,4,429,71570,65863,70,55,70.0,0.00470463035947
3338,2,146.74786324786325,74.13478983079682,2.8476222288092536,0.03851334176908935,0.5649446939377493,0.32280447262132445,0.5848163303745049,148.43010752688173,70.46138105572248,3.0273010970897034,0.04303801181031112,0.37542016625349933,0.2378222828482561,0.6733493456771419,6220_8389,0.0,0.0,0.0,140,2,24,1,140,1,140,0,1,139,24,429,FL-429 N,N,Freeway,0.291038455977,0.0,6220,8389,E,2,65863,4,429,71570,65863,70,55,70.0,0.00470463035947
