,hour,VolumeUp,AvgSpeedUp,StdSpeedUp,CoefOfVarSpeedUp,AvgOccupancyUp,StdOccupancyUp,CoefOfVarOccupancyUp,VolumeDown,AvgSpeedDown,StdSpeedDown,CoefOfVarSpeedDown,AvgOccupancyDown,StdOccupancyDown,CoefOfVarOccupancyDown,SegmentId
7146,18,1751.5254237288136,67.03517325696681,1.2717346019155624,0.01914578479190099,2.056657987663341,0.3004694766953441,0.1474125064026124,1813.4581005586592,66.19923007394331,1.124648002323115,0.01729714038415909,2.584000362494306,0.359854158706878,0.1339282314378683,8156_8150
7147,19,1521.5141242937852,66.76775778603229,1.3379414762193982,0.02050065573059016,1.7656993686270395,0.2897677346834464,0.16456421844656183,1576.4692737430169,65.92557179132885,1.2537248612453173,0.020216425982944923,2.2207662520397102,0.39205881716815366,0.15158408288802197,8156_8150
7148,20,1227.0225988700565,65.80886446824351,1.4975375942428357,0.023372545771906075,1.4765250609361675,0.2920436450345717,0.18848939988375765,1271.9441340782123,65.37793793147789,1.1902954952430707,0.018635571996236912,1.7359616504153366,0.2990678277119633,0.16959984434564854,8156_8150
7149,21,1091.6214689265537,65.62697540888159,1.4148697945115647,0.02209774511796538,1.3153394034216324,0.2978620052912722,0.2207016281966588,1122.6703910614526,65.28210451692084,1.1939981451301602,0.01855076436832801,1.4880084524496529,0.2866702855189115,0.19324202977831617,8156_8150
7150,22,1000.4632768361582,65.6262419841512,1.5166489013760596,0.023398933926611822,1.2022540492810487,0.2864680517044244,0.2576209197244643,1004.0055865921788,65.44419448366885,1.27037556526705,0.019666029966336165,1.2968211311411624,0.296065080641339,0.24094435373785533,8156_8150
7151,23,723.0564971751412,66.1859631661733,1.8096045467173703,0.028153354316840958,0.851033774072249,0.26253559290590855,0.3154101463903099,725.340782122905,65.75685691146427,1.4683162772217675,0.022484312090815483,0.8984961799801626,0.24357622441806193,0.289024202347,8156_8150
7152,0,561.1061452513967,66.50042067637419,1.6562383913961525,0.02505375774210446,0.8905108956555224,0.2914528060161803,0.3284176466940775,551.4972067039106,64.87351898611118,1.9401319589683397,0.034675471543251436,0.8567797187931775,0.3177662042985858,0.31424987436904556,8148_6298
7153,1,401.18435754189943,66.64130644737244,1.9434278926599973,0.029709745200861826,0.626915864449766,0.24775901718369275,0.3685215040070985,392.4078212290503,65.29265938233176,2.173380387688558,0.041233192725333725,0.6789427936545313,0.2982306548718215,0.36424809312712114,8148_6298
7154,2,375.31073446327684,67.23849521539941,2.0758973293000147,0.03126197194612332,0.5957671706403581,0.21864891028515504,0.3762704939318339,369.14204545454544,65.76580707025134,2.3754752817435834,0.042393007534112716,0.5774719044152997,0.25478475560905456,0.383886212404834,8148_6298
7155,3,280.4860335195531,67.16339056124127,2.3473308698904507,0.035109363095556505,0.44403932545088043,0.2062543632210751,0.4959696152404117,276.23595505617976,65.84863218120351,2.7058521198478895,0.04396365583689575,0.41375582742010286,0.203770925569474,0.5033285946822309,8148_6298
7156,4,185.24581005586592,66.2152348849256,2.6255896608903355,0.03988496215595785,0.3230596637390919,0.20530553977674276,0.6867093356422792,182.32584269662922,65.09942013270872,2.854375135592715,0.047442095311422794,0.394263280369113,0.2279022364399226,0.6808444962529547,8148_6298
7157,5,287.6480446927374,66.90590805852597,2.1904658857018835,0.03290453010078864,0.46466761547528235,0.22406993717181115,0.5323487407700249,282.65168539325845,65.89330247809207,2.5009096269472555,0.04043472171504554,0.6189831988766444,0.4030235522605538,0.5302839927113203,8148_6298
