,day,VolumeUp,AvgSpeedUp,StdSpeedUp,CoefOfVarSpeedUp,AvgOccupancyUp,StdOccupancyUp,CoefOfVarOccupancyUp,VolumeDown,AvgSpeedDown,StdSpeedDown,CoefOfVarSpeedDown,AvgOccupancyDown,StdOccupancyDown,CoefOfVarOccupancyDown,SegmentId
1177,1,38332.15476190476,69.06208323955677,3.238580876769118,0.047298342521564396,3.994296423005711,2.974340431676598,0.7424837824315639,33916.677083333336,68.3708615895802,3.6565437454339804,0.05369871569532849,2.733737270419241,2.495037290265386,0.8890898757072634,8423_8507
1178,2,38188.75903614458,68.33112540884206,3.127113571718144,0.04532828113721848,5.0979007601067305,3.0061315267208397,0.7375275410227553,34411.37894736842,68.275141523292,3.8376352608616884,0.05635690632396281,2.82328460971623,2.6274879143643903,0.9115180833624129,8423_8507
1179,3,38272.54878048781,69.1022492781968,3.2519143896154947,0.04716385964842119,4.064064677677508,2.9755736844470286,0.7202200510017246,34789.955555555556,68.30779627874307,3.589392550358554,0.052723067473160086,2.8302772405848278,2.50849138496815,0.8691257724249315,8423_8507
1180,4,41548.170731707316,69.03760370525846,2.886873966407753,0.04188773547149689,4.287007528938501,2.975416299672011,0.7057634797875046,37500.5,68.3132842730799,3.2706598507060947,0.048095003396551844,2.921243551633864,2.2459776564596083,0.7536974092657878,8423_8507
1181,5,32963.6582278481,70.48417818448935,2.7235226708895754,0.03882014047563361,2.939295879969447,1.7801588817885816,0.6022147405490573,29455.53846153846,69.3004034458525,3.1132259319426687,0.044965974950842834,1.8951441219761052,1.1757039274926224,0.6213921841103747,8423_8507
1182,6,25557.24,71.02967115111555,3.253253155785012,0.04583294033142651,2.27191223996333,1.7096004576986195,0.6893410276381059,22857.632183908045,69.38550194087871,3.5360196677606126,0.051005406922905984,1.4106573888082277,0.9959011467504609,0.7075937898452576,8423_8507
1183,0,33838.04301075269,72.28733723059143,5.274363885481876,0.07342479602058014,5.04729485312199,3.9875094296190583,0.778859081784118,33734.79569892473,66.10828086438195,3.5206984469211107,0.05338442195640509,3.761554069557068,3.1078989694029526,0.8176154199193677,6989_8464
1184,1,34442.16842105263,71.84132151483124,6.249154143927322,0.08776498113882357,5.266801945569315,4.3360733188911595,0.8087177256446711,34328.57894736842,65.72780267478676,4.228216633796803,0.06459143682340841,4.025724756441776,3.5556401825042396,0.8711394279513506,6989_8464
1185,2,35285.484210526316,71.59681826844984,6.413943084710403,0.09021889490889773,5.460288117716746,4.393675951680533,0.7927601271084861,35262.34042553192,65.71459246731212,4.146322165981543,0.06328602978040437,4.103500289084324,3.5259565143750553,0.8508848747274341,6989_8464
1186,3,35721.61111111111,71.69168365105261,6.129373368284809,0.08589098831150689,5.472756280075273,4.205553937413564,0.7644695408173454,35745.370786516854,65.70342101662156,4.034282750765737,0.06164008614450089,4.16730224947412,3.4992915990059075,0.8302233745376618,6989_8464
1187,4,39120.65957446808,70.47783605225253,7.811739308214229,0.11131431129840161,6.116650628133003,4.677194670176132,0.7614111181491138,39254.79787234042,65.78441014841914,3.4988204345062686,0.0534660667619452,4.265552821708188,3.1924453383485956,0.7416375416235793,6989_8464
1188,5,32689.13186813187,73.98805698138038,3.0756383248075307,0.04217218089257728,4.135600064923826,2.792394995519638,0.6642126868290666,32767.153846153848,67.52063117868015,2.41515583920387,0.035825222410179214,2.946166306350896,1.9850540466976414,0.6713867214956791,6989_8464
1189,6,25135.75581395349,74.93688577586704,2.7382742446825756,0.03664160965905265,2.9786781121277888,2.1928109258061013,0.7351687924000605,25228.697674418603,68.04200154084617,2.677405923152695,0.03940166169999394,2.1453046518180687,1.6239131301736192,0.7570274017275284,6989_8464
1190,0,36596.811111111114,58.794066939765706,4.770343166869804,0.08126415096070297,4.370682479327608,3.262431569813944,0.7412454824613357,37220.170731707316,69.42520123072828,2.8348130297601846,0.04089195259494956,3.831498400800008,2.833303068639037,0.7354207299474659,8429_8423
1191,1,36798.37634408602,57.67570177245444,13.807112404109674,-0.2842110700711978,4.59892129509148,3.602123910080588,0.7755720558248568,38332.15476190476,69.06208323955677,3.238580876769118,0.047298342521564396,3.994296423005711,2.974340431676598,0.7424837824315639,8429_8423
1192,2,37899.70652173913,58.189942870844035,7.370370077832168,0.15690277771384287,4.677746574906916,3.59592308111008,0.7612832461883482,38188.75903614458,68.33112540884206,3.127113571718144,0.04532828113721848,5.0979007601067305,3.0061315267208397,0.7375275410227553,8429_8423
