,period,VolumeUp,AvgSpeedUp,StdSpeedUp,CoefOfVarSpeedUp,AvgOccupancyUp,StdOccupancyUp,CoefOfVarOccupancyUp,VolumeDown,AvgSpeedDown,StdSpeedDown,CoefOfVarSpeedDown,AvgOccupancyDown,StdOccupancyDown,CoefOfVarOccupancyDown,SegmentId
44,0,8004.984881209503,65.85010477934615,4.374628380617175,0.06710451349400126,1.7110636350173052,1.1074219405814854,0.6501575182863664,9279.151385927506,69.28000611047705,2.590361952491273,0.03756120212680111,1.3802323988215885,0.877501461157951,0.6392610076965819,6167_9178
45,1,6171.6594360086765,62.76609421246142,1.598111735372955,0.02569429660781074,4.784207203344627,1.0371580601828991,0.21365326976244525,6997.847639484979,69.51326038898782,1.3731669530016393,0.019940484785467304,3.8769944954378674,0.7786653092390763,0.20163709231325913,6167_9178
46,2,9174.273913043478,59.77208280626154,2.483964481710666,0.04358339383060885,7.254956476109101,1.5623618578277894,0.20793798968739294,9845.533190578159,66.82304516523166,2.484317901192191,0.03871530496943817,5.6756005861610825,1.1877545495270287,0.2015494504526787,6167_9178
47,3,15916.845652173914,61.515885874454256,1.6535460327387643,0.027065314427381193,5.540954230119288,1.0274281655838284,0.18395247321343489,17171.94871794872,68.69634419614673,1.6179728570980303,0.023784062760459725,4.247921218443753,0.7846169437843278,0.1830073098703381,6167_9178
48,0,7911.501066098081,69.09727708297945,2.4184591799997874,0.03510665814614561,1.7384458555769315,1.151328441916874,0.6639232916898042,8032.191897654584,71.08202039310844,2.3432173956698286,0.03301201170375879,2.246933913993096,1.6836847701188657,0.75011976862106,8466_7095
49,1,7314.139784946236,66.83912264260664,2.0485123885377248,0.03269031006589463,6.403284743596024,1.5184710168512325,0.22206174998010939,7257.5,68.67151808377318,2.468929952531655,0.03680595738857144,8.922034015896347,2.002255954047077,0.22220717740359794,8466_7095
50,2,8823.289079229122,64.07475951849389,4.509441213997524,0.07982168802453042,8.17711496523431,2.352090445851718,0.25951358791525125,8732.63539445629,64.40809283640823,4.712222983862684,0.0770851543933874,11.451682757174844,2.733625623196813,0.2333878851171154,8466_7095
51,3,15884.850427350428,67.08433683296859,1.8981946303534956,0.028710221980336046,5.906364886760042,1.0992172303634127,0.1822256777419143,15796.507462686568,68.37798715080038,2.3255881741529603,0.034463452975659406,8.50438800988052,1.6260521374136514,0.19005604399835835,8466_7095
52,0,8032.191897654584,71.08202039310844,2.3432173956698286,0.03301201170375879,2.246933913993096,1.6836847701188657,0.75011976862106,7762.987206823028,69.34177527097526,2.9461149619238607,0.04283447293282456,1.671523554702731,1.1588834647456252,0.6967209343274158,7095_6630
53,1,7257.5,68.67151808377318,2.468929952531655,0.03680595738857144,8.922034015896347,2.002255954047077,0.22220717740359794,7129.543103448276,66.85945823041473,2.1754335994483593,0.03284343212411871,5.615309208404814,1.1955878862311204,0.21259821647450597,7095_6630
54,2,8732.63539445629,64.40809283640823,4.712222983862684,0.0770851543933874,11.451682757174844,2.733625623196813,0.2333878851171154,8535.237687366167,64.67105767747039,2.731772529682759,0.04265574309034776,6.71796523587808,1.3178646886412293,0.1944890833908884,7095_6630
55,3,15796.507462686568,68.37798715080038,2.3255881741529603,0.034463452975659406,8.50438800988052,1.6260521374136514,0.19005604399835835,15388.057569296376,65.69925688513769,2.168109943407129,0.03308895571027438,5.052571789166721,0.9660271871200197,0.18995754533634798,7095_6630
56,0,4244.139186295503,69.91302038800222,3.8871368446236962,0.05563296121948455,1.5280826225460418,1.017876452769636,0.6650865074930215,4244.139186295503,69.91302038800222,3.8871368446236962,0.05563296121948455,1.5280826225460418,1.017876452769636,0.6650865074930215,6854_11007
57,1,5123.071428571428,70.79869117720116,1.659467147622353,0.02359787613456479,4.68027535533324,1.1178812379767935,0.24034750473702057,5123.071428571428,70.79869117720116,1.659467147622353,0.02359787613456479,4.68027535533324,1.1178812379767935,0.24034750473702057,6854_11007
58,2,6625.068669527897,70.57877519678864,2.116297642535484,0.030375188655129306,5.984598598189224,1.1341054625676399,0.18908786526199584,6625.068669527897,70.57877519678864,2.116297642535484,0.030375188655129306,5.984598598189224,1.1341054625676399,0.18908786526199584,6854_11007
59,3,11071.18669527897,70.31513350289309,1.8636516399937664,0.0269040185142557,4.541573129951283,0.8983651920001944,0.1968807601294721,11071.18669527897,70.31513350289309,1.8636516399937664,0.0269040185142557,4.541573129951283,0.8983651920001944,0.1968807601294721,6854_11007
60,0,7762.987206823028,69.34177527097526,2.9461149619238607,0.04283447293282456,1.671523554702731,1.1588834647456252,0.6967209343274158,8000.299785867238,68.72832482508008,2.7924785970760126,0.040751591609233445,1.7983937096679068,1.2575386738117658,0.7007537818685807,6630_6324
61,1,7129.543103448276,66.85945823041473,2.1754335994483593,0.03284343212411871,5.615309208404814,1.1955878862311204,0.21259821647450597,7245.606451612904,66.12127079907528,1.5609958053817914,0.023673482085024303,6.165288048005511,1.2671679256234736,0.2056455297569796,6630_6324
62,2,8535.237687366167,64.67105767747039,2.731772529682759,0.04265574309034776,6.71796523587808,1.3178646886412293,0.1944890833908884,8696.538626609443,65.16086691336379,2.0071951242592787,0.03133532898859223,7.4255752659554926,1.3784494280045447,0.1854697215609234,6630_6324
63,3,15388.057569296376,65.69925688513769,2.168109943407129,0.03308895571027438,5.052571789166721,0.9660271871200197,0.18995754533634798,15751.547008547008,66.18669199019122,1.5558684061951695,0.023583984067507745,5.7899699975007355,0.9683010651718819,0.16801998292800793,6630_6324
64,0,8000.299785867238,68.72832482508008,2.7924785970760126,0.040751591609233445,1.7983937096679068,1.2575386738117658,0.7007537818685807,4244.139186295503,69.91302038800222,3.8871368446236962,0.05563296121948455,1.5280826225460418,1.017876452769636,0.6650865074930215,6324_6854
65,1,7245.606451612904,66.12127079907528,1.5609958053817914,0.023673482085024303,6.165288048005511,1.2671679256234736,0.2056455297569796,5123.071428571428,70.79869117720116,1.659467147622353,0.02359787613456479,4.68027535533324,1.1178812379767935,0.24034750473702057,6324_6854
66,2,8696.538626609443,65.16086691336379,2.0071951242592787,0.03133532898859223,7.4255752659554926,1.3784494280045447,0.1854697215609234,6625.068669527897,70.57877519678864,2.116297642535484,0.030375188655129306,5.984598598189224,1.1341054625676399,0.18908786526199584,6324_6854
67,3,15751.547008547008,66.18669199019122,1.5558684061951695,0.023583984067507745,5.7899699975007355,0.9683010651718819,0.16801998292800793,11071.18669527897,70.31513350289309,1.8636516399937664,0.0269040185142557,4.541573129951283,0.8983651920001944,0.1968807601294721,6324_6854
68,0,6361.720085470086,73.84388479444064,2.573129723810575,0.03486992311717172,0.8326165550946985,0.6330924974073755,0.7673392607229911,6307.5491452991455,73.01759396514863,2.7038820118826457,0.03705721686914016,1.1079769540385114,0.8619550398059063,0.7822793444144831,8476_8600
69,1,6070.81330472103,73.76448159953873,1.2828178325213102,0.0174225917615528,3.1699564777191975,0.7563943519160637,0.2424720140757317,6095.640086206897,73.04392285213318,1.2742070869251665,0.01748756016112765,4.3460222610124095,1.0492075176665343,0.24459538673026346,8476_8600
70,2,8023.273504273504,73.3440583109855,1.7252026040534691,0.023979579260229797,4.012568663362626,0.7460609075780231,0.18301391487249985,8032.594420600858,71.99420962924326,2.0176344671170905,0.02937877267336125,5.680320031275262,1.111110160589299,0.18990428191338513,8476_8600
71,3,12936.273504273504,73.12937607478602,1.5932154410186115,0.022155119740235558,3.0126709481294287,0.587455463523449,0.19005914528606344,12931.62312633833,72.50676446156528,1.562263996355388,0.022175137011150207,4.097554690450049,0.8137933695442298,0.1934755802298282,8476_8600
72,0,6133.395033860045,69.11454615235638,2.990375607516626,0.043289923999001854,0.7789078830525616,0.586124087146091,0.7618606174297323,6361.720085470086,73.84388479444064,2.573129723810575,0.03486992311717172,0.8326165550946985,0.6330924974073755,0.7673392607229911,11010_8476
73,1,6000.054669703873,68.49399620209887,1.3439013103456159,0.019656932388854357,3.146469696948189,0.7287778826308803,0.23628802238088176,6070.81330472103,73.76448159953873,1.2828178325213102,0.0174225917615528,3.1699564777191975,0.7563943519160637,0.2424720140757317,11010_8476
